Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
30,1703526420323,25/12/2023 17:47:00,1703526420041,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_names,0
31,1703526420323,25/12/2023 17:47:00,1703526420041,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_names-quantised,1
32,1703526420323,25/12/2023 17:47:00,1703526420041,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_address,0
33,1703526420323,25/12/2023 17:47:00,1703526420041,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_address-quantised,1
34,1703526420323,25/12/2023 17:47:00,1703526420041,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_instructions,2
35,1703526420323,25/12/2023 17:47:00,1703526420041,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_instructions-quantised,3
36,1703526420323,25/12/2023 17:47:00,1703526420041,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,currently_reverse,0
37,1703526420323,25/12/2023 17:47:00,1703526420041,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,currently_reverse-quantised,1
38,1703526420323,25/12/2023 17:47:00,1703526420041,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,books_read,None
39,1703526420323,25/12/2023 17:47:00,1703526420041,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,books_read-quantised,5
40,1703526420323,25/12/2023 17:47:00,1703526420041,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,magazines_read,1-2 irregurarly
41,1703526420323,25/12/2023 17:47:00,1703526420042,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,magazines_read-quantised,4
42,1703526420323,25/12/2023 17:47:00,1703526420042,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,daily_newspaper,Rarely
43,1703526420391,25/12/2023 17:47:00,1703526420042,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,daily_newspaper-quantised,4
44,1703526420391,25/12/2023 17:47:00,1703526420042,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,sunday_newspaper,Never
45,1703526420391,25/12/2023 17:47:00,1703526420042,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,sunday_newspaper-quantised,5
46,1703526420391,25/12/2023 17:47:00,1703526420042,0,25/12/2023 17:47:00,155541,10,questionnaire-mf58,,33860345,BLIND,10015908,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1470x956,1324x763,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,82604
1,1703536404945,25/12/2023 20:33:24,1703536404848,0,25/12/2023 20:33:24,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,BEGIN QUESTIONNAIRE,
2,1703536489855,25/12/2023 20:34:49,1703536489680,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_school,2
3,1703536489971,25/12/2023 20:34:49,1703536489681,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_school-quantised,3
4,1703536489971,25/12/2023 20:34:49,1703536489681,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,difficulty_reading,0
5,1703536489971,25/12/2023 20:34:49,1703536489681,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,difficulty_reading-quantised,1
6,1703536489971,25/12/2023 20:34:49,1703536489681,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,help_reading,No help
7,1703536489971,25/12/2023 20:34:49,1703536489681,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,help_reading-quantised,1
8,1703536489971,25/12/2023 20:34:49,1703536489681,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reverse,0
9,1703536489971,25/12/2023 20:34:49,1703536489681,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reverse-quantised,1
10,1703536489971,25/12/2023 20:34:49,1703536489681,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,diffiuclty_names,0
11,1703536489971,25/12/2023 20:34:49,1703536489681,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,diffiuclty_names-quantised,1
12,1703536489971,25/12/2023 20:34:49,1703536489681,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_reading,0
13,1703536489971,25/12/2023 20:34:49,1703536489681,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_reading-quantised,1
14,1703536489971,25/12/2023 20:34:49,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_schoolwork,Less than most
15,1703536489971,25/12/2023 20:34:49,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_schoolwork-quantised,2
16,1703536489971,25/12/2023 20:34:49,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_EnglishClass,1
17,1703536489971,25/12/2023 20:34:49,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_EnglishClass-quantised,2
18,1703536489971,25/12/2023 20:34:49,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_reading,0
19,1703536489971,25/12/2023 20:34:49,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_reading-quantised,1
20,1703536489971,25/12/2023 20:34:49,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_pleasure,0
21,1703536489971,25/12/2023 20:34:49,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_pleasure-quantised,1
22,1703536489971,25/12/2023 20:34:49,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_speed,2 average
23,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_speed-quantised,3
24,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_work,2
25,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_work-quantised,3
26,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling,0
27,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling-quantised,1
28,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling,1
29,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling-quantised,2
30,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names,1
31,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names-quantised,2
32,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address,1
33,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address-quantised,2
34,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_instructions,4
35,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_instructions-quantised,5
36,1703536490039,25/12/2023 20:34:50,1703536489682,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,currently_reverse,0
37,1703536490039,25/12/2023 20:34:50,1703536489683,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,currently_reverse-quantised,1
38,1703536490039,25/12/2023 20:34:50,1703536489683,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,books_read,6-10
39,1703536490039,25/12/2023 20:34:50,1703536489683,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,books_read-quantised,2
40,1703536490039,25/12/2023 20:34:50,1703536489683,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,magazines_read,None
41,1703536490039,25/12/2023 20:34:50,1703536489683,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,magazines_read-quantised,5
42,1703536490039,25/12/2023 20:34:50,1703536489683,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,daily_newspaper,Rarely
43,1703536490105,25/12/2023 20:34:50,1703536489683,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,daily_newspaper-quantised,4
44,1703536490105,25/12/2023 20:34:50,1703536489683,0,25/12/2023 20:34:49,155541,10,questionnaire-mf58,,33860707,BLIND,10015992,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.4,1440x900,1440x820,,,,Adult Reading History Questionnaire,1,,asd,,set 1,,,Neurodiverse,,ACCEPT,Neurodiverse,No,sunday_newspaper,Never
