Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
77,1706805057877,01/02/2024 16:30:57,1706805057877,0,01/02/2024 16:30:57,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,44,passages,Sentences,3emlxf,1,response,,1501.7000000476837,1499.5999999999767,1501.7000000476837,1501.7000000476837,1499.5999999999767,1501.7000000476837,1,1501.7000000476837,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,0,Passage 4,0,Easy,2,1,,,,,,,,,,,,
78,1706805060685,01/02/2024 16:31:00,1706805060685,0,01/02/2024 16:31:00,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,45,passages,Sentences,3emlxf,1,response,,2810.299999856972,2798,2810.299999856972,2810.299999856972,2798,2810.299999856972,1,2810.299999856972,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,1,Random assignment is the key to experimental design.,0,Easy,2,1,,,,,,,,,,,,
79,1706805069300,01/02/2024 16:31:09,1706805069300,0,01/02/2024 16:31:09,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,46,passages,Sentences,3emlxf,1,response,,8627.199999999953,8610.599999999977,8627.199999999953,8627.199999999953,8610.599999999977,8627.199999999953,1,8627.199999999953,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,2,Random assignment insures that the results of experiments are not influenced by some extraneous variable.,0,Easy,2,1,,,,,,,,,,,,
80,1706805076546,01/02/2024 16:31:16,1706805076546,0,01/02/2024 16:31:16,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,47,passages,Sentences,3emlxf,1,response,,7262.599999952363,7255.5,7262.599999952363,7262.599999952363,7255.5,7262.599999952363,1,7262.599999952363,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,3,An extraneous variable is one that is correlated with the variable under investigation.,0,Easy,2,1,,,,,,,,,,,,
81,1706805080858,01/02/2024 16:31:20,1706805080858,0,01/02/2024 16:31:20,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,48,passages,Sentences,3emlxf,1,response,,4319.399999904679,4312,4319.399999904679,4319.399999904679,4312,4319.399999904679,1,4319.399999904679,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,4,"In contrast, correlational designs allow subjects to assign themselves to conditions.",0,Easy,2,1,,,,,,,,,,,,
82,1706805096535,01/02/2024 16:31:36,1706805096535,0,01/02/2024 16:31:36,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,49,passages,Sentences,3emlxf,1,response,,15684.199999856995,15675.100000000093,15684.199999856995,15684.199999856995,15675.100000000093,15684.199999856995,1,15684.199999856995,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,5,"Thus, in the cancer studies as they have been done, only people who are four-pack-a-day smokers—by their own “choice”—get into a four-pack-a-day condition.",1,Easy,2,1,,,,,,,,,,,,
83,1706805098355,01/02/2024 16:31:38,1706805098355,0,01/02/2024 16:31:38,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,11,probe,Thought probe,muxvwp,1,response,no,1828.0999999998603,1811.3999999999069,1828.0999999998603,1828.0999999998603,1811.3999999999069,1828.0999999998603,1,1828.0999999998603,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
84,1706805106219,01/02/2024 16:31:46,1706805106219,0,01/02/2024 16:31:46,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,50,passages,Sentences,3emlxf,1,response,,7881.50000004773,7866.70000000007,7881.50000004773,7881.50000004773,7866.70000000007,7881.50000004773,1,7881.50000004773,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,6,"But, the factors that make people four-pack-a-day smokers must surely make them different from typical nonsmokers in other ways. ",0,Easy,2,1,,,,,,,,,,,,
85,1706805110338,01/02/2024 16:31:50,1706805110338,0,01/02/2024 16:31:50,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,51,passages,Sentences,3emlxf,1,response,,4134.199999904609,4131.900000000023,4134.199999904609,4134.199999904609,4131.900000000023,4134.199999904609,1,4134.199999904609,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,7,"Hence the ambiguity of interpretation in correlational designs, and hence the virtue of experimental designs.",1,Easy,2,1,,,,,,,,,,,,
86,1706805111719,01/02/2024 16:31:51,1706805111719,0,01/02/2024 16:31:51,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,12,probe,Thought probe,muxvwp,1,response,no,1383.1999999999534,1376.3999999999069,1383.1999999999534,1383.1999999999534,1376.3999999999069,1383.1999999999534,1,1383.1999999999534,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
87,1706805122386,01/02/2024 16:32:02,1706805122386,0,01/02/2024 16:32:02,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,52,passages,Sentences,3emlxf,1,response,,10674.00000004773,10661.70000000007,10674.00000004773,10674.00000004773,10661.70000000007,10674.00000004773,1,10674.00000004773,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,8,Differences among individual subjects cannot systematically confound the results if assignment to conditions is truly random.,0,Easy,2,1,,,,,,,,,,,,
88,1706805127004,01/02/2024 16:32:07,1706805127004,0,01/02/2024 16:32:07,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,53,passages,Sentences,3emlxf,1,response,,4629.499999856926,4618.29999999993,4629.499999856926,4629.499999856926,4618.29999999993,4629.499999856926,1,4629.499999856926,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,9,"Put another way, the experimenter has under his control all the variables that can influence the results.",1,Easy,2,1,,,,,,,,,,,,
89,1706805129171,01/02/2024 16:32:09,1706805129171,0,01/02/2024 16:32:09,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,13,probe,Thought probe,muxvwp,1,response,no,2178.899999904679,2177,2178.899999904679,2178.899999904679,2177,2178.899999904679,1,2178.899999904679,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
90,1706805134108,01/02/2024 16:32:14,1706805134108,0,01/02/2024 16:32:14,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,54,passages,Sentences,3emlxf,1,response,,4938.50000004773,4936.100000000093,4938.50000004773,4938.50000004773,4936.100000000093,4938.50000004773,1,4938.50000004773,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,10,It is another question as to whether they can exactly identify these variables. ,0,Easy,2,1,,,,,,,,,,,,
91,1706805140034,01/02/2024 16:32:20,1706805140034,0,01/02/2024 16:32:20,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,55,passages,Sentences,3emlxf,1,response,,5928.400000047637,5920.79999999993,5928.400000047637,5928.400000047637,5920.79999999993,5928.400000047637,1,5928.400000047637,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,11,"Thus, the results from experimental designs are not entirely unambiguous, but they are less ambiguous than the results from correlational designs.",0,Easy,2,1,,,,,,,,,,,,
92,1706805141042,01/02/2024 16:32:21,1706805141042,0,01/02/2024 16:32:21,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,1015.4000000000233,1005.8000000000466,1015.4000000000233,1015.4000000000233,1005.8000000000466,1015.4000000000233,1,1015.4000000000233,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
93,1706805150076,01/02/2024 16:32:30,1706805150076,0,01/02/2024 16:32:30,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,13,comprehension,Comprehension questions,ers3wv,1,response,e,9044.099999999977,9033,9044.099999999977,9044.099999999977,9033,9044.099999999977,1,9044.099999999977,0,0,,Click Response,response E,6,object-70,comprehension,,,4,1,,,,,,Specific mention is made of,e,psychogenesis,psychoynamics,psychobiology,psychotherapy,none of the above,,,,,
94,1706805154118,01/02/2024 16:32:34,1706805154118,0,01/02/2024 16:32:34,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,14,comprehension,Comprehension questions,ers3wv,1,response,b,4052.9999998569256,4041.9000000000233,4052.9999998569256,4052.9999998569256,4041.9000000000233,4052.9999998569256,1,4052.9999998569256,0,0,,Click Response,response B,3,object-67,comprehension,,,4,2,,,,,,How many research design patterns were discussed?,b,One only,Two,Three,Four,Five,,,,,
95,1706805257022,01/02/2024 16:34:17,1706805257022,0,01/02/2024 16:34:17,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,15,comprehension,Comprehension questions,ers3wv,1,response,a,102915.19999999995,102909.3999999999,102915.19999999995,102915.19999999995,102909.3999999999,102915.19999999995,1,102915.19999999995,0,0,,Click Response,response A,2,object-66,comprehension,,,4,3,,,,,,"As used in this passage, the phrase put another way means",a,rephrasing,enumeration,using details,reasoning,illustration,,,,,
96,1706805281922,01/02/2024 16:34:41,1706805281922,0,01/02/2024 16:34:41,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,16,comprehension,Comprehension questions,ers3wv,1,response,e,24905.199999856995,24892.300000000047,24905.199999856995,24905.199999856995,24892.300000000047,24905.199999856995,1,24905.199999856995,0,0,,Click Response,response E,6,object-70,comprehension,,,4,4,,,,,,In this passage the authors imply that heavy smoking is probably caused by,e,tension,nervousness,habit,social pressure,all the above and more,,,,,
97,1706805282819,01/02/2024 16:34:42,1706805282819,0,01/02/2024 16:34:42,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,1,finish,Thank you,xuq6te,1,continue,,910.7999999523163,900.3000000000466,910.7999999523163,910.7999999523163,900.3000000000466,910.7999999523163,1,910.7999999523163,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,,,,,,,,,,,,
98,1706805282820,01/02/2024 16:34:42,1706805282820,0,01/02/2024 16:34:42,158033,3,task-7qhb,,34690580,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,adhd,set 1,,,,Neurodiverse,,ACCEPT,set1_easy,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1707230193681,06/02/2024 14:36:33,1707230193681,0,06/02/2024 14:36:33,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1707230197667,06/02/2024 14:36:37,1707230197667,0,06/02/2024 14:36:37,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,1,start,Welcome,vo3k26,1,continue,,4004.1480000059605,3998.6479999999997,4004.1480000059605,4004.1480000059605,3998.6479999999997,4004.1480000059605,1,4004.1480000059605,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,
3,1707230207018,06/02/2024 14:36:47,1707230207018,0,06/02/2024 14:36:47,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,1,instr_passages,Text,zppu2h,1,response,,9356.800000017882,9347.1,9356.800000017882,9356.800000017882,9347.1,9356.800000017882,1,9356.800000017882,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY!

The goal of this study is to learn how mind wandering affects how you learn information during reading. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task.
 Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.
<br><br>
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
4,1707230224219,06/02/2024 14:37:04,1707230224219,0,06/02/2024 14:37:04,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,2,instr_passages,Text,zppu2h,1,response,,17210.699999999997,17194.1,17210.699999999997,17210.699999999997,17194.1,17210.699999999997,1,17210.699999999997,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"In this task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, PRESS THE SPACE BAR TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
5,1707230231412,06/02/2024 14:37:11,1707230231412,0,06/02/2024 14:37:11,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,3,instr_passages,Text,zppu2h,1,response,,7209.800000005962,7197.5999999999985,7209.800000005962,7209.800000005962,7197.5999999999985,7209.800000005962,1,7209.800000005962,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,3,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
6,1707230240741,06/02/2024 14:37:20,1707230240741,0,06/02/2024 14:37:20,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,4,instr_passages,Text,zppu2h,1,response,,9341.800000000003,9330.200000000004,9341.800000000003,9341.800000000003,9330.200000000004,9341.800000000003,1,9341.800000000003,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"Additionally, while you are reading you will be randomly interrupted and asked “WERE YOU MIND WANDERING WHEN YOU READ THE PREVIOUS SENTENCE?"" You would have to choose either “Yes” or ""No"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
7,1707230243665,06/02/2024 14:37:23,1707230243665,0,06/02/2024 14:37:23,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,5,instr_passages,Text,zppu2h,1,response,,2934.80000001788,2932.4000000000015,2934.80000001788,2934.80000001788,2932.4000000000015,2934.80000001788,1,2934.80000001788,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"This entire task is self-paced. Though of course you should try NOT TO go over the task's ending time of 20 minutes. So try to do the task all the way through instead of taking too many small breaks in between. The task isn't long, so you should be able to do it without taking any breaks. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
8,1707230245413,06/02/2024 14:37:25,1707230245413,0,06/02/2024 14:37:25,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,6,instr_passages,Text,zppu2h,1,response,,1750.699999999997,1749.2999999999956,1750.699999999997,1750.699999999997,1749.2999999999956,1750.699999999997,1,1750.699999999997,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,7,Please press the space bar to start reading the first passage.,,,,,,,,,,,,,,,,,,,
9,1707230246508,06/02/2024 14:37:26,1707230246508,0,06/02/2024 14:37:26,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,1,passages,Sentences,3emlxf,1,response,,1096.300000005962,1083.0999999999985,1096.300000005962,1096.300000005962,1083.0999999999985,1096.300000005962,1,1096.300000005962,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,0,Passage 1,0,Easy,2,1,,,,,,,,,,,,
10,1707230257075,06/02/2024 14:37:37,1707230257075,0,06/02/2024 14:37:37,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,2,passages,Sentences,3emlxf,1,response,,10580.700000005963,10579.400000000001,10580.700000005963,10580.700000005963,10579.400000000001,10580.700000005963,1,10580.700000005963,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,1,Marketing is a business activity that directs the flow of goods and services from a producer to a consumer or user.,0,Easy,2,1,,,,,,,,,,,,
11,1707230264389,06/02/2024 14:37:44,1707230264389,0,06/02/2024 14:37:44,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,3,passages,Sentences,3emlxf,1,response,,7315.300000005962,7314.0999999999985,7315.300000005962,7315.300000005962,7314.0999999999985,7315.300000005962,1,7315.300000005962,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,2,It is the link that connects producers and consumers and brings production and consumption together.,0,Easy,2,1,,,,,,,,,,,,
12,1707230269070,06/02/2024 14:37:49,1707230269070,0,06/02/2024 14:37:49,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,4,passages,Sentences,3emlxf,1,response,,4681.700000005963,4665.5,4681.700000005963,4681.700000005963,4665.5,4681.700000005963,1,4681.700000005963,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,3,About one in every six employees is involved directly in wholesaling or retailing activities.,0,Easy,2,1,,,,,,,,,,,,
13,1707230275673,06/02/2024 14:37:55,1707230275673,0,06/02/2024 14:37:55,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,5,passages,Sentences,3emlxf,1,response,,6619.300000000003,6614.400000000009,6619.300000000003,6619.300000000003,6614.400000000009,6619.300000000003,1,6619.300000000003,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,4,"This ratio does not take into account other employees who assist marketing through transportation, communication, and office jobs.",0,Easy,2,1,,,,,,,,,,,,
14,1707230278483,06/02/2024 14:37:58,1707230278483,0,06/02/2024 14:37:58,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,6,passages,Sentences,3emlxf,1,response,,2814.8000000059546,2798.899999999994,2814.8000000059546,2814.8000000059546,2798.899999999994,2814.8000000059546,1,2814.8000000059546,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,5,Marketing provides many different kinds of jobs.,0,Easy,2,1,,,,,,,,,,,,
15,1707230280573,06/02/2024 14:38:00,1707230280573,0,06/02/2024 14:38:00,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,7,passages,Sentences,3emlxf,1,response,,2106.300000011921,2099.100000000006,2106.300000011921,2106.300000011921,2099.100000000006,2106.300000011921,1,2106.300000011921,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,6,These jobs require a wide range of skills and abilities.,0,Easy,2,1,,,,,,,,,,,,
16,1707230287446,06/02/2024 14:38:07,1707230287446,0,06/02/2024 14:38:07,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,8,passages,Sentences,3emlxf,1,response,,6879.600000017876,6864.5,6879.600000017876,6879.600000017876,6864.5,6879.600000017876,1,6879.600000017876,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,7,"We usually think that the primary job in marketing is selling, but there are jobs in management, advertising, market and product research, and buying.",0,Easy,2,1,,,,,,,,,,,,
17,1707230291806,06/02/2024 14:38:11,1707230291806,0,06/02/2024 14:38:11,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,9,passages,Sentences,3emlxf,1,response,,4375.300000005955,4365.099999999991,4375.300000005955,4375.300000005955,4365.099999999991,4375.300000005955,1,4375.300000005955,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,8,"The economic well-being of our country is determined largely by productivity, consumption, and employment.",1,Easy,2,1,,,,,,,,,,,,
18,1707230299318,06/02/2024 14:38:19,1707230299318,0,06/02/2024 14:38:19,158033,3,task-7qhb,,34851461,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Mind wandering task,5,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,set1_easy,1,probe,Thought probe,muxvwp,1,response,no,7522.000000017884,7514.100000000006,7522.000000017884,7522.000000017884,7514.100000000006,7522.000000017884,1,7522.000000017884,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
