Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
9,1706803917800,01/02/2024 16:11:57,1706803917381,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,reverse-quantised,1
10,1706803917800,01/02/2024 16:11:57,1706803917381,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,diffiuclty_names,0
11,1706803917800,01/02/2024 16:11:57,1706803917381,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,diffiuclty_names-quantised,1
12,1706803917800,01/02/2024 16:11:57,1706803917381,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,compare_reading,0
13,1706803917800,01/02/2024 16:11:57,1706803917381,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,compare_reading-quantised,1
14,1706803917800,01/02/2024 16:11:57,1706803917381,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,struggle_schoolwork,More than most
15,1706803917800,01/02/2024 16:11:57,1706803917381,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,struggle_schoolwork-quantised,4
16,1706803917800,01/02/2024 16:11:57,1706803917381,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,struggle_EnglishClass,2
17,1706803917800,01/02/2024 16:11:57,1706803917381,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,struggle_EnglishClass-quantised,3
18,1706803917800,01/02/2024 16:11:57,1706803917381,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,attitude_reading,2
19,1706803917800,01/02/2024 16:11:57,1706803917382,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,attitude_reading-quantised,3
20,1706803917800,01/02/2024 16:11:57,1706803917382,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,reading_pleasure,2
21,1706803917800,01/02/2024 16:11:57,1706803917382,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,reading_pleasure-quantised,3
22,1706803917800,01/02/2024 16:11:57,1706803917382,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,reading_speed,0
23,1706803917919,01/02/2024 16:11:57,1706803917382,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,reading_speed-quantised,1
24,1706803917919,01/02/2024 16:11:57,1706803917382,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,reading_work,2
25,1706803917919,01/02/2024 16:11:57,1706803917382,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,reading_work-quantised,3
26,1706803917919,01/02/2024 16:11:57,1706803917382,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,learning_spelling,0
27,1706803917919,01/02/2024 16:11:57,1706803917382,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,learning_spelling-quantised,1
28,1706803917919,01/02/2024 16:11:57,1706803917382,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,compare_spelling,0
29,1706803917919,01/02/2024 16:11:57,1706803917383,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,compare_spelling-quantised,1
30,1706803917919,01/02/2024 16:11:57,1706803917383,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,remember_names,3
31,1706803917919,01/02/2024 16:11:57,1706803917383,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,remember_names-quantised,4
32,1706803917919,01/02/2024 16:11:57,1706803917383,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,remember_address,3
33,1706803917919,01/02/2024 16:11:57,1706803917383,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,remember_address-quantised,4
34,1706803917919,01/02/2024 16:11:57,1706803917383,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,remember_instructions,4
35,1706803917919,01/02/2024 16:11:57,1706803917383,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,remember_instructions-quantised,5
36,1706803917919,01/02/2024 16:11:57,1706803917383,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,currently_reverse,0
37,1706803917919,01/02/2024 16:11:57,1706803917383,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,currently_reverse-quantised,1
38,1706803917919,01/02/2024 16:11:57,1706803917383,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,books_read,2-5
39,1706803917919,01/02/2024 16:11:57,1706803917384,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,books_read-quantised,3
40,1706803917919,01/02/2024 16:11:57,1706803917384,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,magazines_read,None
41,1706803917919,01/02/2024 16:11:57,1706803917384,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,magazines_read-quantised,5
42,1706803917919,01/02/2024 16:11:57,1706803917384,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,daily_newspaper,Never
43,1706803918090,01/02/2024 16:11:58,1706803917384,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,daily_newspaper-quantised,5
44,1706803918090,01/02/2024 16:11:58,1706803917384,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,sunday_newspaper,Never
45,1706803918090,01/02/2024 16:11:58,1706803917385,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,sunday_newspaper-quantised,5
46,1706803918090,01/02/2024 16:11:58,1706803917385,0,01/02/2024 16:11:57,158033,3,questionnaire-mf58,,34690140,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Adult Reading History Questionnaire,1,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,208617
1,1706811201954,01/02/2024 18:13:21,1706811201205,0,01/02/2024 18:13:21,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1706811666482,01/02/2024 18:21:06,1706811665851,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,attitude_school,4
3,1706811666562,01/02/2024 18:21:06,1706811665855,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,attitude_school-quantised,5
4,1706811666562,01/02/2024 18:21:06,1706811665856,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,difficulty_reading,3
5,1706811666562,01/02/2024 18:21:06,1706811665856,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,difficulty_reading-quantised,4
6,1706811666562,01/02/2024 18:21:06,1706811665856,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,help_reading,Teachers/ parents
7,1706811666562,01/02/2024 18:21:06,1706811665856,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,help_reading-quantised,3
8,1706811666562,01/02/2024 18:21:06,1706811665856,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reverse,0
9,1706811666562,01/02/2024 18:21:06,1706811665857,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reverse-quantised,1
10,1706811666562,01/02/2024 18:21:06,1706811665857,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,diffiuclty_names,0
11,1706811666562,01/02/2024 18:21:06,1706811665857,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,diffiuclty_names-quantised,1
12,1706811666562,01/02/2024 18:21:06,1706811665858,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,compare_reading,2 average
13,1706811666562,01/02/2024 18:21:06,1706811665858,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,compare_reading-quantised,3
14,1706811666562,01/02/2024 18:21:06,1706811665858,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,struggle_schoolwork,More than most
15,1706811666562,01/02/2024 18:21:06,1706811665859,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,struggle_schoolwork-quantised,4
16,1706811666562,01/02/2024 18:21:06,1706811665859,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,struggle_EnglishClass,4
17,1706811666562,01/02/2024 18:21:06,1706811665859,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,struggle_EnglishClass-quantised,5
18,1706811666562,01/02/2024 18:21:06,1706811665860,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,attitude_reading,3
19,1706811666562,01/02/2024 18:21:06,1706811665860,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,attitude_reading-quantised,4
20,1706811666562,01/02/2024 18:21:06,1706811665860,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_pleasure,4
21,1706811666562,01/02/2024 18:21:06,1706811665861,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_pleasure-quantised,5
22,1706811666562,01/02/2024 18:21:06,1706811665861,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_speed,4
23,1706811666612,01/02/2024 18:21:06,1706811665862,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_speed-quantised,5
24,1706811666612,01/02/2024 18:21:06,1706811665862,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_work,3
25,1706811666612,01/02/2024 18:21:06,1706811665863,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_work-quantised,4
26,1706811666612,01/02/2024 18:21:06,1706811665864,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,learning_spelling,1
27,1706811666612,01/02/2024 18:21:06,1706811665864,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,learning_spelling-quantised,2
28,1706811666612,01/02/2024 18:21:06,1706811665865,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,compare_spelling,4
29,1706811666612,01/02/2024 18:21:06,1706811665866,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,compare_spelling-quantised,5
30,1706811666612,01/02/2024 18:21:06,1706811665866,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_names,4
31,1706811666612,01/02/2024 18:21:06,1706811665867,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_names-quantised,5
32,1706811666612,01/02/2024 18:21:06,1706811665867,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_address,3
33,1706811666612,01/02/2024 18:21:06,1706811665869,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_address-quantised,4
34,1706811666612,01/02/2024 18:21:06,1706811665870,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_instructions,4
35,1706811666612,01/02/2024 18:21:06,1706811665871,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_instructions-quantised,5
36,1706811666612,01/02/2024 18:21:06,1706811665871,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,currently_reverse,2
