Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
151,1716654891856,25/05/2024 16:34:51,1716658491856,1,25/05/2024 18:34:51,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,24,comprehension,Comprehension questions,ers3wv,1,response,d,858.8000000000029,850,858.8000000000029,858.8000000000029,850,858.8000000000029,1,858.8000000000029,0,0,,Click Response,response C,4,object-68,comprehension,,,5,4,,,,,,LSD is specifically mentioned to show that ergot,d,needs to be further controlled,needs further research,has medicinal value,is of current interest,is dangerous,,,,,
152,1716654892472,25/05/2024 16:34:52,1716658492472,1,25/05/2024 18:34:52,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,95,passages,Sentences,3emlxf,1,response,space,624.8000000000029,617.1000000000058,624.8000000000029,624.8000000000029,617.1000000000058,624.8000000000029,1,624.8000000000029,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,0,Passage 6,0,Difficult,1,2,,,,,,,,,,,,
153,1716654892671,25/05/2024 16:34:52,1716658492671,1,25/05/2024 18:34:52,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,96,passages,Sentences,3emlxf,1,response,space,206.49999995231337,200.09999999999127,206.49999995231337,206.49999995231337,200.09999999999127,206.49999995231337,1,206.49999995231337,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,1,Local governments were our first governments.,1,Difficult,1,2,,,,,,,,,,,,
154,1716654893840,25/05/2024 16:34:53,1716658493840,1,25/05/2024 18:34:53,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,19,probe,Thought probe,muxvwp,1,response,Unintentional,1175.1000000000058,1166.1000000000058,1175.1000000000058,1175.1000000000058,1166.1000000000058,1175.1000000000058,1,1175.1000000000058,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
155,1716654894143,25/05/2024 16:34:54,1716658494143,1,25/05/2024 18:34:54,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,97,passages,Sentences,3emlxf,1,response,space,312.59999990463257,300.5,312.59999990463257,312.59999990463257,300.5,312.59999990463257,1,312.59999990463257,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,2,The primitive tribe that chose the strongest man to be its chief and the oldest men to form a council was establishing local government.,0,Difficult,1,2,,,,,,,,,,,,
156,1716654894313,25/05/2024 16:34:54,1716658494313,1,25/05/2024 18:34:54,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,98,passages,Sentences,3emlxf,1,response,space,182,166.60000000000582,182,182,166.60000000000582,182,1,182,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,3,"It was seeking a better, safer life.",0,Difficult,1,2,,,,,,,,,,,,
157,1716654894477,25/05/2024 16:34:54,1716658494477,1,25/05/2024 18:34:54,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,99,passages,Sentences,3emlxf,1,response,space,179.79999997615232,166.6999999999971,179.79999997615232,179.79999997615232,166.6999999999971,179.79999997615232,1,179.79999997615232,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,4,"In the same way, the need for rules and leaders was realized by the first English settlers who landed at Jamestown, Virginia, in 1607.",0,Difficult,1,2,,,,,,,,,,,,
158,1716654894652,25/05/2024 16:34:54,1716658494652,1,25/05/2024 18:34:54,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,100,passages,Sentences,3emlxf,1,response,space,187.1999999999971,183.3000000000029,187.1999999999971,187.1999999999971,183.3000000000029,187.1999999999971,1,187.1999999999971,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,5,"At first, the settlers at Jamestown had to shepherd themselves.",0,Difficult,1,2,,,,,,,,,,,,
159,1716654894813,25/05/2024 16:34:54,1716658494813,1,25/05/2024 18:34:54,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,101,passages,Sentences,3emlxf,1,response,space,165.19999995231046,150.09999999999127,165.19999995231046,165.19999995231046,150.09999999999127,165.19999995231046,1,165.19999995231046,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,6,"The colonists searched for gold, and had to find their own sustenance and provide their own sanctuary. ",0,Difficult,1,2,,,,,,,,,,,,
160,1716654894981,25/05/2024 16:34:54,1716658494981,1,25/05/2024 18:34:54,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,102,passages,Sentences,3emlxf,1,response,space,182.69999997616105,166.60000000000582,182.69999997616105,182.69999997616105,166.60000000000582,182.69999997616105,1,182.69999997616105,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,7,"As food supplies began to run low, and as the colonists faced hunger and disease, they saw that they needed to work together if the colony was to survive.",1,Difficult,1,2,,,,,,,,,,,,
161,1716654895889,25/05/2024 16:34:55,1716658495889,1,25/05/2024 18:34:55,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,20,probe,Thought probe,muxvwp,1,response,Intentional,924.8999999284715,916.3000000000029,924.8999999284715,924.8999999284715,916.3000000000029,924.8999999284715,1,924.8999999284715,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
162,1716654896114,25/05/2024 16:34:56,1716658496114,1,25/05/2024 18:34:56,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,103,passages,Sentences,3emlxf,1,response,space,232.89999999999418,216.79999999998836,232.89999999999418,232.89999999999418,216.79999999998836,232.89999999999418,1,232.89999999999418,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,8,A council to make laws for the colony was formed by the settlers.,0,Difficult,1,2,,,,,,,,,,,,
163,1716654896289,25/05/2024 16:34:56,1716658496289,1,25/05/2024 18:34:56,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,104,passages,Sentences,3emlxf,1,response,space,191.6999999046384,183.70000000001164,191.6999999046384,191.6999999046384,183.70000000001164,191.6999999046384,1,191.6999999046384,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,9,Captain John Smith was chosen as president of the council to see that the laws were implemented.,0,Difficult,1,2,,,,,,,,,,,,
164,1716654896450,25/05/2024 16:34:56,1716658496450,1,25/05/2024 18:34:56,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,105,passages,Sentences,3emlxf,1,response,space,169.29999997615232,166.5,169.29999997615232,169.29999997615232,166.5,169.29999997615232,1,169.29999997615232,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,10,This government at Jamestown was the first local government in America.,1,Difficult,1,2,,,,,,,,,,,,
165,1716654897945,25/05/2024 16:34:57,1716658497945,1,25/05/2024 18:34:57,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,21,probe,Thought probe,muxvwp,1,response,On Task,1497.5999999284686,1483.0999999999913,1497.5999999284686,1497.5999999284686,1483.0999999999913,1497.5999999284686,1,1497.5999999284686,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
166,1716654898201,25/05/2024 16:34:58,1716658498201,1,25/05/2024 18:34:58,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,106,passages,Sentences,3emlxf,1,response,space,270.19999997616105,266.6000000000058,270.19999997616105,270.19999997616105,266.6000000000058,270.19999997616105,1,270.19999997616105,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,11,"Today, local government is still the first and most important government in our lives.",0,Difficult,1,2,,,,,,,,,,,,
167,1716654898346,25/05/2024 16:34:58,1716658498346,1,25/05/2024 18:34:58,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,107,passages,Sentences,3emlxf,1,response,space,148.49999995231337,133.39999999999418,148.49999995231337,148.49999995231337,133.39999999999418,148.49999995231337,1,148.49999995231337,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,12,"It protects our lives, our safety, and our homes, and it helps to keep our environment clean.",1,Difficult,1,2,,,,,,,,,,,,
168,1716654899823,25/05/2024 16:34:59,1716658499823,1,25/05/2024 18:34:59,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,22,probe,Thought probe,muxvwp,1,response,Intentional,1492.4999999284773,1483.6000000000058,1492.4999999284773,1492.4999999284773,1483.6000000000058,1492.4999999284773,1,1492.4999999284773,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
169,1716654900080,25/05/2024 16:35:00,1716658500080,1,25/05/2024 18:35:00,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,108,passages,Sentences,3emlxf,1,response,space,265.1999999999971,250.5,265.1999999999971,265.1999999999971,250.5,265.1999999999971,1,265.1999999999971,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,13,"Schools, libraries, and other important services are provided to us by local government.",0,Difficult,1,2,,,,,,,,,,,,
170,1716654900233,25/05/2024 16:35:00,1716658500233,1,25/05/2024 18:35:00,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,6,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,168.59999997615523,165.89999999999418,168.59999997615523,168.59999997615523,165.89999999999418,168.59999997615523,1,168.59999997615523,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
171,1716654901386,25/05/2024 16:35:01,1716658501386,1,25/05/2024 18:35:01,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,25,comprehension,Comprehension questions,ers3wv,1,response,d,1155.5999999523192,1150,1155.5999999523192,1155.5999999523192,1150,1155.5999999523192,1,1155.5999999523192,0,0,,Click Response,response D,5,object-69,comprehension,,,6,1,,,,,,The first colonial government was,d,tribal,city,county,local,federal,,,,,
172,1716654902022,25/05/2024 16:35:02,1716658502022,1,25/05/2024 18:35:02,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,26,comprehension,Comprehension questions,ers3wv,1,response,c,640.9999999284773,633.3000000000029,640.9999999284773,640.9999999284773,633.3000000000029,640.9999999284773,1,640.9999999284773,0,0,,Click Response,response C,4,object-68,comprehension,,,6,2,,,,,,The Jamestown colonists formed a government because of,c,pride,greed,necessity,togetherness,public spirit,,,,,
173,1716654902724,25/05/2024 16:35:02,1716658502724,1,25/05/2024 18:35:02,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,27,comprehension,Comprehension questions,ers3wv,1,response,d,710.1999999284744,700,710.1999999284744,710.1999999284744,700,710.1999999284744,1,710.1999999284744,0,0,,Click Response,response B,3,object-67,comprehension,,,6,3,,,,,,The best title for this selection would be,d,John Smith,The First Government,Jamestown,Local Government,American Government,,,,,
174,1716654903272,25/05/2024 16:35:03,1716658503272,1,25/05/2024 18:35:03,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,28,comprehension,Comprehension questions,ers3wv,1,response,d,558.2999999523163,550,558.2999999523163,558.2999999523163,550,558.2999999523163,1,558.2999999523163,0,0,,Click Response,response C,4,object-68,comprehension,,,6,4,,,,,,The overall goal of local government seems to be public,d,regulation,wealth,growth,welfare,protection,,,,,
175,1716654903878,25/05/2024 16:35:03,1716658503878,1,25/05/2024 18:35:03,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,109,passages,Sentences,3emlxf,1,response,space,614.1999999284744,600,614.1999999284744,614.1999999284744,600,614.1999999284744,1,614.1999999284744,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,0,Passage 7,0,Easy,2,2,,,,,,,,,,,,
176,1716654904059,25/05/2024 16:35:04,1716658504059,1,25/05/2024 18:35:04,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,110,passages,Sentences,3emlxf,1,response,space,195.09999990463257,183.5,195.09999990463257,195.09999990463257,183.5,195.09999990463257,1,195.09999990463257,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,1,"Once in a while you will hear about an artist who was recognized as a master during his lifetime, but was then almost forgotten after his death.",0,Easy,2,2,,,,,,,,,,,,
177,1716654904267,25/05/2024 16:35:04,1716658504267,1,25/05/2024 18:35:04,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,111,passages,Sentences,3emlxf,1,response,space,219.69999992847443,216.6999999999971,219.69999992847443,219.69999992847443,216.6999999999971,219.69999992847443,1,219.69999992847443,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,2,"A good example is the painter, Domenicos Theotocopoulos.",0,Easy,2,2,,,,,,,,,,,,
178,1716654904432,25/05/2024 16:35:04,1716658504432,1,25/05/2024 18:35:04,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,112,passages,Sentences,3emlxf,1,response,space,167.99999992847734,166.60000000000582,167.99999992847734,167.99999992847734,166.60000000000582,167.99999992847734,1,167.99999992847734,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,3,He was known as El Greco because of his Greek ancestry.,0,Easy,2,2,,,,,,,,,,,,
179,1716654904611,25/05/2024 16:35:04,1716658504611,1,25/05/2024 18:35:04,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,113,passages,Sentences,3emlxf,1,response,space,180.39999992847152,166.6999999999971,180.39999992847152,180.39999992847152,166.6999999999971,180.39999992847152,1,180.39999992847152,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,4,"After pursuing his early career in Italy, El Greco settled in the Spanish city of Toledo, where he prospered for the rest of his life.",1,Easy,2,2,,,,,,,,,,,,
180,1716654906317,25/05/2024 16:35:06,1716658506317,1,25/05/2024 18:35:06,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,23,probe,Thought probe,muxvwp,1,response,Unintentional,1719.1999999284744,1716.5,1719.1999999284744,1719.1999999284744,1716.5,1719.1999999284744,1,1719.1999999284744,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
181,1716654906574,25/05/2024 16:35:06,1716658506574,1,25/05/2024 18:35:06,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,114,passages,Sentences,3emlxf,1,response,space,259.7999999523163,250.10000000000582,259.7999999523163,259.7999999523163,250.10000000000582,259.7999999523163,1,259.7999999523163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,5,He prospered there for the rest of his life.,0,Easy,2,2,,,,,,,,,,,,
182,1716654906758,25/05/2024 16:35:06,1716658506758,1,25/05/2024 18:35:06,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,115,passages,Sentences,3emlxf,1,response,space,193.89999999999418,183.6999999999971,193.89999999999418,193.89999999999418,183.6999999999971,193.89999999999418,1,193.89999999999418,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,6,History forgot El Greco for nearly three hundred years.,0,Easy,2,2,,,,,,,,,,,,
183,1716654906928,25/05/2024 16:35:06,1716658506928,1,25/05/2024 18:35:06,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,116,passages,Sentences,3emlxf,1,response,space,180.59999997615523,166.59999999999127,180.59999997615523,180.59999997615523,166.59999999999127,180.59999997615523,1,180.59999997615523,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,7,"Then, artists and critics of the twentieth century rediscovered him.",0,Easy,2,2,,,,,,,,,,,,
184,1716654907100,25/05/2024 16:35:07,1716658507100,1,25/05/2024 18:35:07,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,117,passages,Sentences,3emlxf,1,response,space,185.60000000000582,183.20000000001164,185.60000000000582,185.60000000000582,183.20000000001164,185.60000000000582,1,185.60000000000582,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,8,"The power of El Greco’s intensely emotional style can be felt most strongly in his later paintings, such as the famous View of Toledo.",0,Easy,2,2,,,,,,,,,,,,
185,1716654907268,25/05/2024 16:35:07,1716658507268,1,25/05/2024 18:35:07,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,118,passages,Sentences,3emlxf,1,response,space,169.99999990462675,166.5,169.99999990462675,169.99999990462675,166.5,169.99999990462675,1,169.99999990462675,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,9,"He painted this canvas in 1610, only a few years before his death.",0,Easy,2,2,,,,,,,,,,,,
186,1716654907454,25/05/2024 16:35:07,1716658507454,1,25/05/2024 18:35:07,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,119,passages,Sentences,3emlxf,1,response,space,189.69999995231046,183.79999999998836,189.69999995231046,189.69999995231046,183.79999999998836,189.69999995231046,1,189.69999995231046,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,10,It is a strange landscape.,0,Easy,2,2,,,,,,,,,,,,
187,1716654907654,25/05/2024 16:35:07,1716658507654,1,25/05/2024 18:35:07,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,120,passages,Sentences,3emlxf,1,response,space,206.10000000000582,199.90000000000873,206.10000000000582,206.10000000000582,199.90000000000873,206.10000000000582,1,206.10000000000582,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,11,"One notices that eerie, silvery buildings take on a ghostlike stillness next to the explosive light of the sky and the writhing forms of the countryside below.",0,Easy,2,2,,,,,,,,,,,,
188,1716654907860,25/05/2024 16:35:07,1716658507860,1,25/05/2024 18:35:07,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,121,passages,Sentences,3emlxf,1,response,space,212.59999997615523,200,212.59999997615523,212.59999997615523,200,212.59999997615523,1,212.59999997615523,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,12,"Curiously, about the same time, another important artist was scorned even by many of his contemporaries.",0,Easy,2,2,,,,,,,,,,,,
189,1716654908046,25/05/2024 16:35:08,1716658508046,1,25/05/2024 18:35:08,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,122,passages,Sentences,3emlxf,1,response,space,198.59999997615523,183.3000000000029,198.59999997615523,198.59999997615523,183.3000000000029,198.59999997615523,1,198.59999997615523,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,13,This artist was Caravaggio.,0,Easy,2,2,,,,,,,,,,,,
190,1716654908201,25/05/2024 16:35:08,1716658508201,1,25/05/2024 18:35:08,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,123,passages,Sentences,3emlxf,1,response,space,169.89999999999418,166.6999999999971,169.89999999999418,169.89999999999418,166.6999999999971,169.89999999999418,1,169.89999999999418,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,14,He was a self-taught painter who came to Rome around 1590 from a small town in Lombardy.,0,Easy,2,2,,,,,,,,,,,,
191,1716654908403,25/05/2024 16:35:08,1716658508403,1,25/05/2024 18:35:08,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,124,passages,Sentences,3emlxf,1,response,space,205.1999999999971,199.6999999999971,205.1999999999971,205.1999999999971,199.6999999999971,205.1999999999971,1,205.1999999999971,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,15,"Caravaggio’s critics complained that he treated sacred religious subjects in a low, vulgar way by including the faces and figures of common people in his paintings.",0,Easy,2,2,,,,,,,,,,,,
192,1716654908589,25/05/2024 16:35:08,1716658508589,1,25/05/2024 18:35:08,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,125,passages,Sentences,3emlxf,1,response,space,191.19999992847443,183.39999999999418,191.19999992847443,191.19999992847443,183.39999999999418,191.19999992847443,1,191.19999992847443,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,7,16,"By using stark contrasts of light and shadow, Caravaggio managed to conjure up unforgettable scenes of dramatic realism.",1,Easy,2,2,,,,,,,,,,,,
193,1716654909958,25/05/2024 16:35:09,1716658509958,1,25/05/2024 18:35:09,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,24,probe,Thought probe,muxvwp,1,response,Intentional,1376.6000000000058,1366.5,1376.6000000000058,1376.6000000000058,1366.5,1376.6000000000058,1,1376.6000000000058,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
194,1716654910209,25/05/2024 16:35:10,1716658510209,1,25/05/2024 18:35:10,179131,9,task-353c,,37857916,,11148998,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 125.0.0.0,1536x864,1528x742,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,set2,set2,7,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,261.99999997616396,250.40000000000873,261.99999997616396,261.99999997616396,250.40000000000873,261.99999997616396,1,261.99999997616396,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
