Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,branch-s3b7,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Voucher,Store: Prize,branch-dgjt
6,1754315663490,04/08/2025 13:54,1754319263490,1,04/08/2025 15:54,234742,9,questionnaire-rusm,,48517952,BLINDED,13920088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1306x669,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754315663490,04/08/2025 13:54,1754319263490,1,04/08/2025 15:54,234742,9,questionnaire-rusm,,48517952,BLINDED,13920088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1306x669,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754315663491,04/08/2025 13:54,1754319263491,1,04/08/2025 15:54,234742,9,questionnaire-rusm,,48517952,BLINDED,13920088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1306x669,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,2934,,,,,,,Voucher
1,1754318033234,04/08/2025 14:33,1754321633234,1,04/08/2025 16:33,234742,9,questionnaire-rusm,,48518800,BLINDED,13920225,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1920x1080,1920x919,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754318038401,04/08/2025 14:33,1754321638401,1,04/08/2025 16:33,234742,9,questionnaire-rusm,,48518800,BLINDED,13920225,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1920x1080,1920x919,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754318038401,04/08/2025 14:33,1754321638401,1,04/08/2025 16:33,234742,9,questionnaire-rusm,,48518800,BLINDED,13920225,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1920x1080,1920x919,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754318038401,04/08/2025 14:33,1754321638401,1,04/08/2025 16:33,234742,9,questionnaire-rusm,,48518800,BLINDED,13920225,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1920x1080,1920x919,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754318038401,04/08/2025 14:33,1754321638401,1,04/08/2025 16:33,234742,9,questionnaire-rusm,,48518800,BLINDED,13920225,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1920x1080,1920x919,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,5145,,,,,,,Voucher
1,1754391160887,05/08/2025 10:52,1754394760887,1,05/08/2025 12:52,234742,9,questionnaire-rusm,,48531223,BLINDED,13924121,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754391167578,05/08/2025 10:52,1754394767578,1,05/08/2025 12:52,234742,9,questionnaire-rusm,,48531223,BLINDED,13924121,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754391167579,05/08/2025 10:52,1754394767579,1,05/08/2025 12:52,234742,9,questionnaire-rusm,,48531223,BLINDED,13924121,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754391167579,05/08/2025 10:52,1754394767579,1,05/08/2025 12:52,234742,9,questionnaire-rusm,,48531223,BLINDED,13924121,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754391167580,05/08/2025 10:52,1754394767580,1,05/08/2025 12:52,234742,9,questionnaire-rusm,,48531223,BLINDED,13924121,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,6681,,,,,,,Voucher
1,1753280535181,23/07/2025 14:22,1753284135181,1,23/07/2025 16:22,234742,9,questionnaire-rusm,,48267971,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1753280542807,23/07/2025 14:22,1753284142807,1,23/07/2025 16:22,234742,9,questionnaire-rusm,,48267971,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1753280542807,23/07/2025 14:22,1753284142807,1,23/07/2025 16:22,234742,9,questionnaire-rusm,,48267971,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1753280542807,23/07/2025 14:22,1753284142807,1,23/07/2025 16:22,234742,9,questionnaire-rusm,,48267971,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1753280542808,23/07/2025 14:22,1753284142808,1,23/07/2025 16:22,234742,9,questionnaire-rusm,,48267971,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,7604,,,,,,,Voucher
1,1754403637368,05/08/2025 14:20,1754407237368,1,05/08/2025 16:20,234742,9,questionnaire-rusm,,48534691,BLINDED,13925040,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754403642957,05/08/2025 14:20,1754407242957,1,05/08/2025 16:20,234742,9,questionnaire-rusm,,48534691,BLINDED,13925040,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754403642957,05/08/2025 14:20,1754407242957,1,05/08/2025 16:20,234742,9,questionnaire-rusm,,48534691,BLINDED,13925040,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754403642957,05/08/2025 14:20,1754407242957,1,05/08/2025 16:20,234742,9,questionnaire-rusm,,48534691,BLINDED,13925040,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754403642957,05/08/2025 14:20,1754407242957,1,05/08/2025 16:20,234742,9,questionnaire-rusm,,48534691,BLINDED,13925040,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,5570,,,,,,,Voucher
1,1754410007352,05/08/2025 16:06,1754413607352,1,05/08/2025 18:06,234742,9,questionnaire-rusm,,48537002,BLINDED,13925905,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1200,1920x1039,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754410013819,05/08/2025 16:06,1754413613819,1,05/08/2025 18:06,234742,9,questionnaire-rusm,,48537002,BLINDED,13925905,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1200,1920x1039,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754410013819,05/08/2025 16:06,1754413613819,1,05/08/2025 18:06,234742,9,questionnaire-rusm,,48537002,BLINDED,13925905,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1200,1920x1039,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754410013820,05/08/2025 16:06,1754413613820,1,05/08/2025 18:06,234742,9,questionnaire-rusm,,48537002,BLINDED,13925905,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1200,1920x1039,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754410013820,05/08/2025 16:06,1754413613820,1,05/08/2025 18:06,234742,9,questionnaire-rusm,,48537002,BLINDED,13925905,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1200,1920x1039,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,6437,,,,,,,Voucher
1,1754422781127,05/08/2025 19:39,1754426381127,1,05/08/2025 21:39,234742,9,questionnaire-rusm,,48540415,BLINDED,13926988,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 136.0.0.0,1536x864,1536x730,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,No Voucher
5,1754422787105,05/08/2025 19:39,1754426387105,1,05/08/2025 21:39,234742,9,questionnaire-rusm,,48540415,BLINDED,13926988,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 136.0.0.0,1536x864,1536x730,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,No,,Yes|No,Multiple Choice,2,object-21,,0,No Voucher
6,1754422787105,05/08/2025 19:39,1754426387105,1,05/08/2025 21:39,234742,9,questionnaire-rusm,,48540415,BLINDED,13926988,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 136.0.0.0,1536x864,1536x730,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,2,,Yes|No,Multiple Choice,2,object-21,,0,No Voucher
7,1754422787106,05/08/2025 19:39,1754426387106,1,05/08/2025 21:39,234742,9,questionnaire-rusm,,48540415,BLINDED,13926988,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 136.0.0.0,1536x864,1536x730,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,0,,,,,,,,No Voucher
8,1754422787107,05/08/2025 19:39,1754426387107,1,05/08/2025 21:39,234742,9,questionnaire-rusm,,48540415,BLINDED,13926988,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 136.0.0.0,1536x864,1536x730,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,5877,,,,,,,No Voucher
1,1754485362174,06/08/2025 13:02,1754488962174,1,06/08/2025 15:02,234742,9,questionnaire-rusm,,48548697,BLINDED,13929615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x945,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754485369771,06/08/2025 13:02,1754488969771,1,06/08/2025 15:02,234742,9,questionnaire-rusm,,48548697,BLINDED,13929615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x945,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754485369771,06/08/2025 13:02,1754488969771,1,06/08/2025 15:02,234742,9,questionnaire-rusm,,48548697,BLINDED,13929615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x945,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754485369772,06/08/2025 13:02,1754488969772,1,06/08/2025 15:02,234742,9,questionnaire-rusm,,48548697,BLINDED,13929615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x945,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754485369772,06/08/2025 13:02,1754488969772,1,06/08/2025 15:02,234742,9,questionnaire-rusm,,48548697,BLINDED,13929615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x945,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,7567,,,,,,,Voucher
1,1754553690619,07/08/2025 08:01,1754557290619,1,07/08/2025 10:01,234742,9,questionnaire-rusm,,48569471,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754553696440,07/08/2025 08:01,1754557296440,1,07/08/2025 10:01,234742,9,questionnaire-rusm,,48569471,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754553696440,07/08/2025 08:01,1754557296440,1,07/08/2025 10:01,234742,9,questionnaire-rusm,,48569471,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754553696440,07/08/2025 08:01,1754557296440,1,07/08/2025 10:01,234742,9,questionnaire-rusm,,48569471,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754553696441,07/08/2025 08:01,1754557296441,1,07/08/2025 10:01,234742,9,questionnaire-rusm,,48569471,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,5780,,,,,,,Voucher
1,1754571670520,07/08/2025 13:01,1754575270520,1,07/08/2025 15:01,234742,9,questionnaire-rusm,,48579710,BLINDED,13935420,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,No Voucher
5,1754571680788,07/08/2025 13:01,1754575280788,1,07/08/2025 15:01,234742,9,questionnaire-rusm,,48579710,BLINDED,13935420,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,No,,Yes|No,Multiple Choice,2,object-21,,0,No Voucher
6,1754571680788,07/08/2025 13:01,1754575280788,1,07/08/2025 15:01,234742,9,questionnaire-rusm,,48579710,BLINDED,13935420,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,2,,Yes|No,Multiple Choice,2,object-21,,0,No Voucher
7,1754571680789,07/08/2025 13:01,1754575280789,1,07/08/2025 15:01,234742,9,questionnaire-rusm,,48579710,BLINDED,13935420,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,0,,,,,,,,No Voucher
8,1754571680789,07/08/2025 13:01,1754575280789,1,07/08/2025 15:01,234742,9,questionnaire-rusm,,48579710,BLINDED,13935420,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,10244,,,,,,,No Voucher
1,1754743601931,09/08/2025 12:46,1754747201931,1,09/08/2025 14:46,234742,9,questionnaire-rusm,,48617108,BLINDED,13942867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1313x692,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754743604993,09/08/2025 12:46,1754747204993,1,09/08/2025 14:46,234742,9,questionnaire-rusm,,48617108,BLINDED,13942867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1313x692,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754743604993,09/08/2025 12:46,1754747204993,1,09/08/2025 14:46,234742,9,questionnaire-rusm,,48617108,BLINDED,13942867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1313x692,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754743604993,09/08/2025 12:46,1754747204993,1,09/08/2025 14:46,234742,9,questionnaire-rusm,,48617108,BLINDED,13942867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1313x692,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754743604993,09/08/2025 12:46,1754747204993,1,09/08/2025 14:46,234742,9,questionnaire-rusm,,48617108,BLINDED,13942867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1313x692,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,3033,,,,,,,Voucher
1,1754840158130,10/08/2025 15:35,1754843758130,1,10/08/2025 17:35,234742,9,questionnaire-rusm,,48628001,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x953,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754840172411,10/08/2025 15:36,1754843772411,1,10/08/2025 17:36,234742,9,questionnaire-rusm,,48628001,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x953,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754840172411,10/08/2025 15:36,1754843772411,1,10/08/2025 17:36,234742,9,questionnaire-rusm,,48628001,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x953,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1754840172411,10/08/2025 15:36,1754843772411,1,10/08/2025 17:36,234742,9,questionnaire-rusm,,48628001,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x953,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1754840172412,10/08/2025 15:36,1754843772412,1,10/08/2025 17:36,234742,9,questionnaire-rusm,,48628001,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x953,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,END,14266,,,,,,,Voucher
1,1755057176092,13/08/2025 03:52,1755060776092,1,13/08/2025 05:52,234742,9,questionnaire-rusm,,48669250,BLINDED,13953935,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1512x982,1494x693,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1755057187675,13/08/2025 03:53,1755060787675,1,13/08/2025 05:53,234742,9,questionnaire-rusm,,48669250,BLINDED,13953935,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1512x982,1494x693,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1755057187675,13/08/2025 03:53,1755060787675,1,13/08/2025 05:53,234742,9,questionnaire-rusm,,48669250,BLINDED,13953935,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1512x982,1494x693,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1755057187676,13/08/2025 03:53,1755060787676,1,13/08/2025 05:53,234742,9,questionnaire-rusm,,48669250,BLINDED,13953935,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1512x982,1494x693,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1755057187676,13/08/2025 03:53,1755060787676,1,13/08/2025 05:53,234742,9,questionnaire-rusm,,48669250,BLINDED,13953935,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1512x982,1494x693,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,11570,,,,,,,Voucher
1,1753548449335,26/07/2025 16:47,1753552049335,1,26/07/2025 18:47,234742,9,questionnaire-rusm,,48326592,BLINDED,13878596,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1753548465803,26/07/2025 16:47,1753552065803,1,26/07/2025 18:47,234742,9,questionnaire-rusm,,48326592,BLINDED,13878596,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1753548465804,26/07/2025 16:47,1753552065804,1,26/07/2025 18:47,234742,9,questionnaire-rusm,,48326592,BLINDED,13878596,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
7,1753548465804,26/07/2025 16:47,1753552065804,1,26/07/2025 18:47,234742,9,questionnaire-rusm,,48326592,BLINDED,13878596,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,Prize,response,score,1,,,,,,,,Voucher
8,1753548465805,26/07/2025 16:47,1753552065805,1,26/07/2025 18:47,234742,9,questionnaire-rusm,,48326592,BLINDED,13878596,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,FB - VOUCHER CHOICE,3,selfreport_probe,Eligible,,,,,info,,END,16448,,,,,,,Voucher
1,1754330159150,04/08/2025 17:55,1754333759150,1,04/08/2025 19:55,234742,9,questionnaire-rusm,,48522794,BLINDED,13921803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x800,1225x676,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,,,,,info,,BEGIN,,,,,,,,Voucher
5,1754330165414,04/08/2025 17:56,1754333765414,1,04/08/2025 19:56,234742,9,questionnaire-rusm,,48522794,BLINDED,13921803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x800,1225x676,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,value,Yes,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
6,1754330165414,04/08/2025 17:56,1754333765414,1,04/08/2025 19:56,234742,9,questionnaire-rusm,,48522794,BLINDED,13921803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x800,1225x676,,,0,FB - VOUCHER CHOICE,3,probe_selfreport,Eligible,Page 1,1pydpy,1,**Would you like to enter the prize draw?**,response,quantised,1,,Yes|No,Multiple Choice,2,object-21,,1,Voucher
