Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Randomise questionnaire elements?,Question Key,Response,randomiser-mq2e,branch-s3b7,branch-dgjt
1,1754552598195,07/08/2025 07:43,1754552598998,1,07/08/2025 08:43,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754552794275,07/08/2025 07:46,1754552795125,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 1 ,Slightly Disagree,probe_selfreport,Eligible,Voucher
3,1754552794351,07/08/2025 07:46,1754552795128,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 1 -quantised,3,probe_selfreport,Eligible,Voucher
4,1754552794351,07/08/2025 07:46,1754552795128,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 2 ,Definitely Disagree,probe_selfreport,Eligible,Voucher
5,1754552794351,07/08/2025 07:46,1754552795128,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 2 -quantised,4,probe_selfreport,Eligible,Voucher
6,1754552794351,07/08/2025 07:46,1754552795128,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 3 ,Definitely Disagree,probe_selfreport,Eligible,Voucher
7,1754552794351,07/08/2025 07:46,1754552795129,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 3 -quantised,4,probe_selfreport,Eligible,Voucher
8,1754552794351,07/08/2025 07:46,1754552795129,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 4 ,Slightly Agree,probe_selfreport,Eligible,Voucher
9,1754552794351,07/08/2025 07:46,1754552795129,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 4 -quantised,2,probe_selfreport,Eligible,Voucher
10,1754552794351,07/08/2025 07:46,1754552795129,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 5,Definitely Disagree,probe_selfreport,Eligible,Voucher
11,1754552794351,07/08/2025 07:46,1754552795130,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 5-quantised,4,probe_selfreport,Eligible,Voucher
12,1754552794351,07/08/2025 07:46,1754552795130,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 6 ,Slightly Agree,probe_selfreport,Eligible,Voucher
13,1754552794351,07/08/2025 07:46,1754552795130,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 6 -quantised,2,probe_selfreport,Eligible,Voucher
14,1754552794351,07/08/2025 07:46,1754552795130,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 7,Slightly Agree,probe_selfreport,Eligible,Voucher
15,1754552794351,07/08/2025 07:46,1754552795130,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 7-quantised,2,probe_selfreport,Eligible,Voucher
16,1754552794351,07/08/2025 07:46,1754552795131,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 8 ,Slightly Agree,probe_selfreport,Eligible,Voucher
17,1754552794351,07/08/2025 07:46,1754552795131,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 8 -quantised,2,probe_selfreport,Eligible,Voucher
18,1754552794351,07/08/2025 07:46,1754552795131,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 9 ,Slightly Agree,probe_selfreport,Eligible,Voucher
19,1754552794351,07/08/2025 07:46,1754552795131,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 9 -quantised,2,probe_selfreport,Eligible,Voucher
20,1754552794351,07/08/2025 07:46,1754552795132,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 10 ,Slightly Agree,probe_selfreport,Eligible,Voucher
21,1754552794351,07/08/2025 07:46,1754552795132,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 10 -quantised,2,probe_selfreport,Eligible,Voucher
22,1754552794351,07/08/2025 07:46,1754552795132,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 11 ,Slightly Agree,probe_selfreport,Eligible,Voucher
23,1754552794427,07/08/2025 07:46,1754552795133,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 11 -quantised,2,probe_selfreport,Eligible,Voucher
24,1754552794427,07/08/2025 07:46,1754552795133,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 12 ,Definitely Agree,probe_selfreport,Eligible,Voucher
25,1754552794427,07/08/2025 07:46,1754552795133,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 12 -quantised,1,probe_selfreport,Eligible,Voucher
26,1754552794427,07/08/2025 07:46,1754552795133,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 13 ,Definitely Agree,probe_selfreport,Eligible,Voucher
27,1754552794427,07/08/2025 07:46,1754552795133,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 13 -quantised,1,probe_selfreport,Eligible,Voucher
28,1754552794427,07/08/2025 07:46,1754552795134,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 14 ,Definitely Agree,probe_selfreport,Eligible,Voucher
29,1754552794427,07/08/2025 07:46,1754552795134,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 14 -quantised,1,probe_selfreport,Eligible,Voucher
30,1754552794427,07/08/2025 07:46,1754552795134,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 15 ,Slightly Agree,probe_selfreport,Eligible,Voucher
31,1754552794427,07/08/2025 07:46,1754552795135,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 15 -quantised,2,probe_selfreport,Eligible,Voucher
32,1754552794427,07/08/2025 07:46,1754552795135,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 16,Slightly Agree,probe_selfreport,Eligible,Voucher
33,1754552794427,07/08/2025 07:46,1754552795135,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 16-quantised,2,probe_selfreport,Eligible,Voucher
34,1754552794427,07/08/2025 07:46,1754552795135,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 17,Definitely Disagree,probe_selfreport,Eligible,Voucher
35,1754552794427,07/08/2025 07:46,1754552795136,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 17-quantised,4,probe_selfreport,Eligible,Voucher
36,1754552794427,07/08/2025 07:46,1754552795136,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 18,Definitely Disagree,probe_selfreport,Eligible,Voucher
37,1754552794427,07/08/2025 07:46,1754552795137,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 18-quantised,4,probe_selfreport,Eligible,Voucher
38,1754552794427,07/08/2025 07:46,1754552795137,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 19 ,Slightly Agree,probe_selfreport,Eligible,Voucher
39,1754552794427,07/08/2025 07:46,1754552795137,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 19 -quantised,2,probe_selfreport,Eligible,Voucher
40,1754552794427,07/08/2025 07:46,1754552795137,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 20,Definitely Agree,probe_selfreport,Eligible,Voucher
41,1754552794427,07/08/2025 07:46,1754552795138,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 20-quantised,1,probe_selfreport,Eligible,Voucher
42,1754552794427,07/08/2025 07:46,1754552795138,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 21,Slightly Disagree,probe_selfreport,Eligible,Voucher
43,1754552794510,07/08/2025 07:46,1754552795138,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 21-quantised,3,probe_selfreport,Eligible,Voucher
44,1754552794510,07/08/2025 07:46,1754552795139,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 22,Slightly Disagree,probe_selfreport,Eligible,Voucher
45,1754552794510,07/08/2025 07:46,1754552795139,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 22-quantised,3,probe_selfreport,Eligible,Voucher
46,1754552794510,07/08/2025 07:46,1754552795139,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 23 ,Definitely Disagree,probe_selfreport,Eligible,Voucher
47,1754552794510,07/08/2025 07:46,1754552795140,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 23 -quantised,4,probe_selfreport,Eligible,Voucher
48,1754552794510,07/08/2025 07:46,1754552795140,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 24,Definitely Agree,probe_selfreport,Eligible,Voucher
49,1754552794510,07/08/2025 07:46,1754552795141,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 24-quantised,1,probe_selfreport,Eligible,Voucher
50,1754552794510,07/08/2025 07:46,1754552795141,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 25,Slightly Disagree,probe_selfreport,Eligible,Voucher
51,1754552794510,07/08/2025 07:46,1754552795141,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 25-quantised,3,probe_selfreport,Eligible,Voucher
52,1754552794510,07/08/2025 07:46,1754552795142,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 26 ,Slightly Disagree,probe_selfreport,Eligible,Voucher
53,1754552794510,07/08/2025 07:46,1754552795142,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 26 -quantised,3,probe_selfreport,Eligible,Voucher
54,1754552794510,07/08/2025 07:46,1754552795142,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 27 ,Slightly Agree,probe_selfreport,Eligible,Voucher
55,1754552794510,07/08/2025 07:46,1754552795142,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 27 -quantised,2,probe_selfreport,Eligible,Voucher
56,1754552794510,07/08/2025 07:46,1754552795143,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 28,Slightly Disagree,probe_selfreport,Eligible,Voucher
57,1754552794510,07/08/2025 07:46,1754552795143,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 28-quantised,3,probe_selfreport,Eligible,Voucher
58,1754552794510,07/08/2025 07:46,1754552795144,1,07/08/2025 08:46,234742,9,questionnaire-opi6,,48569152,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,The Autism Spectrum Quotient Adult's Version,2,No,END QUESTIONNAIRE,196146,probe_selfreport,Eligible,Voucher
1,1754839300131,10/08/2025 15:21,1754839218265,1,10/08/2025 16:20,234742,9,questionnaire-opi6,,48627840,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x953,,,,The Autism Spectrum Quotient Adult's Version,2,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754839499441,10/08/2025 15:24,1754839417443,1,10/08/2025 16:23,234742,9,questionnaire-opi6,,48627840,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1905x953,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 1 ,Definitely Disagree,probe_selfreport,Eligible,Voucher
3,1754839499552,10/08/2025 15:24,1754839417445,1,10/08/2025 16:23,234742,9,questionnaire-opi6,,48627840,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1905x953,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 1 -quantised,4,probe_selfreport,Eligible,Voucher
4,1754839499552,10/08/2025 15:24,1754839417445,1,10/08/2025 16:23,234742,9,questionnaire-opi6,,48627840,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1905x953,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 2 ,Definitely Disagree,probe_selfreport,Eligible,Voucher
5,1754839499552,10/08/2025 15:24,1754839417445,1,10/08/2025 16:23,234742,9,questionnaire-opi6,,48627840,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1905x953,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 2 -quantised,4,probe_selfreport,Eligible,Voucher
