Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
31,1740489112708,25/02/2025 13:11:52,1740489112708,0,25/02/2025 13:11:52,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,17,passages,Sentences,3emlxf,1,response,space,8904.499999997788,8900.200000000012,8904.499999997788,8904.499999997788,8900.200000000012,8904.499999997788,1,8904.499999997788,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,16,"Living in Florence or in little villages in the summers, she drank in the sun of the south and warmth of her husband’s love, and blossomed in a life of precarious happiness for fifteen years. ",0,Difficult,1,1,,,,,,,,,,,,,
32,1740489116940,25/02/2025 13:11:56,1740489116940,0,25/02/2025 13:11:56,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,18,passages,Sentences,3emlxf,1,response,space,4236.0999999985215,4233.400000000023,4236.0999999985215,4236.0999999985215,4233.400000000023,4236.0999999985215,1,4236.0999999985215,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,17,"In Italy she found friends, most of them cultured Americans.",0,Difficult,1,1,,,,,,,,,,,,,
33,1740489128404,25/02/2025 13:12:08,1740489128404,0,25/02/2025 13:12:08,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,19,passages,Sentences,3emlxf,1,response,space,11466.399999999965,11449.799999999988,11466.399999999965,11466.399999999965,11449.799999999988,11466.399999999965,1,11466.399999999965,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,18,Hawthorne saw the Browning's there: the New England thinker and essayist Margaret Fuller visited them.,1,Difficult,1,1,,,,,,,,,,,,,
34,1740489131052,25/02/2025 13:12:11,1740489131052,0,25/02/2025 13:12:11,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,3,probe,Thought probe,muxvwp,1,response,On Task,2665.099999997765,2650.4000000000233,2665.099999997765,2665.099999997765,2650.4000000000233,2665.099999997765,1,2665.099999997765,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
35,1740489134884,25/02/2025 13:12:14,1740489134884,0,25/02/2025 13:12:14,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,20,passages,Sentences,3emlxf,1,response,space,3846.900000000722,3833,3846.900000000722,3846.900000000722,3833,3846.900000000722,1,3846.900000000722,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,19,"The painter Story came, and the young sculptress Harriet Hosmer. ",0,Difficult,1,1,,,,,,,,,,,,,
36,1740489140804,25/02/2025 13:12:20,1740489140804,0,25/02/2025 13:12:20,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,21,passages,Sentences,3emlxf,1,response,space,5933.399999999907,5916.699999999953,5933.399999999907,5933.399999999907,5916.699999999953,5933.399999999907,1,5933.399999999907,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,20,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all ""genius and sensibility.”",1,Difficult,1,1,,,,,,,,,,,,,
37,1740489143156,25/02/2025 13:12:23,1740489143156,0,25/02/2025 13:12:23,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,4,probe,Thought probe,muxvwp,1,response,On Task,2368.999999997788,2366.600000000035,2368.999999997788,2368.999999997788,2366.600000000035,2368.999999997788,1,2368.999999997788,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
38,1740489150732,25/02/2025 13:12:30,1740489150732,0,25/02/2025 13:12:30,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,22,passages,Sentences,3emlxf,1,response,space,7578.199999998498,7566.599999999977,7578.199999998498,7578.199999998498,7566.599999999977,7578.199999998498,1,7578.199999998498,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,21,"Daytimes Browning walked forth with Elizabeth's little dog Flush, but he seldom could be lured from his home evenings. ",1,Difficult,1,1,,,,,,,,,,,,,
39,1740489153780,25/02/2025 13:12:33,1740489153780,0,25/02/2025 13:12:33,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,5,probe,Thought probe,muxvwp,1,response,Intentional,3060.0000000007567,3050.2000000000116,3060.0000000007567,3060.0000000007567,3050.2000000000116,3060.0000000007567,1,3060.0000000007567,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,,
40,1740489162708,25/02/2025 13:12:42,1740489162708,0,25/02/2025 13:12:42,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,23,passages,Sentences,3emlxf,1,response,space,8937.300000000745,8933.299999999988,8937.300000000745,8937.300000000745,8933.299999999988,8937.300000000745,1,8937.300000000745,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,22,"One privileged intruder, coming frequently at night to join the poets over hot chestnuts and mulled wine, found talk good and laughter plentiful.",1,Difficult,1,1,,,,,,,,,,,,,
41,1740489164268,25/02/2025 13:12:44,1740489164268,0,25/02/2025 13:12:44,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,6,probe,Thought probe,muxvwp,1,response,On Task,1564.7999999977765,1549.9000000000233,1564.7999999977765,1564.7999999977765,1549.9000000000233,1564.7999999977765,1,1564.7999999977765,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
42,1740489169172,25/02/2025 13:12:49,1740489169172,0,25/02/2025 13:12:49,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,24,passages,Sentences,3emlxf,1,response,space,4918.199999998498,4916.700000000012,4918.199999998498,4918.199999998498,4916.700000000012,4918.199999998498,1,4918.199999998498,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,23,"During the third year of their stay in Italy, a son, Robert Weidemann Browning, was born.",0,Difficult,1,1,,,,,,,,,,,,,
43,1740489171788,25/02/2025 13:12:51,1740489171788,0,25/02/2025 13:12:51,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,25,passages,Sentences,3emlxf,1,response,space,2617.9999999984866,2616.6999999999534,2617.9999999984866,2617.9999999984866,2616.6999999999534,2617.9999999984866,1,2617.9999999984866,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,24,But through this happy life a strain of dark foreboding began to creep. ,0,Difficult,1,1,,,,,,,,,,,,,
44,1740489180036,25/02/2025 13:13:00,1740489180036,0,25/02/2025 13:13:00,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,26,passages,Sentences,3emlxf,1,response,space,8249.200000000768,8233.200000000012,8249.200000000768,8249.200000000768,8233.200000000012,8249.200000000768,1,8249.200000000768,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,25,"Elizabeth Browning’s father died unrelenting in his disavowal of her marriage, refusing to see her or to sanction any of his family to see her. ",0,Difficult,1,1,,,,,,,,,,,,,
45,1740489188700,25/02/2025 13:13:08,1740489188700,0,25/02/2025 13:13:08,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,27,passages,Sentences,3emlxf,1,response,space,8680.000000000757,8667,8680.000000000757,8680.000000000757,8667,8680.000000000757,1,8680.000000000757,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,26,Three children all younger than her own boy were left to her by a dearly beloved sister who died. ,0,Difficult,1,1,,,,,,,,,,,,,
46,1740489192836,25/02/2025 13:13:12,1740489192836,0,25/02/2025 13:13:12,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,28,passages,Sentences,3emlxf,1,response,space,4148.899999999267,4133.200000000012,4148.899999999267,4148.899999999267,4133.200000000012,4148.899999999267,1,4148.899999999267,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,27,She drooped and pined a little and Browning shielded her from ordinary visitants. ,0,Difficult,1,1,,,,,,,,,,,,,
47,1740489196252,25/02/2025 13:13:16,1740489196252,0,25/02/2025 13:13:16,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,29,passages,Sentences,3emlxf,1,response,space,3431.39999999851,3417,3431.39999999851,3431.39999999851,3417,3431.39999999851,1,3431.39999999851,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,28,She had a sudden and alarming attack of indisposition but was not considered in any precariousness. ,0,Difficult,1,1,,,,,,,,,,,,,
48,1740489209220,25/02/2025 13:13:29,1740489209220,0,25/02/2025 13:13:29,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,30,passages,Sentences,3emlxf,1,response,space,12983.099999997765,12966.400000000023,12983.099999997765,12983.099999997765,12966.400000000023,12983.099999997765,1,12983.099999997765,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,29,"One night, soon after, she awoke from a troubled slumber and, apparently with no idea that she was about to leave him, murmured in the tenderest fashion of her love for him, and in his arms her head drooped as though in a faint, but it was the end.",0,Difficult,1,1,,,,,,,,,,,,,
49,1740489215300,25/02/2025 13:13:35,1740489215300,0,25/02/2025 13:13:35,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,31,passages,Sentences,3emlxf,1,response,space,6096.499999998487,6083.299999999988,6096.499999998487,6096.499999998487,6083.299999999988,6096.499999998487,1,6096.499999998487,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,30,"Profound and lasting was Browning's grief. “Looking back,” he said, “I see that we have been all the time walking over a torrent on a straw.”",1,Difficult,1,1,,,,,,,,,,,,,
50,1740489217908,25/02/2025 13:13:37,1740489217908,0,25/02/2025 13:13:37,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,7,probe,Thought probe,muxvwp,1,response,On Task,2620.899999997753,2616.7999999999884,2620.899999997753,2620.899999997753,2616.7999999999884,2620.899999997753,1,2620.899999997753,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
51,1740489223956,25/02/2025 13:13:43,1740489223956,0,25/02/2025 13:13:43,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,6052.199999999255,6049.799999999988,6052.199999999255,6052.199999999255,6049.799999999988,6052.199999999255,1,6052.199999999255,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
52,1740489227684,25/02/2025 13:13:47,1740489227684,0,25/02/2025 13:13:47,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,1,comprehension,Comprehension questions,ers3wv,1,response,b,3730.2999999977765,3716.7999999999884,3730.2999999977765,3730.2999999977765,3716.7999999999884,3730.2999999977765,1,3730.2999999977765,0,0,,Click Response,response B,3,object-67,comprehension,,,1,1,,,,,,Flush was the name of the Brownings’,b,cat,dog,canary,turtle,thrush,,,,,,
53,1740489234028,25/02/2025 13:13:54,1740489234028,0,25/02/2025 13:13:54,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,2,comprehension,Comprehension questions,ers3wv,1,response,a,6357.599999999278,6350,6357.599999999278,6357.599999999278,6350,6357.599999999278,1,6357.599999999278,0,0,,Click Response,response A,2,object-66,comprehension,,,1,2,,,,,,At night the Brownings often enjoyed,a,hot chestnuts,a tart with clotted cream,strawberries and cream,café au lait,cheese soufflé,,,,,,
54,1740489240172,25/02/2025 13:14:00,1740489240172,0,25/02/2025 13:14:00,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,3,comprehension,Comprehension questions,ers3wv,1,response,e,6151.400000000023,6149.900000000023,6151.400000000023,6151.400000000023,6149.900000000023,6151.400000000023,1,6151.400000000023,0,0,,Click Response,response E,6,object-70,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,,
55,1740489245668,25/02/2025 13:14:05,1740489245668,0,25/02/2025 13:14:05,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,4,comprehension,Comprehension questions,ers3wv,1,response,c,5498,5483.5,5498,5498,5483.5,5498,1,5498,0,0,,Click Response,response C,4,object-68,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,,
56,1740489254212,25/02/2025 13:14:14,1740489254212,0,25/02/2025 13:14:14,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,5,comprehension,Comprehension questions,ers3wv,1,response,b,8558.099999997765,8550.099999999977,8558.099999997765,8558.099999997765,8550.099999999977,8558.099999997765,1,8558.099999997765,0,0,,Click Response,response A,2,object-66,comprehension,,,1,5,,,,,,The authors of this passage placed most attention on the Brownings’,b,literary efforts,personal relationship,social contacts,problems,early meeting,,,,,,
57,1740489263404,25/02/2025 13:14:23,1740489263404,0,25/02/2025 13:14:23,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,6,comprehension,Comprehension questions,ers3wv,1,response,e,9199.999999997788,9183.300000000047,9199.999999997788,9199.999999997788,9183.300000000047,9199.999999997788,1,9199.999999997788,0,0,,Click Response,response B,3,object-67,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,,
58,1740489273748,25/02/2025 13:14:33,1740489273748,0,25/02/2025 13:14:33,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,7,comprehension,Comprehension questions,ers3wv,1,response,b,10360.999999998487,10349.799999999988,10360.999999998487,10360.999999998487,10349.799999999988,10360.999999998487,1,10360.999999998487,0,0,,Click Response,response E,6,object-70,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,,
59,1740489282636,25/02/2025 13:14:42,1740489282636,0,25/02/2025 13:14:42,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,8,comprehension,Comprehension questions,ers3wv,1,response,a,8898.899999997753,8883.5,8898.899999997753,8898.899999997753,8883.5,8898.899999997753,1,8898.899999997753,0,0,,Click Response,response A,2,object-66,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,,
60,1740489286980,25/02/2025 13:14:46,1740489286980,0,25/02/2025 13:14:46,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,32,passages,Sentences,3emlxf,1,response,space,4359.799999999988,4350,4359.799999999988,4359.799999999988,4350,4359.799999999988,1,4359.799999999988,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Difficult,1,1,,,,,,,,,,,,,
61,1740489291156,25/02/2025 13:14:51,1740489291156,0,25/02/2025 13:14:51,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,33,passages,Sentences,3emlxf,1,response,space,4185.299999999988,4183.700000000012,4185.299999999988,4185.299999999988,4183.700000000012,4185.299999999988,1,4185.299999999988,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,Atomic energy is the energy that holds the nucleus of an atom together.,0,Difficult,1,1,,,,,,,,,,,,,
62,1740489299764,25/02/2025 13:14:59,1740489299764,0,25/02/2025 13:14:59,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,34,passages,Sentences,3emlxf,1,response,space,8609.999999998487,8599.699999999953,8609.999999998487,8609.999999998487,8599.699999999953,8609.999999998487,1,8609.999999998487,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,Atomic reactions in which nuclei of helium are built up from nuclei of hydrogen are believed to be the origin of the sun’s energy.,0,Difficult,1,1,,,,,,,,,,,,,
63,1740489306660,25/02/2025 13:15:06,1740489306660,0,25/02/2025 13:15:06,201675,16,task-d2yz,,43796454,BLIND,12533358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,35,passages,Sentences,3emlxf,1,response,space,6905.799999998533,6900,6905.799999998533,6905.799999998533,6900,6905.799999998533,1,6905.799999998533,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,It has been found that the mass of an atomic nucleus is less than the total mass of the separate particles that comprise it.,0,Difficult,1,1,,,,,,,,,,,,,
