Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
71,1741858176491,13/03/2025 09:29:36,1741858176491,0,13/03/2025 09:29:36,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,13,instr_passages,Text,zppu2h,1,response,space,10163.299999999348,10150.100000000093,10163.299999999348,10163.299999999348,10150.100000000093,10163.299999999348,1,10163.299999999348,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,5,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
72,1741858185346,13/03/2025 09:29:45,1741858185346,0,13/03/2025 09:29:45,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,14,instr_passages,Text,zppu2h,1,response,space,8868.79999999702,8866.600000000093,8868.79999999702,8868.79999999702,8866.600000000093,8868.79999999702,1,8868.79999999702,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"Additionally, while you are reading you will be randomly interrupted and asked to answer this question on the computer screen: “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SENTENCE?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
73,1741858186899,13/03/2025 09:29:46,1741858186899,0,13/03/2025 09:29:46,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,15,instr_passages,Text,zppu2h,1,response,space,1554.6999999969266,1549.8999999999069,1554.6999999969266,1554.6999999969266,1549.8999999999069,1554.6999999969266,1,1554.6999999969266,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,8,Please press the space bar to start reading the first passage.,,,,,,,,,,,,,,,,,,,,
74,1741858189010,13/03/2025 09:29:49,1741858189010,0,13/03/2025 09:29:49,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,5,passages,Sentences,3emlxf,1,response,space,2116.3000000000466,2100,2116.3000000000466,2116.3000000000466,2100,2116.3000000000466,1,2116.3000000000466,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,0,Passage 2,0,Difficult,1,2,,,,,,,,,,,,,
75,1741858202930,13/03/2025 09:30:02,1741858202930,0,13/03/2025 09:30:02,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,6,passages,Sentences,3emlxf,1,response,space,13936.5,13933.300000000047,13936.5,13936.5,13933.300000000047,13936.5,1,13936.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,1,The performance of those business activities that direct the flow of goods and services from producer to consumer or user is called marketing. ,0,Difficult,1,2,,,,,,,,,,,,,
76,1741858208138,13/03/2025 09:30:08,1741858208138,0,13/03/2025 09:30:08,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,7,passages,Sentences,3emlxf,1,response,space,5211.099999998463,5200.199999999953,5211.099999998463,5211.099999998463,5200.199999999953,5211.099999998463,1,5211.099999998463,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,2,Marketing is the connecting link between the producer and the consumer or user.,0,Difficult,1,2,,,,,,,,,,,,,
77,1741858212946,13/03/2025 09:30:12,1741858212946,0,13/03/2025 09:30:12,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,8,passages,Sentences,3emlxf,1,response,space,4819.099999997765,4816.600000000093,4819.099999997765,4819.099999997765,4816.600000000093,4819.099999997765,1,4819.099999997765,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,3,Production and consumption are brought together by the marketing system.,0,Difficult,1,2,,,,,,,,,,,,,
78,1741858225723,13/03/2025 09:30:25,1741858225723,0,13/03/2025 09:30:25,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,9,passages,Sentences,3emlxf,1,response,space,12778.899999999907,12766.59999999986,12778.899999999907,12778.899999999907,12766.59999999986,12778.899999999907,1,12778.899999999907,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,4,Wholesaling or retailing activities are directly engaged in by approximately one in every six gainfully employed persons.,0,Difficult,1,2,,,,,,,,,,,,,
79,1741858241379,13/03/2025 09:30:41,1741858241379,0,13/03/2025 09:30:41,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,10,passages,Sentences,3emlxf,1,response,space,15668.399999997811,15666.699999999953,15668.399999997811,15668.399999997811,15666.699999999953,15668.399999997811,1,15668.399999997811,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,5,"This ratio does not take into account other persons who are serving marketing through transportation, communication, and office vocations.",0,Difficult,1,2,,,,,,,,,,,,,
80,1741858248307,13/03/2025 09:30:48,1741858248307,0,13/03/2025 09:30:48,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,11,passages,Sentences,3emlxf,1,response,space,6929.600000000093,6916.700000000186,6929.600000000093,6929.600000000093,6916.700000000186,6929.600000000093,1,6929.600000000093,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,6,Opportunities for many kinds of positions requiring a wide range of skills and abilities is provided by marketing.,0,Difficult,1,2,,,,,,,,,,,,,
81,1741858254131,13/03/2025 09:30:54,1741858254131,0,13/03/2025 09:30:54,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,12,passages,Sentences,3emlxf,1,response,space,5836.499999997672,5833.5,5836.499999997672,5836.499999997672,5833.5,5836.499999997672,1,5836.499999997672,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,7,"Although one naturally thinks of merchandising as being the primary occupation in marketing, there are opportunities in management, advertising, market and product research, and purchasing.",0,Difficult,1,2,,,,,,,,,,,,,
82,1741858269898,13/03/2025 09:31:09,1741858269898,0,13/03/2025 09:31:09,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,13,passages,Sentences,3emlxf,1,response,space,15770.299999998417,15766.399999999907,15770.299999998417,15770.299999998417,15766.399999999907,15770.299999998417,1,15770.299999998417,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,8,"The economic well-being of one’s country is determined largely by productivity, consumption, and employment. ",1,Difficult,1,2,,,,,,,,,,,,,
83,1741858272891,13/03/2025 09:31:12,1741858272891,0,13/03/2025 09:31:12,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,1,probe,Thought probe,muxvwp,1,response,Unintentional,2996.89999999851,2983.600000000093,2996.89999999851,2996.89999999851,2983.600000000093,2996.89999999851,1,2996.89999999851,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
84,1741858277098,13/03/2025 09:31:17,1741858277098,0,13/03/2025 09:31:17,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,14,passages,Sentences,3emlxf,1,response,space,4220.899999999907,4216.59999999986,4220.899999999907,4220.899999999907,4216.59999999986,4220.899999999907,1,4220.899999999907,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,9,All three are affected by the efficiency of the marketing process.,0,Difficult,1,2,,,,,,,,,,,,,
85,1741858281347,13/03/2025 09:31:21,1741858281347,0,13/03/2025 09:31:21,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,15,passages,Sentences,3emlxf,1,response,space,4252.399999997811,4250.100000000093,4252.399999997811,4252.399999997811,4250.100000000093,4252.399999997811,1,4252.399999997811,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,10,"If marketing stimulates appetite, people will consume goods at a high rate.",0,Difficult,1,2,,,,,,,,,,,,,
86,1741858327867,13/03/2025 09:32:07,1741858327867,0,13/03/2025 09:32:07,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,16,passages,Sentences,3emlxf,1,response,space,46522.59999999846,46516.69999999995,46522.59999999846,46522.59999999846,46516.69999999995,46522.59999999846,1,46522.59999999846,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,11,"High consumption requires high productivity to meet the requirements of people, and high productivity and high-level activity in marketing combined result in high employment.",1,Difficult,1,2,,,,,,,,,,,,,
87,1741858331779,13/03/2025 09:32:11,1741858331779,0,13/03/2025 09:32:11,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,2,probe,Thought probe,muxvwp,1,response,Unintentional,3917.699999999255,3916.5,3917.699999999255,3917.699999999255,3916.5,3917.699999999255,1,3917.699999999255,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
88,1741858336795,13/03/2025 09:32:16,1741858336795,0,13/03/2025 09:32:16,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,17,passages,Sentences,3emlxf,1,response,space,5016.800000000279,5000.100000000093,5016.800000000279,5016.800000000279,5000.100000000093,5016.800000000279,1,5016.800000000279,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,12,"Indirectly, marketing is a key to a high level of economic living for the people.",0,Difficult,1,2,,,,,,,,,,,,,
89,1741858341146,13/03/2025 09:32:21,1741858341146,0,13/03/2025 09:32:21,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,5,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,4368.899999999907,4366.799999999814,4368.899999999907,4368.899999999907,4366.799999999814,4368.899999999907,1,4368.899999999907,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
90,1741858345427,13/03/2025 09:32:25,1741858345427,0,13/03/2025 09:32:25,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,21,comprehension,Comprehension questions,ers3wv,1,response,c,4282.299999999348,4266.5,4282.299999999348,4282.299999999348,4266.5,4282.299999999348,1,4282.299999999348,0,0,,Click Response,response C,4,object-68,comprehension,,,2,1,,,,,,Our economic well-being is determined largely by how many factors?,c,One,Two,Three,Four,Five,,,,,,
91,1741858353779,13/03/2025 09:32:33,1741858353779,0,13/03/2025 09:32:33,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,22,comprehension,Comprehension questions,ers3wv,1,response,d,8368.199999997858,8366.700000000186,8368.199999997858,8368.199999997858,8366.700000000186,8368.199999997858,1,8368.199999997858,0,0,,Click Response,response D,5,object-69,comprehension,,,2,2,,,,,,One major factor mentioned as affecting our economic well-being was,d,high wages,low interest rates,technology,employment,foreign trade,,,,,,
92,1741858356939,13/03/2025 09:32:36,1741858356939,0,13/03/2025 09:32:36,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,23,comprehension,Comprehension questions,ers3wv,1,response,d,3161.399999999907,3150,3161.399999999907,3161.399999999907,3150,3161.399999999907,1,3161.399999999907,0,0,,Click Response,response D,5,object-69,comprehension,,,2,3,,,,,,The purpose of this passage is to,d,persuade,guide,evaluate,inform,interest,,,,,,
93,1741858364851,13/03/2025 09:32:44,1741858364851,0,13/03/2025 09:32:44,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,24,comprehension,Comprehension questions,ers3wv,1,response,e,7923.299999998417,7916.699999999953,7923.299999998417,7923.299999998417,7916.699999999953,7923.299999998417,1,7923.299999998417,0,0,,Click Response,response E,6,object-70,comprehension,,,2,4,,,,,,The chief emphasis is on,e,defining marketing,principles of marketing,opportunities in marketing,kinds of jobs in marketing,the economic significance of marketing,,,,,,
94,1741858372330,13/03/2025 09:32:52,1741858372330,0,13/03/2025 09:32:52,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,18,passages,Sentences,3emlxf,1,response,space,7486.099999998463,7483.800000000047,7486.099999998463,7486.099999998463,7483.800000000047,7486.099999998463,1,7486.099999998463,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,0,Passage 4,0,Difficult,1,2,,,,,,,,,,,,,
95,1741858382163,13/03/2025 09:33:02,1741858382163,0,13/03/2025 09:33:02,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,19,passages,Sentences,3emlxf,1,response,space,9834.499999997672,9833,9834.499999997672,9834.499999997672,9833,9834.499999997672,1,9834.499999997672,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,1,"Even most skeptics, because they seem to share the hope that there is life on Mars, endeavor slavishly not to discount the possibility.",0,Difficult,1,2,,,,,,,,,,,,,
96,1741858390531,13/03/2025 09:33:10,1741858390531,0,13/03/2025 09:33:10,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,20,passages,Sentences,3emlxf,1,response,space,8369.499999997672,8367,8369.499999997672,8369.499999997672,8367,8369.499999997672,1,8369.499999997672,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,2,But it was a comedown in the mid-1960’s when scientists involved in the Mars exploration studied photographs taken by some of the early Mariner space flights.,0,Difficult,1,2,,,,,,,,,,,,,
97,1741858392899,13/03/2025 09:33:12,1741858392899,0,13/03/2025 09:33:12,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,21,passages,Sentences,3emlxf,1,response,space,2370.4999999976717,2366.1999999999534,2370.4999999976717,2370.4999999976717,2366.1999999999534,2370.4999999976717,1,2370.4999999976717,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,3,No canals.,0,Difficult,1,2,,,,,,,,,,,,,
98,1741858394539,13/03/2025 09:33:14,1741858394539,0,13/03/2025 09:33:14,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,22,passages,Sentences,3emlxf,1,response,space,1644.5999999984633,1633.3999999999069,1644.5999999984633,1644.5999999984633,1633.3999999999069,1644.5999999984633,1,1644.5999999984633,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,4,No seas.,0,Difficult,1,2,,,,,,,,,,,,,
99,1741858397314,13/03/2025 09:33:17,1741858397314,0,13/03/2025 09:33:17,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,23,passages,Sentences,3emlxf,1,response,space,2786.0999999970663,2783.1999999999534,2786.0999999970663,2786.0999999970663,2783.1999999999534,2786.0999999970663,1,2786.0999999970663,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,5,No busy Martian engineers.,0,Difficult,1,2,,,,,,,,,,,,,
100,1741858400731,13/03/2025 09:33:20,1741858400731,0,13/03/2025 09:33:20,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,24,passages,Sentences,3emlxf,1,response,space,3419.799999999348,3416.8000000000466,3419.799999999348,3419.799999999348,3416.8000000000466,3419.799999999348,1,3419.799999999348,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,6,No menacing warmongering Martians as colossal as skyscrapers.,0,Difficult,1,2,,,,,,,,,,,,,
101,1741858404731,13/03/2025 09:33:24,1741858404731,0,13/03/2025 09:33:24,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,25,passages,Sentences,3emlxf,1,response,space,4002.9999999993015,4000,4002.9999999993015,4002.9999999993015,4000,4002.9999999993015,1,4002.9999999993015,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,7,"Just mountains, craters, frigid winds, and dust storms.",0,Difficult,1,2,,,,,,,,,,,,,
102,1741858410762,13/03/2025 09:33:30,1741858410762,0,13/03/2025 09:33:30,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,26,passages,Sentences,3emlxf,1,response,space,6034.899999997811,6033.40000000014,6034.899999997811,6034.899999997811,6033.40000000014,6034.899999997811,1,6034.899999997811,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,8,It was almost as if scouts for Columbus had returned to Isabella’s court with the news that the world had turned out to be flat after all.,1,Difficult,1,2,,,,,,,,,,,,,
103,1741858413283,13/03/2025 09:33:33,1741858413283,0,13/03/2025 09:33:33,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,3,probe,Thought probe,muxvwp,1,response,On Task,2521.599999999162,2516.7999999998137,2521.599999999162,2521.599999999162,2516.7999999998137,2521.599999999162,1,2521.599999999162,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
104,1741858424267,13/03/2025 09:33:44,1741858424267,0,13/03/2025 09:33:44,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,27,passages,Sentences,3emlxf,1,response,space,10988.699999997858,10983.40000000014,10988.699999997858,10988.699999997858,10983.40000000014,10988.699999997858,1,10988.699999997858,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,9,"Hopeful astronomers reminded us that the Mariner IV had photographed a mere one percent of the Martian surface from 2,000 miles away.",1,Difficult,1,2,,,,,,,,,,,,,
105,1741858426323,13/03/2025 09:33:46,1741858426323,0,13/03/2025 09:33:46,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,4,probe,Thought probe,muxvwp,1,response,On Task,2061.2999999977183,2049.8000000000466,2061.2999999977183,2061.2999999977183,2049.8000000000466,2061.2999999977183,1,2061.2999999977183,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
106,1741858439739,13/03/2025 09:33:59,1741858439739,0,13/03/2025 09:33:59,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,28,passages,Sentences,3emlxf,1,response,space,13427.699999996927,13416.799999999814,13427.699999996927,13427.699999996927,13416.799999999814,13427.699999996927,1,13427.699999996927,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,10,"And they pointed out that the Earth-orbiting Tiros weather satellite shot over 20,000 pictures before uncovering any evidence of life on Earth.",1,Difficult,1,2,,,,,,,,,,,,,
107,1741858442987,13/03/2025 09:34:02,1741858442987,0,13/03/2025 09:34:02,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,5,probe,Thought probe,muxvwp,1,response,Intentional,3258.899999997113,3249.8000000000466,3258.899999997113,3258.899999997113,3249.8000000000466,3258.899999997113,1,3258.899999997113,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,,
108,1741858448042,13/03/2025 09:34:08,1741858448042,0,13/03/2025 09:34:08,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,29,passages,Sentences,3emlxf,1,response,space,5064.800000000047,5050,5064.800000000047,5064.800000000047,5050,5064.800000000047,1,5064.800000000047,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,11,"But still, public enthusiasm for Martian exploration wilted.",1,Difficult,1,2,,,,,,,,,,,,,
109,1741858450339,13/03/2025 09:34:10,1741858450339,0,13/03/2025 09:34:10,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,6,probe,Thought probe,muxvwp,1,response,On Task,2311.0999999970663,2300.100000000093,2311.0999999970663,2311.0999999970663,2300.100000000093,2311.0999999970663,1,2311.0999999970663,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
110,1741858458635,13/03/2025 09:34:18,1741858458635,0,13/03/2025 09:34:18,201675,16,task-j2gm,,44361370,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Physical A,Consent,Over 17,English as 1st language,Physical A,Physical A,30,passages,Sentences,3emlxf,1,response,space,8306.899999999208,8300,8306.899999999208,8306.899999999208,8300,8306.899999999208,1,8306.899999999208,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,12,"By the time Viking I touched down on the Plain of Chryse in August, few seemed to care at all.",0,Difficult,1,2,,,,,,,,,,,,,
