Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
99,1741792639416,12/03/2025 15:17:19,1741792639416,0,12/03/2025 15:17:19,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,12,instr_passages,Text,zppu2h,1,response,space,9049.79999999993,9033.199999999953,9049.79999999993,9049.79999999993,9033.199999999953,9049.79999999993,1,9049.79999999993,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"In this on-paper task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, TURN THE PAGE TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
100,1741792649305,12/03/2025 15:17:29,1741792649305,0,12/03/2025 15:17:29,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,13,instr_passages,Text,zppu2h,1,response,space,9905.599999995553,9900.099999999977,9905.599999995553,9905.599999995553,9900.099999999977,9905.599999995553,1,9905.599999995553,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,5,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
101,1741792659304,12/03/2025 15:17:39,1741792659304,0,12/03/2025 15:17:39,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,14,instr_passages,Text,zppu2h,1,response,space,10005.199999998556,10000,10005.199999998556,10005.199999998556,10000,10005.199999998556,1,10005.199999998556,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"Additionally, while you are reading you will be randomly interrupted and asked to answer this question on the computer screen: “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SENTENCE?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
102,1741792673635,12/03/2025 15:17:53,1741792673635,0,12/03/2025 15:17:53,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,15,instr_passages,Text,zppu2h,1,response,space,14335.899999994086,14333.400000000023,14335.899999994086,14335.899999994086,14333.400000000023,14335.899999994086,1,14335.899999994086,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,8,Please turn the first page and begin reading the first passage.<br><br>Please press the space bar to continue.,,,,,,,,,,,,,,,,,,,,
103,1741792698744,12/03/2025 15:18:18,1741792698744,0,12/03/2025 15:18:18,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,53,passages,Sentences,3emlxf,1,response,space,25111.900000000023,25100,25111.900000000023,25111.900000000023,25100,25111.900000000023,1,25111.900000000023,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 1,,,,,,,,,,,,,,,,,
104,1741792703089,12/03/2025 15:18:23,1741792703089,0,12/03/2025 15:18:23,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,1,probe_physical,Thought probe (physical),ucvclj,1,response,Intentional,4356.199999997043,4350.099999999977,4356.199999997043,4356.199999997043,4350.099999999977,4356.199999997043,1,4356.199999997043,0,0,,Click Response,Intentional,3,object-88,probe_physical,,,,,,,,,,,,,,,,,,,,,,
105,1741792706792,12/03/2025 15:18:26,1741792706792,0,12/03/2025 15:18:26,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,1,probe_physical,Return to physical text,5jjhzp,2,continue,,3709.5999999970663,3700.100000000093,3709.5999999970663,3709.5999999970663,3700.100000000093,3709.5999999970663,1,3709.5999999970663,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
106,1741792725384,12/03/2025 15:18:45,1741792725384,0,12/03/2025 15:18:45,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,2,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,18601.499999996973,18599.79999999993,18601.499999996973,18601.499999996973,18599.79999999993,18601.499999996973,1,18601.499999996973,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
107,1741792839953,12/03/2025 15:20:39,1741792839953,0,12/03/2025 15:20:39,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,2,probe_physical,Return to physical text,5jjhzp,2,continue,,114569.90000000002,114566.80000000005,114569.90000000002,114569.90000000002,114566.80000000005,114569.90000000002,1,114569.90000000002,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
108,1741792841352,12/03/2025 15:20:41,1741792841352,0,12/03/2025 15:20:41,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,3,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,1402.8999999969965,1400.1999999999534,1402.8999999969965,1402.8999999969965,1400.1999999999534,1402.8999999969965,1,1402.8999999969965,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
109,1741792866096,12/03/2025 15:21:06,1741792866096,0,12/03/2025 15:21:06,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,3,probe_physical,Return to physical text,5jjhzp,2,continue,,24746.900000000023,24733.20000000007,24746.900000000023,24746.900000000023,24733.20000000007,24746.900000000023,1,24746.900000000023,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
110,1741792868320,12/03/2025 15:21:08,1741792868320,0,12/03/2025 15:21:08,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,4,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,2237.5999999984633,2233.5,2237.5999999984633,2237.5999999984633,2233.5,2237.5999999984633,1,2237.5999999984633,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
111,1741792882568,12/03/2025 15:21:22,1741792882568,0,12/03/2025 15:21:22,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,4,probe_physical,Return to physical text,5jjhzp,2,continue,,14251.899999995483,14249.899999999907,14251.899999995483,14251.899999995483,14249.899999999907,14251.899999995483,1,14251.899999995483,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
112,1741792883904,12/03/2025 15:21:23,1741792883904,0,12/03/2025 15:21:23,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,5,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,1338.0999999970663,1333.4000000000233,1338.0999999970663,1338.0999999970663,1333.4000000000233,1338.0999999970663,1,1338.0999999970663,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
113,1741792898785,12/03/2025 15:21:38,1741792898785,0,12/03/2025 15:21:38,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,5,probe_physical,Return to physical text,5jjhzp,2,continue,,14885.799999998533,14883.70000000007,14885.799999998533,14885.799999998533,14883.70000000007,14885.799999998533,1,14885.799999998533,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
114,1741792899481,12/03/2025 15:21:39,1741792899481,0,12/03/2025 15:21:39,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,6,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,697.4999999969732,683.3999999999069,697.4999999969732,697.4999999969732,683.3999999999069,697.4999999969732,1,697.4999999969732,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
115,1741792973681,12/03/2025 15:22:53,1741792973681,0,12/03/2025 15:22:53,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,6,probe_physical,Return to physical text,5jjhzp,2,continue,,74213.99999999558,74199.70000000007,74213.99999999558,74213.99999999558,74199.70000000007,74213.99999999558,1,74213.99999999558,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
116,1741792974672,12/03/2025 15:22:54,1741792974672,0,12/03/2025 15:22:54,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,7,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,1005.9999999984866,1000,1005.9999999984866,1005.9999999984866,1000,1005.9999999984866,1,1005.9999999984866,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
117,1741792982824,12/03/2025 15:23:02,1741792982824,0,12/03/2025 15:23:02,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,7,probe_physical,Return to physical text,5jjhzp,2,continue,,8157.8999999969965,8150.099999999977,8157.8999999969965,8157.8999999969965,8150.099999999977,8157.8999999969965,1,8157.8999999969965,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
118,1741792992873,12/03/2025 15:23:12,1741792992873,0,12/03/2025 15:23:12,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,5,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,10056.89999999851,10050.199999999953,10056.89999999851,10056.89999999851,10050.199999999953,10056.89999999851,1,10056.89999999851,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
119,1741793005112,12/03/2025 15:23:25,1741793005112,0,12/03/2025 15:23:25,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,17,comprehension,Comprehension questions,ers3wv,1,response,b,12245.800000000047,12233.300000000047,12245.800000000047,12245.800000000047,12233.300000000047,12245.800000000047,1,12245.800000000047,0,0,,Click Response,response C,4,object-68,comprehension,,,1,1,,,,,,Flush was the name of the Brownings’,b,cat,dog,canary,turtle,thrush,,,,,,
120,1741793011288,12/03/2025 15:23:31,1741793011288,0,12/03/2025 15:23:31,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,18,comprehension,Comprehension questions,ers3wv,1,response,a,6188.29999999702,6183.199999999953,6188.29999999702,6188.29999999702,6183.199999999953,6188.29999999702,1,6188.29999999702,0,0,,Click Response,response A,2,object-66,comprehension,,,1,2,,,,,,At night the Brownings often enjoyed,a,hot chestnuts,a tart with clotted cream,strawberries and cream,café au lait,cheese soufflé,,,,,,
121,1741793016001,12/03/2025 15:23:36,1741793016001,0,12/03/2025 15:23:36,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,19,comprehension,Comprehension questions,ers3wv,1,response,e,4717.699999998556,4716.600000000093,4717.699999998556,4717.699999998556,4716.600000000093,4717.699999998556,1,4717.699999998556,0,0,,Click Response,response E,6,object-70,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,,
122,1741793028009,12/03/2025 15:23:48,1741793028009,0,12/03/2025 15:23:48,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,20,comprehension,Comprehension questions,ers3wv,1,response,c,12008.699999999953,12000.5,12008.699999999953,12008.699999999953,12000.5,12008.699999999953,1,12008.699999999953,0,0,,Click Response,response C,4,object-68,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,,
123,1741793035344,12/03/2025 15:23:55,1741793035344,0,12/03/2025 15:23:55,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,21,comprehension,Comprehension questions,ers3wv,1,response,b,7343.899999995483,7332.899999999907,7343.899999995483,7343.899999995483,7332.899999999907,7343.899999995483,1,7343.899999995483,0,0,,Click Response,response B,3,object-67,comprehension,,,1,5,,,,,,The authors of this passage placed most attention on the Brownings’,b,literary efforts,personal relationship,social contacts,problems,early meeting,,,,,,
124,1741793046193,12/03/2025 15:24:06,1741793046193,0,12/03/2025 15:24:06,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,22,comprehension,Comprehension questions,ers3wv,1,response,e,10859.599999997066,10850.100000000093,10859.599999997066,10859.599999997066,10850.100000000093,10859.599999997066,1,10859.599999997066,0,0,,Click Response,response E,6,object-70,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,,
125,1741793066792,12/03/2025 15:24:26,1741793066792,0,12/03/2025 15:24:26,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,23,comprehension,Comprehension questions,ers3wv,1,response,b,20609.099999998463,20600,20609.099999998463,20609.099999998463,20600,20609.099999998463,1,20609.099999998463,0,0,,Click Response,response A,2,object-66,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,,
126,1741793091368,12/03/2025 15:24:51,1741793091368,0,12/03/2025 15:24:51,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,24,comprehension,Comprehension questions,ers3wv,1,response,a,24585.199999999953,24583.300000000047,24585.199999999953,24585.199999999953,24583.300000000047,24585.199999999953,1,24585.199999999953,0,0,,Click Response,response A,2,object-66,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,,
127,1741793148889,12/03/2025 15:25:48,1741793148889,0,12/03/2025 15:25:48,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,54,passages,Sentences,3emlxf,1,response,space,57522.59999999544,57516.69999999995,57522.59999999544,57522.59999999544,57516.69999999995,57522.59999999544,1,57522.59999999544,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 3,,,,,,,,,,,,,,,,,
128,1741793150649,12/03/2025 15:25:50,1741793150649,0,12/03/2025 15:25:50,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,8,probe_physical,Thought probe (physical),ucvclj,1,response,Intentional,1765.5999999984633,1750.5,1765.5999999984633,1765.5999999984633,1750.5,1765.5999999984633,1,1765.5999999984633,0,0,,Click Response,Intentional,3,object-88,probe_physical,,,,,,,,,,,,,,,,,,,,,,
129,1741793195121,12/03/2025 15:26:35,1741793195121,0,12/03/2025 15:26:35,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,8,probe_physical,Return to physical text,5jjhzp,2,continue,,44486.69999999995,44483,44486.69999999995,44486.69999999995,44483,44486.69999999995,1,44486.69999999995,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
130,1741793195776,12/03/2025 15:26:35,1741793195776,0,12/03/2025 15:26:35,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,9,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,659.5999999984633,649.8999999999069,659.5999999984633,659.5999999984633,649.8999999999069,659.5999999984633,1,659.5999999984633,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
131,1741793201816,12/03/2025 15:26:41,1741793201816,0,12/03/2025 15:26:41,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,9,probe_physical,Return to physical text,5jjhzp,2,continue,,6049.800000000047,6033.5,6049.800000000047,6049.800000000047,6033.5,6049.800000000047,1,6049.800000000047,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
132,1741793203785,12/03/2025 15:26:43,1741793203785,0,12/03/2025 15:26:43,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,6,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1984.9999999955762,1983.1999999999534,1984.9999999955762,1984.9999999955762,1983.1999999999534,1984.9999999955762,1,1984.9999999955762,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
133,1741793217704,12/03/2025 15:26:57,1741793217704,0,12/03/2025 15:26:57,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,25,comprehension,Comprehension questions,ers3wv,1,response,c,13920.999999998603,13916.800000000047,13920.999999998603,13920.999999998603,13916.800000000047,13920.999999998603,1,13920.999999998603,0,0,,Click Response,response E,6,object-70,comprehension,,,3,1,,,,,,How much sea water was mentioned?,c,One ton,A cubic acre,A cubic mile,A thousand gallons,A hundred tons,,,,,,
134,1741793235728,12/03/2025 15:27:15,1741793235728,0,12/03/2025 15:27:15,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,26,comprehension,Comprehension questions,ers3wv,1,response,d,18027.999999995576,18016.5,18027.999999995576,18027.999999995576,18016.5,18027.999999995576,1,18027.999999995576,0,0,,Click Response,response D,5,object-69,comprehension,,,3,2,,,,,,The quantity of energy released in an atomic reaction is spoken of as how much greater than with other types of reactions?,d,Far greater,Unbelievably greater,A thousand times greater,Inconceivably greater,Tremendously greater,,,,,,
135,1741793245825,12/03/2025 15:27:25,1741793245825,0,12/03/2025 15:27:25,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,27,comprehension,Comprehension questions,ers3wv,1,response,c,10107.899999994086,10100.199999999953,10107.899999994086,10107.899999994086,10100.199999999953,10107.899999994086,1,10107.899999994086,0,0,,Click Response,response B,3,object-67,comprehension,,,3,3,,,,,,The primary focus is on,c,how energy is released,where energy is found,the energy from atomic reactions,what happens in an atomic reaction,the energy present in sunshine,,,,,,
136,1741793254000,12/03/2025 15:27:34,1741793254000,0,12/03/2025 15:27:34,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,28,comprehension,Comprehension questions,ers3wv,1,response,e,8183.09999999986,8166.5,8183.09999999986,8183.09999999986,8166.5,8183.09999999986,1,8183.09999999986,0,0,,Click Response,response A,2,object-66,comprehension,,,3,4,,,,,,This passage is best described as,e,objective,skeptical,cautious,conservative,optimistic,,,,,,
137,1741793301217,12/03/2025 15:28:21,1741793301217,0,12/03/2025 15:28:21,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,55,passages,Sentences,3emlxf,1,response,space,47233.19999999995,47216.80000000005,47233.19999999995,47233.19999999995,47216.80000000005,47233.19999999995,1,47233.19999999995,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 5,,,,,,,,,,,,,,,,,
138,1741793303616,12/03/2025 15:28:23,1741793303616,0,12/03/2025 15:28:23,201675,16,task-6rlz,,44336771,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,10,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,2416.0999999970663,2400.100000000093,2416.0999999970663,2416.0999999970663,2400.100000000093,2416.0999999970663,1,2416.0999999970663,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
