Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-dgjt
490,1753200442326,22/07/2025 16:07,1753204042326,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,204,trial,mask,y6xgix,2,response,space,98.00000000005821,83,98.00000000005821,98.00000000005821,83,98.00000000005821,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,11,11,130,Eligible,Voucher
491,1753200443328,22/07/2025 16:07,1753204043328,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,205,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,11,11,130,Eligible,Voucher
492,1753200443439,22/07/2025 16:07,1753204043439,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,205,trial,mask,y6xgix,2,response,space,110,100,110,110,100,110,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,11,11,130,Eligible,Voucher
493,1753200444428,22/07/2025 16:07,1753204044428,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,206,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,11,,170,Eligible,Voucher
494,1753200444591,22/07/2025 16:07,1753204044591,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,206,trial,mask,y6xgix,2,response,noresponse,162,150,162,162,150,162,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,11,,170,Eligible,Voucher
495,1753200445445,22/07/2025 16:07,1753204045445,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,207,trial,digit,9l7l5c,1,response,space,116,100,116,116,100,116,1,0,0,space,Keyboard Response,response,3,object-176,trial,,5,space,11,11,160,Eligible,Voucher
496,1753200446429,22/07/2025 16:07,1753204046429,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,207,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,11,11,160,Eligible,Voucher
497,1753200446629,22/07/2025 16:07,1753204046629,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,208,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,18,18,140,Eligible,Voucher
498,1753200446769,22/07/2025 16:07,1753204046769,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,208,trial,mask,y6xgix,2,response,space,140,133,140,140,133,140,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,18,18,140,Eligible,Voucher
499,1753200447728,22/07/2025 16:07,1753204047728,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,209,trial,digit,9l7l5c,1,timedOut,,200,199,200,200,199,200,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,18,18,150,Eligible,Voucher
500,1753200447801,22/07/2025 16:07,1753204047801,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,209,trial,mask,y6xgix,2,response,space,74,68,74,74,68,74,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,18,18,150,Eligible,Voucher
501,1753200448828,22/07/2025 16:07,1753204048828,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,210,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,18,18,100,Eligible,Voucher
502,1753200448980,22/07/2025 16:07,1753204048980,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,210,trial,mask,y6xgix,2,response,space,151,150,151,151,150,151,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,18,18,100,Eligible,Voucher
503,1753200449928,22/07/2025 16:07,1753204049928,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,211,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,18,18,110,Eligible,Voucher
504,1753200450058,22/07/2025 16:07,1753204050058,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,211,trial,mask,y6xgix,2,response,space,130,117,130,130,117,130,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,18,18,110,Eligible,Voucher
505,1753200451029,22/07/2025 16:07,1753204051029,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,212,trial,digit,9l7l5c,1,timedOut,,200.0000000000582,200,200.0000000000582,200.0000000000582,200,200.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,18,18,100,Eligible,Voucher
506,1753200451240,22/07/2025 16:07,1753204051240,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,212,trial,mask,y6xgix,2,response,space,211,200,211,211,200,211,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,18,18,100,Eligible,Voucher
507,1753200452128,22/07/2025 16:07,1753204052128,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,213,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,18,18,90,Eligible,Voucher
508,1753200452260,22/07/2025 16:07,1753204052260,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,213,trial,mask,y6xgix,2,response,space,131,116,131,131,116,131,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,18,18,90,Eligible,Voucher
509,1753200453228,22/07/2025 16:07,1753204053228,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,214,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,18,,160,Eligible,Voucher
510,1753200453322,22/07/2025 16:07,1753204053322,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,214,trial,mask,y6xgix,2,response,noresponse,94,83,94,94,83,94,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,18,,160,Eligible,Voucher
511,1753200454328,22/07/2025 16:07,1753204054328,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,215,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,18,18,120,Eligible,Voucher
512,1753200454458,22/07/2025 16:07,1753204054458,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,215,trial,mask,y6xgix,2,response,space,130,116,130,130,116,130,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,18,18,120,Eligible,Voucher
513,1753200455428,22/07/2025 16:07,1753204055428,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,216,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,18,18,90,Eligible,Voucher
514,1753200455526,22/07/2025 16:07,1753204055526,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,216,trial,mask,y6xgix,2,response,space,97,83,97,97,83,97,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,18,18,90,Eligible,Voucher
515,1753200456528,22/07/2025 16:07,1753204056528,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,217,trial,digit,9l7l5c,1,timedOut,,200.0000000000582,200,200.0000000000582,200.0000000000582,200,200.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,12,12,150,Eligible,Voucher
516,1753200456623,22/07/2025 16:07,1753204056623,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,217,trial,mask,y6xgix,2,response,space,94,83,94,94,83,94,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,12,12,150,Eligible,Voucher
517,1753200457479,22/07/2025 16:07,1753204057479,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,218,trial,digit,9l7l5c,1,response,space,50,49,50,50,49,50,1,0,0,space,Keyboard Response,response,3,object-176,trial,,7,space,12,12,170,Eligible,Voucher
518,1753200458529,22/07/2025 16:07,1753204058529,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,218,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,12,12,170,Eligible,Voucher
519,1753200458723,22/07/2025 16:07,1753204058723,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,219,trial,digit,9l7l5c,1,response,space,194,183,194,194,183,194,1,0,0,space,Keyboard Response,response,3,object-176,trial,,9,space,12,12,160,Eligible,Voucher
520,1753200459628,22/07/2025 16:07,1753204059628,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,219,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,12,12,160,Eligible,Voucher
521,1753200459828,22/07/2025 16:07,1753204059828,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,220,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,12,12,130,Eligible,Voucher
522,1753200459932,22/07/2025 16:07,1753204059932,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,220,trial,mask,y6xgix,2,response,space,103,100,103,103,100,103,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,12,12,130,Eligible,Voucher
523,1753200460928,22/07/2025 16:07,1753204060928,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,221,trial,digit,9l7l5c,1,timedOut,,202,202,202,202,202,202,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,12,12,150,Eligible,Voucher
524,1753200460998,22/07/2025 16:07,1753204060998,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,221,trial,mask,y6xgix,2,response,space,69,66,69,69,66,69,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,12,12,150,Eligible,Voucher
525,1753200462028,22/07/2025 16:07,1753204062028,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,222,trial,digit,9l7l5c,1,timedOut,,200.0000000000582,200,200.0000000000582,200.0000000000582,200,200.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,12,12,110,Eligible,Voucher
526,1753200462129,22/07/2025 16:07,1753204062129,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,222,trial,mask,y6xgix,2,response,space,100,99,100,100,99,100,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,12,12,110,Eligible,Voucher
527,1753200463128,22/07/2025 16:07,1753204063128,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,223,trial,digit,9l7l5c,1,timedOut,,201,201,201,201,201,201,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,12,12,90,Eligible,Voucher
528,1753200463330,22/07/2025 16:07,1753204063330,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,223,trial,mask,y6xgix,2,response,space,202,199,202,202,199,202,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,12,12,90,Eligible,Voucher
529,1753200464228,22/07/2025 16:07,1753204064228,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,224,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,12,12,110,Eligible,Voucher
530,1753200464416,22/07/2025 16:07,1753204064416,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,224,trial,mask,y6xgix,2,response,space,188,183,188,188,183,188,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,12,12,110,Eligible,Voucher
531,1753200465328,22/07/2025 16:07,1753204065328,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,225,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,12,,110,Eligible,Voucher
532,1753200466228,22/07/2025 16:07,1753204066228,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,225,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,12,,110,Eligible,Voucher
533,1753200466428,22/07/2025 16:07,1753204066428,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,226,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,7,7,160,Eligible,Voucher
534,1753200466509,22/07/2025 16:07,1753204066509,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,226,trial,mask,y6xgix,2,response,space,80,66,80,80,66,80,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,7,7,160,Eligible,Voucher
535,1753200467528,22/07/2025 16:07,1753204067528,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,227,trial,digit,9l7l5c,1,timedOut,,200.0000000000582,200,200.0000000000582,200.0000000000582,200,200.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,7,7,170,Eligible,Voucher
536,1753200467590,22/07/2025 16:07,1753204067590,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,227,trial,mask,y6xgix,2,response,space,62,49,62,62,49,62,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,7,7,170,Eligible,Voucher
537,1753200468627,22/07/2025 16:07,1753204068627,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,228,trial,digit,9l7l5c,1,timedOut,,199,199,199,199,199,199,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,7,7,120,Eligible,Voucher
538,1753200468748,22/07/2025 16:07,1753204068748,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,228,trial,mask,y6xgix,2,response,space,121,117,121,121,117,121,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,7,7,120,Eligible,Voucher
539,1753200469728,22/07/2025 16:07,1753204069728,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,229,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,7,7,150,Eligible,Voucher
540,1753200469944,22/07/2025 16:07,1753204069944,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,229,trial,mask,y6xgix,2,response,space,215,200,215,215,200,215,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,7,7,150,Eligible,Voucher
541,1753200470828,22/07/2025 16:07,1753204070828,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,230,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,7,7,130,Eligible,Voucher
542,1753200470916,22/07/2025 16:07,1753204070916,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,230,trial,mask,y6xgix,2,response,space,87.00000000005821,83,87.00000000005821,87.00000000005821,83,87.00000000005821,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,7,7,130,Eligible,Voucher
543,1753200471928,22/07/2025 16:07,1753204071928,1,22/07/2025 18:07,234742,8,task-kwp2,,48249954,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,231,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,7,7,90,Eligible,Voucher
