Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-dgjt
529,1753201108798,22/07/2025 16:18,1753204708798,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,213,trial,mask,y6xgix,2,response,noresponse,9,0,9,9,0,9,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,13,,100,Eligible,Voucher
530,1753201109774,22/07/2025 16:18,1753204709774,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,214,trial,digit,9l7l5c,1,response,space,84,83,84,84,83,84,1,0,0,space,Keyboard Response,response,3,object-176,trial,,6,space,13,13,120,Eligible,Voucher
531,1753201110790,22/07/2025 16:18,1753204710790,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,214,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,13,13,120,Eligible,Voucher
532,1753201110911,22/07/2025 16:18,1753204710911,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,215,trial,digit,9l7l5c,1,response,space,121,117,121,121,117,121,1,0,0,space,Keyboard Response,response,3,object-176,trial,,5,space,13,13,170,Eligible,Voucher
533,1753201111890,22/07/2025 16:18,1753204711890,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,215,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,13,13,170,Eligible,Voucher
534,1753201112045,22/07/2025 16:18,1753204712045,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,216,trial,digit,9l7l5c,1,response,space,155,150,155,155,150,155,1,0,0,space,Keyboard Response,response,3,object-176,trial,,7,space,13,13,120,Eligible,Voucher
535,1753201112990,22/07/2025 16:18,1753204712990,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,216,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,13,13,120,Eligible,Voucher
536,1753201114059,22/07/2025 16:18,1753204714059,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,11,probe,screen1,zdzjkm,1,response,,1068,1066,1068,1068,1066,1068,1,0,0,on task,Click Response,resp_onTask,2,object-133,probe,,,,,,,Eligible,Voucher
537,1753201119057,22/07/2025 16:18,1753204719057,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,11,probe,ready,gcqbye,2,timedOut,,5001,5001,5001,5001,5001,5001,1,0,0,,Time Limit,screen,0,screen,probe,,,,,,,Eligible,Voucher
538,1753201119257,22/07/2025 16:18,1753204719257,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,217,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,17,17,90,Eligible,Voucher
539,1753201119417,22/07/2025 16:18,1753204719417,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,217,trial,mask,y6xgix,2,response,space,160,150,160,160,150,160,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,17,17,90,Eligible,Voucher
540,1753201120357,22/07/2025 16:18,1753204720357,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,218,trial,digit,9l7l5c,1,timedOut,,200.0000000000582,200,200.0000000000582,200.0000000000582,200,200.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,17,17,150,Eligible,Voucher
541,1753201120498,22/07/2025 16:18,1753204720498,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,218,trial,mask,y6xgix,2,response,space,141,133,141,141,133,141,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,17,17,150,Eligible,Voucher
542,1753201121457,22/07/2025 16:18,1753204721457,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,219,trial,digit,9l7l5c,1,timedOut,,200,199,200,200,199,200,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,17,17,90,Eligible,Voucher
543,1753201121596,22/07/2025 16:18,1753204721596,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,219,trial,mask,y6xgix,2,response,space,140,134,140,140,134,140,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,17,17,90,Eligible,Voucher
544,1753201122557,22/07/2025 16:18,1753204722557,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,220,trial,digit,9l7l5c,1,timedOut,,201,200,201,201,200,201,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,17,17,110,Eligible,Voucher
545,1753201122685,22/07/2025 16:18,1753204722685,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,220,trial,mask,y6xgix,2,response,space,129,117,129,129,117,129,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,17,17,110,Eligible,Voucher
546,1753201123657,22/07/2025 16:18,1753204723657,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,221,trial,digit,9l7l5c,1,timedOut,,201,200,201,201,200,201,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,17,17,170,Eligible,Voucher
547,1753201123775,22/07/2025 16:18,1753204723775,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,221,trial,mask,y6xgix,2,response,space,119,117,119,119,117,119,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,17,17,170,Eligible,Voucher
548,1753201124757,22/07/2025 16:18,1753204724757,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,222,trial,digit,9l7l5c,1,timedOut,,201,200,201,201,200,201,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,17,,140,Eligible,Voucher
549,1753201125657,22/07/2025 16:18,1753204725657,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,222,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,17,,140,Eligible,Voucher
550,1753201125857,22/07/2025 16:18,1753204725857,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,223,trial,digit,9l7l5c,1,timedOut,,201.0000000000582,200,201.0000000000582,201.0000000000582,200,201.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,17,17,110,Eligible,Voucher
551,1753201125974,22/07/2025 16:18,1753204725974,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,223,trial,mask,y6xgix,2,response,space,118,116,118,118,116,118,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,17,17,110,Eligible,Voucher
552,1753201126957,22/07/2025 16:18,1753204726957,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,224,trial,digit,9l7l5c,1,timedOut,,201,200,201,201,200,201,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,17,17,170,Eligible,Voucher
553,1753201127118,22/07/2025 16:18,1753204727118,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,224,trial,mask,y6xgix,2,response,space,161,150,161,161,150,161,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,17,17,170,Eligible,Voucher
554,1753201128057,22/07/2025 16:18,1753204728057,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,225,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,17,17,140,Eligible,Voucher
555,1753201128289,22/07/2025 16:18,1753204728289,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,225,trial,mask,y6xgix,2,response,space,233,217,233,233,217,233,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,17,17,140,Eligible,Voucher
556,1753201129157,22/07/2025 16:18,1753204729157,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,226,trial,digit,9l7l5c,1,timedOut,,201,200,201,201,200,201,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,10,10,130,Eligible,Voucher
557,1753201129355,22/07/2025 16:18,1753204729355,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,226,trial,mask,y6xgix,2,response,space,199,184,199,199,184,199,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,10,10,130,Eligible,Voucher
558,1753201130257,22/07/2025 16:18,1753204730257,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,227,trial,digit,9l7l5c,1,timedOut,,201,200,201,201,200,201,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,10,10,120,Eligible,Voucher
559,1753201130532,22/07/2025 16:18,1753204730532,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,227,trial,mask,y6xgix,2,response,space,275,267,275,275,267,275,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,10,10,120,Eligible,Voucher
560,1753201131357,22/07/2025 16:18,1753204731357,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,228,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,10,10,160,Eligible,Voucher
561,1753201131464,22/07/2025 16:18,1753204731464,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,228,trial,mask,y6xgix,2,response,space,108,100,108,108,100,108,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,10,10,160,Eligible,Voucher
562,1753201132457,22/07/2025 16:18,1753204732457,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,229,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,10,10,170,Eligible,Voucher
563,1753201132583,22/07/2025 16:18,1753204732583,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,229,trial,mask,y6xgix,2,response,space,127.00000000005821,117,127.00000000005821,127.00000000005821,117,127.00000000005821,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,10,10,170,Eligible,Voucher
564,1753201133557,22/07/2025 16:18,1753204733557,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,230,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,10,10,140,Eligible,Voucher
565,1753201133675,22/07/2025 16:18,1753204733675,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,230,trial,mask,y6xgix,2,response,space,118,117,118,118,117,118,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,10,10,140,Eligible,Voucher
566,1753201134657,22/07/2025 16:18,1753204734657,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,231,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,10,10,90,Eligible,Voucher
567,1753201134834,22/07/2025 16:18,1753204734834,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,231,trial,mask,y6xgix,2,response,space,177.0000000000582,167,177.0000000000582,177.0000000000582,167,177.0000000000582,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,10,10,90,Eligible,Voucher
568,1753201135757,22/07/2025 16:18,1753204735757,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,232,trial,digit,9l7l5c,1,timedOut,,201.0000000000582,201,201.0000000000582,201.0000000000582,201,201.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,10,,120,Eligible,Voucher
569,1753201136657,22/07/2025 16:18,1753204736657,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,232,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,10,,120,Eligible,Voucher
570,1753201136857,22/07/2025 16:18,1753204736857,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,233,trial,digit,9l7l5c,1,timedOut,,201.0000000000582,200,201.0000000000582,201.0000000000582,200,201.0000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,10,10,110,Eligible,Voucher
571,1753201136910,22/07/2025 16:18,1753204736910,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,233,trial,mask,y6xgix,2,response,space,54.00000000005821,50,54.00000000005821,54.00000000005821,50,54.00000000005821,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,10,10,110,Eligible,Voucher
572,1753201137916,22/07/2025 16:18,1753204737916,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,234,trial,digit,9l7l5c,1,response,space,160,150,160,160,150,160,1,0,0,space,Keyboard Response,response,3,object-176,trial,,9,space,10,10,100,Eligible,Voucher
573,1753201138857,22/07/2025 16:18,1753204738857,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,234,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,10,10,100,Eligible,Voucher
574,1753201139007,22/07/2025 16:18,1753204739007,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,235,trial,digit,9l7l5c,1,response,space,150.0000000000582,134,150.0000000000582,150.0000000000582,134,150.0000000000582,1,0,0,space,Keyboard Response,response,3,object-176,trial,,9,space,18,18,140,Eligible,Voucher
575,1753201139957,22/07/2025 16:18,1753204739957,1,22/07/2025 18:18,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,235,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,18,18,140,Eligible,Voucher
576,1753201140083,22/07/2025 16:19,1753204740083,1,22/07/2025 18:19,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,236,trial,digit,9l7l5c,1,response,space,127.00000000005821,117,127.00000000005821,127.00000000005821,117,127.00000000005821,1,0,0,space,Keyboard Response,response,3,object-176,trial,,1,space,18,18,160,Eligible,Voucher
577,1753201141056,22/07/2025 16:19,1753204741056,1,22/07/2025 18:19,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,236,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,18,18,160,Eligible,Voucher
578,1753201141254,22/07/2025 16:19,1753204741254,1,22/07/2025 18:19,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,237,trial,digit,9l7l5c,1,response,space,198,184,198,198,184,198,1,0,0,space,Keyboard Response,response,3,object-176,trial,,5,space,18,18,160,Eligible,Voucher
579,1753201142157,22/07/2025 16:19,1753204742157,1,22/07/2025 18:19,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,237,trial,mask,y6xgix,2,response,noresponse,900,900,900,900,900,900,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,18,18,160,Eligible,Voucher
580,1753201142357,22/07/2025 16:19,1753204742357,1,22/07/2025 18:19,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,238,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,18,18,140,Eligible,Voucher
581,1753201142468,22/07/2025 16:19,1753204742468,1,22/07/2025 18:19,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,238,trial,mask,y6xgix,2,response,space,111,100,111,111,100,111,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,18,18,140,Eligible,Voucher
582,1753201143457,22/07/2025 16:19,1753204743457,1,22/07/2025 18:19,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,239,trial,digit,9l7l5c,1,timedOut,,200,200,200,200,200,200,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,18,18,130,Eligible,Voucher
583,1753201143532,22/07/2025 16:19,1753204743532,1,22/07/2025 18:19,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,239,trial,mask,y6xgix,2,response,space,76,67,76,76,67,76,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,18,18,130,Eligible,Voucher
584,1753201144406,22/07/2025 16:19,1753204744406,1,22/07/2025 18:19,234742,8,task-qc6r,,48250337,BLINDED,13860618,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,SART - JB2012 Exp2,7,selfreport_probe,spreadsheet3,spreadsheet3,240,trial,digit,9l7l5c,1,response,space,48,33,48,48,33,48,1,0,0,space,Keyboard Response,response,3,object-176,trial,,8,space,18,18,160,Eligible,Voucher
