Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-dgjt
511,1753199053779,22/07/2025 15:44,1753202653779,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,215,trial,digit,9l7l5c,1,timedOut,,200.70000000001164,199.70000000001164,200.70000000001164,200.70000000001164,199.70000000001164,200.70000000001164,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,6,6,110,Eligible,Voucher
512,1753199054448,22/07/2025 15:44,1753202654448,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,215,trial,mask,y6xgix,2,response,space,670.6999999284744,665.9000000000233,670.6999999284744,670.6999999284744,665.9000000000233,670.6999999284744,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,6,6,110,Eligible,Voucher
513,1753199054878,22/07/2025 15:44,1753202654878,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,216,trial,digit,9l7l5c,1,timedOut,,200.79999999998836,199.79999999998836,200.79999999998836,200.79999999998836,199.79999999998836,200.79999999998836,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,6,6,170,Eligible,Voucher
514,1753199055125,22/07/2025 15:44,1753202655125,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,216,trial,mask,y6xgix,2,response,space,248.79999995231628,233.09999999997672,248.79999995231628,248.79999995231628,233.09999999997672,248.79999995231628,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,6,6,170,Eligible,Voucher
515,1753199055977,22/07/2025 15:44,1753202655977,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,217,trial,digit,9l7l5c,1,timedOut,,201.09999999997672,200,201.09999999997672,201.09999999997672,200,201.09999999997672,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,4,4,140,Eligible,Voucher
516,1753199056694,22/07/2025 15:44,1753202656694,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,217,trial,mask,y6xgix,2,response,space,715.9999999999418,699.3999999999651,715.9999999999418,715.9999999999418,699.3999999999651,715.9999999999418,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,4,4,140,Eligible,Voucher
517,1753199057077,22/07/2025 15:44,1753202657077,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,218,trial,digit,9l7l5c,1,timedOut,,202.09999995230464,199.79999999998836,202.09999995230464,202.09999995230464,199.79999999998836,202.09999995230464,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,4,4,110,Eligible,Voucher
518,1753199057539,22/07/2025 15:44,1753202657539,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,218,trial,mask,y6xgix,2,response,space,464.5,449.5999999999767,464.5,464.5,449.5999999999767,464.5,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,4,4,110,Eligible,Voucher
519,1753199058175,22/07/2025 15:44,1753202658175,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,219,trial,digit,9l7l5c,1,timedOut,,200.79999997618143,199.80000000004657,200.79999997618143,200.79999997618143,199.80000000004657,200.79999997618143,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,4,4,170,Eligible,Voucher
520,1753199058544,22/07/2025 15:44,1753202658544,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,219,trial,mask,y6xgix,2,response,space,370.29999992845114,366.29999999998836,370.29999992845114,370.29999992845114,366.29999999998836,370.29999992845114,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,4,4,170,Eligible,Voucher
521,1753199059273,22/07/2025 15:44,1753202659273,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,220,trial,digit,9l7l5c,1,timedOut,,200.10000002384186,199.59999999997672,200.10000002384186,200.10000002384186,199.59999999997672,200.10000002384186,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,4,4,120,Eligible,Voucher
522,1753199060183,22/07/2025 15:44,1753202660183,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,220,trial,mask,y6xgix,2,response,noresponse,899.5,899.5,899.5,899.5,899.5,899.5,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,4,4,120,Eligible,Voucher
523,1753199060389,22/07/2025 15:44,1753202660389,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,221,trial,digit,9l7l5c,1,timedOut,,215.79999999998836,199.5,215.79999999998836,215.79999999998836,199.5,215.79999999998836,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,4,4,150,Eligible,Voucher
524,1753199061290,22/07/2025 15:44,1753202661290,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,221,trial,mask,y6xgix,2,response,noresponse,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,4,4,150,Eligible,Voucher
525,1753199061488,22/07/2025 15:44,1753202661488,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,222,trial,digit,9l7l5c,1,timedOut,,216.30000000004657,199.70000000001164,216.30000000004657,216.30000000004657,199.70000000001164,216.30000000004657,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,4,4,170,Eligible,Voucher
526,1753199061898,22/07/2025 15:44,1753202661898,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,222,trial,mask,y6xgix,2,response,space,416.5999999999185,399.8999999999651,416.5999999999185,416.5999999999185,399.8999999999651,416.5999999999185,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,4,4,170,Eligible,Voucher
527,1753199062572,22/07/2025 15:44,1753202662572,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,223,trial,digit,9l7l5c,1,timedOut,,201.89999997615814,199.79999999998836,201.89999997615814,201.89999997615814,199.79999999998836,201.89999997615814,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,4,4,140,Eligible,Voucher
528,1753199063091,22/07/2025 15:44,1753202663091,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,223,trial,mask,y6xgix,2,response,space,521.3999999284861,516.2000000000116,521.3999999284861,521.3999999284861,516.2000000000116,521.3999999284861,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,4,4,140,Eligible,Voucher
529,1753199063669,22/07/2025 15:44,1753202663669,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,224,trial,digit,9l7l5c,1,timedOut,,200.19999995233957,199.40000000002328,200.19999995233957,200.19999995233957,199.40000000002328,200.19999995233957,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,4,4,140,Eligible,Voucher
530,1753199064032,22/07/2025 15:44,1753202664032,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,224,trial,mask,y6xgix,2,response,space,363.2999999523163,350,363.2999999523163,363.2999999523163,350,363.2999999523163,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,4,4,140,Eligible,Voucher
531,1753199064770,22/07/2025 15:44,1753202664770,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,225,trial,digit,9l7l5c,1,timedOut,,201.79999997618143,199.90000000002328,201.79999997618143,201.79999997618143,199.90000000002328,201.79999997618143,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,4,,110,Eligible,Voucher
532,1753199065573,22/07/2025 15:44,1753202665573,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,225,trial,mask,y6xgix,2,response,noresponse,805,799.2000000000116,805,805,799.2000000000116,805,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,4,,110,Eligible,Voucher
533,1753199065868,22/07/2025 15:44,1753202665868,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,226,trial,digit,9l7l5c,1,timedOut,,200.899999952293,200,200.899999952293,200.899999952293,200,200.899999952293,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,15,15,130,Eligible,Voucher
534,1753199066767,22/07/2025 15:44,1753202666767,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,226,trial,mask,y6xgix,2,response,noresponse,899,899,899,899,899,899,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,15,15,130,Eligible,Voucher
535,1753199066966,22/07/2025 15:44,1753202666966,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,227,trial,digit,9l7l5c,1,timedOut,,200.79999992845114,199.79999999998836,200.79999992845114,200.79999992845114,199.79999999998836,200.79999992845114,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,15,15,100,Eligible,Voucher
536,1753199067039,22/07/2025 15:44,1753202667039,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,227,trial,mask,y6xgix,2,response,space,73.40000002383022,66.5,73.40000002383022,73.40000002383022,66.5,73.40000002383022,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,15,15,100,Eligible,Voucher
537,1753199068065,22/07/2025 15:44,1753202668065,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,228,trial,digit,9l7l5c,1,timedOut,,200.5,199.70000000001164,200.5,200.5,199.70000000001164,200.5,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,15,15,150,Eligible,Voucher
538,1753199068928,22/07/2025 15:44,1753202668928,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,228,trial,mask,y6xgix,2,response,space,863.9000000238302,849.2999999999884,863.9000000238302,863.9000000238302,849.2999999999884,863.9000000238302,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,15,15,150,Eligible,Voucher
539,1753199069164,22/07/2025 15:44,1753202669164,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,229,trial,digit,9l7l5c,1,timedOut,,200.70000000001164,199.79999999998836,200.70000000001164,200.70000000001164,199.79999999998836,200.70000000001164,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,15,15,100,Eligible,Voucher
540,1753199069988,22/07/2025 15:44,1753202669988,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,229,trial,mask,y6xgix,2,response,space,824.5000000238651,816,824.5000000238651,824.5000000238651,816,824.5000000238651,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,15,15,100,Eligible,Voucher
541,1753199070263,22/07/2025 15:44,1753202670263,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,230,trial,digit,9l7l5c,1,timedOut,,200.5,199.70000000001164,200.5,200.5,199.70000000001164,200.5,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,15,15,90,Eligible,Voucher
542,1753199070907,22/07/2025 15:44,1753202670907,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,230,trial,mask,y6xgix,2,response,space,644.4999999284628,632.7999999999884,644.4999999284628,644.4999999284628,632.7999999999884,644.4999999284628,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,15,15,90,Eligible,Voucher
543,1753199071362,22/07/2025 15:44,1753202671362,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,231,trial,digit,9l7l5c,1,timedOut,,200.8000000238535,199.90000000002328,200.8000000238535,200.8000000238535,199.90000000002328,200.8000000238535,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,15,15,110,Eligible,Voucher
544,1753199071826,22/07/2025 15:44,1753202671826,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,231,trial,mask,y6xgix,2,response,space,464.1999999761465,449.3999999999651,464.1999999761465,464.1999999761465,449.3999999999651,464.1999999761465,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,15,15,110,Eligible,Voucher
545,1753199072461,22/07/2025 15:44,1753202672461,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,232,trial,digit,9l7l5c,1,timedOut,,200.8000000238535,199.79999999998836,200.8000000238535,200.8000000238535,199.79999999998836,200.8000000238535,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,15,15,100,Eligible,Voucher
546,1753199072525,22/07/2025 15:44,1753202672525,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,232,trial,mask,y6xgix,2,response,space,64.40000000002328,49.70000000001164,64.40000000002328,64.40000000002328,49.70000000001164,64.40000000002328,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,15,15,100,Eligible,Voucher
547,1753199073560,22/07/2025 15:44,1753202673560,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,233,trial,digit,9l7l5c,1,timedOut,,201,200,201,201,200,201,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,15,,160,Eligible,Voucher
548,1753199074460,22/07/2025 15:44,1753202674460,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,233,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,15,,160,Eligible,Voucher
549,1753199074660,22/07/2025 15:44,1753202674660,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,234,trial,digit,9l7l5c,1,timedOut,,200.99999992846278,199.79999999998836,200.99999992846278,200.99999992846278,199.79999999998836,200.99999992846278,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,15,15,120,Eligible,Voucher
550,1753199075558,22/07/2025 15:44,1753202675558,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,234,trial,mask,y6xgix,2,response,noresponse,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,15,15,120,Eligible,Voucher
551,1753199075758,22/07/2025 15:44,1753202675758,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,235,trial,digit,9l7l5c,1,timedOut,,200.79999997618143,199.90000000002328,200.79999997618143,200.79999997618143,199.90000000002328,200.79999997618143,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,30,30,110,Eligible,Voucher
552,1753199076659,22/07/2025 15:44,1753202676659,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,235,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,30,30,110,Eligible,Voucher
553,1753199076857,22/07/2025 15:44,1753202676857,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,236,trial,digit,9l7l5c,1,timedOut,,200.90000002383022,199.89999999996508,200.90000002383022,200.90000002383022,199.89999999996508,200.90000002383022,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,30,30,120,Eligible,Voucher
554,1753199077757,22/07/2025 15:44,1753202677757,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,236,trial,mask,y6xgix,2,response,noresponse,899,899,899,899,899,899,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,30,30,120,Eligible,Voucher
555,1753199077957,22/07/2025 15:44,1753202677957,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,237,trial,digit,9l7l5c,1,timedOut,,201.50000002386514,199.5,201.50000002386514,201.50000002386514,199.5,201.50000002386514,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,30,30,160,Eligible,Voucher
556,1753199078855,22/07/2025 15:44,1753202678855,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,237,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,30,30,160,Eligible,Voucher
557,1753199079054,22/07/2025 15:44,1753202679054,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,238,trial,digit,9l7l5c,1,timedOut,,200.39999992848607,199.79999999998836,200.39999992848607,200.39999992848607,199.79999999998836,200.39999992848607,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,30,30,170,Eligible,Voucher
558,1753199079530,22/07/2025 15:44,1753202679530,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,238,trial,mask,y6xgix,2,response,space,476.4000000000233,466.70000000001164,476.4000000000233,476.4000000000233,466.70000000001164,476.4000000000233,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,30,30,170,Eligible,Voucher
559,1753199080154,22/07/2025 15:44,1753202680154,1,22/07/2025 17:44,234742,8,task-ucpj,,48249299,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,239,trial,digit,9l7l5c,1,timedOut,,200.6999999761465,199.59999999997672,200.6999999761465,200.6999999761465,199.59999999997672,200.6999999761465,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,30,30,140,Eligible,Voucher
