Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
62,1708613020963,22/02/2024 14:43:40,1708613020963,0,22/02/2024 14:43:40,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,6,comprehension,Comprehension questions,ers3wv,1,response,e,11138.300000023853,11127.400000000023,11138.300000023853,11138.300000023853,11127.400000000023,11138.300000023853,1,11138.300000023853,0,0,,Click Response,response E,6,object-70,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,
63,1708613032769,22/02/2024 14:43:52,1708613032769,0,22/02/2024 14:43:52,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,7,comprehension,Comprehension questions,ers3wv,1,response,b,11816.799999999988,11809.700000000012,11816.799999999988,11816.799999999988,11809.700000000012,11816.799999999988,1,11816.799999999988,0,0,,Click Response,response D,5,object-69,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,
64,1708613045924,22/02/2024 14:44:05,1708613045924,0,22/02/2024 14:44:05,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,8,comprehension,Comprehension questions,ers3wv,1,response,a,13161.899999952293,13159.099999999977,13161.899999952293,13161.899999952293,13159.099999999977,13161.899999952293,1,13161.899999952293,0,0,,Click Response,response A,2,object-66,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,
65,1708613051388,22/02/2024 14:44:11,1708613051388,0,22/02/2024 14:44:11,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,41,passages,Sentences,3emlxf,1,response,,5466.799999952316,5464.599999999977,5466.799999952316,5466.799999952316,5464.599999999977,5466.799999952316,1,5466.799999952316,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,0,Passage 2,0,Easy,2,2,,,,,,,,,,,,
66,1708613057502,22/02/2024 14:44:17,1708613057502,0,22/02/2024 14:44:17,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,42,passages,Sentences,3emlxf,1,response,,6116.500000023865,6112.200000000012,6116.500000023865,6116.500000023865,6112.200000000012,6116.500000023865,1,6116.500000023865,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,1,The nucleus of an atom is held together by a kind of energy called atomic energy.,0,Easy,2,2,,,,,,,,,,,,
67,1708613060524,22/02/2024 14:44:20,1708613060524,0,22/02/2024 14:44:20,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,43,passages,Sentences,3emlxf,1,response,,3025.999999952328,3015.600000000035,3025.999999952328,3025.999999952328,3015.600000000035,3025.999999952328,1,3025.999999952328,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,2,The sun’s energy comes from atomic reactions.,0,Easy,2,2,,,,,,,,,,,,
68,1708613068921,22/02/2024 14:44:28,1708613068921,0,22/02/2024 14:44:28,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,44,passages,Sentences,3emlxf,1,response,,8407.700000023819,8395.199999999953,8407.700000023819,8407.700000023819,8395.199999999953,8407.700000023819,1,8407.700000023819,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,3,These reactions occur when the nuclei of hydrogen build up the nuclei of helium.,0,Easy,2,2,,,,,,,,,,,,
69,1708613080769,22/02/2024 14:44:40,1708613080769,0,22/02/2024 14:44:40,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,45,passages,Sentences,3emlxf,1,response,,11860.69999995234,11859.5,11860.69999995234,11860.69999995234,11859.5,11860.69999995234,1,11860.69999995234,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,4,"An atomic nucleus is made of particles, but the mass of the atomic nucleus is less than the total mass of the particles.",0,Easy,2,2,,,,,,,,,,,,
70,1708613088313,22/02/2024 14:44:48,1708613088313,0,22/02/2024 14:44:48,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,46,passages,Sentences,3emlxf,1,response,,7545.299999976181,7529.400000000023,7545.299999976181,7545.299999976181,7529.400000000023,7545.299999976181,1,7545.299999976181,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,5,The reason for this is that part of the mass of particles is changed into energy when a nucleus is formed.,0,Easy,2,2,,,,,,,,,,,,
71,1708613092589,22/02/2024 14:44:52,1708613092589,0,22/02/2024 14:44:52,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,47,passages,Sentences,3emlxf,1,response,,4291.899999976158,4280.799999999988,4291.899999976158,4291.899999976158,4280.799999999988,4291.899999976158,1,4291.899999976158,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,6,This energy then radiates away.,0,Easy,2,2,,,,,,,,,,,,
72,1708613101148,22/02/2024 14:45:01,1708613101148,0,22/02/2024 14:45:01,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,48,passages,Sentences,3emlxf,1,response,,8569.800000023853,8562.100000000035,8569.800000023853,8569.800000023853,8562.100000000035,8569.800000023853,1,8569.800000023853,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,7,The quantity of energy released in reactions of this kind is almost inconceivably greater than the quantity released by any other type of reaction involving similar quantities of material.,1,Easy,2,2,,,,,,,,,,,,
73,1708613102356,22/02/2024 14:45:02,1708613102356,0,22/02/2024 14:45:02,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,8,probe,Thought probe,muxvwp,1,response,yes,1215.2000000238186,1199.2999999999884,1215.2000000238186,1215.2000000238186,1199.2999999999884,1215.2000000238186,1,1215.2000000238186,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
74,1708613112102,22/02/2024 14:45:12,1708613112102,0,22/02/2024 14:45:12,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,49,passages,Sentences,3emlxf,1,response,,9762.799999999988,9760.599999999977,9762.799999999988,9762.799999999988,9760.599999999977,9762.799999999988,1,9762.799999999988,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,8,"Every second, the sun sends a million times more energy into space than we have stored in all of our coal, petroleum, and natural gas fields.",0,Easy,2,2,,,,,,,,,,,,
75,1708613117056,22/02/2024 14:45:17,1708613117056,0,22/02/2024 14:45:17,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,50,passages,Sentences,3emlxf,1,response,,4955.400000047695,4947.299999999988,4955.400000047695,4955.400000047695,4947.299999999988,4955.400000047695,1,4955.400000047695,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,9,We could revolutionize the world if we could duplicate the method that releases such energy.,0,Easy,2,2,,,,,,,,,,,,
76,1708613126827,22/02/2024 14:45:26,1708613126827,0,22/02/2024 14:45:26,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,51,passages,Sentences,3emlxf,1,response,,9779.299999976181,9777.800000000047,9779.299999976181,9779.299999976181,9777.800000000047,9779.299999976181,1,9779.299999976181,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,10,"This possibility is not a fantasy, just as it was not a fantasy to imagine developing an atom bomb in 1900.",0,Easy,2,2,,,,,,,,,,,,
77,1708613140693,22/02/2024 14:45:40,1708613140693,0,22/02/2024 14:45:40,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,52,passages,Sentences,3emlxf,1,response,,13867.099999999977,13859.299999999988,13867.099999999977,13867.099999999977,13859.299999999988,13867.099999999977,1,13867.099999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,11,The time may come when the hydrogen from a cubic mile of sea water will provide enough energy to satisfy our needs at the 1960 rate for 300 centuries.,1,Easy,2,2,,,,,,,,,,,,
78,1708613142953,22/02/2024 14:45:42,1708613142953,0,22/02/2024 14:45:42,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,9,probe,Thought probe,muxvwp,1,response,no,2268.0999999523046,2266.2999999999884,2268.0999999523046,2268.0999999523046,2266.2999999999884,2268.0999999523046,1,2268.0999999523046,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
79,1708613147267,22/02/2024 14:45:47,1708613147267,0,22/02/2024 14:45:47,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,4316.399999976158,4313.400000000023,4316.399999976158,4316.399999976158,4313.400000000023,4316.399999976158,1,4316.399999976158,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
80,1708613155406,22/02/2024 14:45:55,1708613155406,0,22/02/2024 14:45:55,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,9,comprehension,Comprehension questions,ers3wv,1,response,c,8141.099999999977,8128.5,8141.099999999977,8141.099999999977,8128.5,8141.099999999977,1,8141.099999999977,0,0,,Click Response,response C,4,object-68,comprehension,,,2,1,,,,,,How much sea water was mentioned?,c,One ton,A cubic acre,A cubic mile,A thousand gallons,A hundred tons,,,,,
81,1708613170605,22/02/2024 14:46:10,1708613170605,0,22/02/2024 14:46:10,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,10,comprehension,Comprehension questions,ers3wv,1,response,d,15211.80000004766,15208.199999999953,15211.80000004766,15211.80000004766,15208.199999999953,15211.80000004766,1,15211.80000004766,0,0,,Click Response,response D,5,object-69,comprehension,,,2,2,,,,,,The quantity of energy released in an atomic reaction is spoken of as how much greater than with other types of reactions?,d,Far greater,Unbelievably greater,A thousand times greater,Inconceivably greater,Tremendously greater,,,,,
82,1708613184220,22/02/2024 14:46:24,1708613184220,0,22/02/2024 14:46:24,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,11,comprehension,Comprehension questions,ers3wv,1,response,c,13618.500000023865,13608.600000000035,13618.500000023865,13618.500000023865,13608.600000000035,13618.500000023865,1,13618.500000023865,0,0,,Click Response,response C,4,object-68,comprehension,,,2,3,,,,,,The primary focus is on,c,how energy is released,where energy is found,the energy from atomic reactions,what happens in an atomic reaction,the energy present in sunshine,,,,,
83,1708613189578,22/02/2024 14:46:29,1708613189578,0,22/02/2024 14:46:29,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,12,comprehension,Comprehension questions,ers3wv,1,response,e,5368.40000002383,5363.700000000012,5368.40000002383,5368.40000002383,5363.700000000012,5368.40000002383,1,5368.40000002383,0,0,,Click Response,response E,6,object-70,comprehension,,,2,4,,,,,,This passage is best described as,e,objective,skeptical,cautious,conservative,optimistic,,,,,
84,1708613194125,22/02/2024 14:46:34,1708613194125,0,22/02/2024 14:46:34,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,53,passages,Sentences,3emlxf,1,response,,4551.80000004766,4548.299999999988,4551.80000004766,4551.80000004766,4548.299999999988,4551.80000004766,1,4551.80000004766,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Easy,2,2,,,,,,,,,,,,
85,1708613201936,22/02/2024 14:46:41,1708613201936,0,22/02/2024 14:46:41,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,54,passages,Sentences,3emlxf,1,response,,7814.6999999761465,7811.399999999965,7814.6999999761465,7814.6999999761465,7811.399999999965,7814.6999999761465,1,7814.6999999761465,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,"Fungi give cheese the flavor, odor, and character that gourmets so highly prize.",0,Easy,2,2,,,,,,,,,,,,
86,1708613207259,22/02/2024 14:46:47,1708613207259,0,22/02/2024 14:46:47,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,55,passages,Sentences,3emlxf,1,response,,5326.000000023865,5314.5,5326.000000023865,5326.000000023865,5314.5,5326.000000023865,1,5326.000000023865,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,One of the first molds was found in caves near the French village of Roquefort.,0,Easy,2,2,,,,,,,,,,,,
87,1708613217760,22/02/2024 14:46:57,1708613217760,0,22/02/2024 14:46:57,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,56,passages,Sentences,3emlxf,1,response,,10512.500000023865,10509.900000000023,10512.500000023865,10512.500000023865,10509.900000000023,10512.500000023865,1,10512.500000023865,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,"According to legend, a peasant boy left his lunch, which was a mild fresh piece of goat cheese, in one of the caves.",0,Easy,2,2,,,,,,,,,,,,
88,1708613224182,22/02/2024 14:47:04,1708613224182,0,22/02/2024 14:47:04,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,57,passages,Sentences,3emlxf,1,response,,6425,6413.400000000023,6425,6425,6413.400000000023,6425,1,6425,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,4,"When he returned, he found the cheese marbled, tart, and fragrant.",0,Easy,2,2,,,,,,,,,,,,
89,1708613229369,22/02/2024 14:47:09,1708613229369,0,22/02/2024 14:47:09,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,58,passages,Sentences,3emlxf,1,response,,5197.70000000007,5180.5,5197.70000000007,5197.70000000007,5180.5,5197.70000000007,1,5197.70000000007,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,5,Only cheeses that come from the area around these particular caves are allowed to bear the name of Roquefort.,0,Easy,2,2,,,,,,,,,,,,
90,1708613237305,22/02/2024 14:47:17,1708613237305,0,22/02/2024 14:47:17,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,59,passages,Sentences,3emlxf,1,response,,7954.30000004766,7945.400000000023,7954.30000004766,7954.30000004766,7945.400000000023,7954.30000004766,1,7954.30000004766,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,6,"As early as the seventeenth century, ergot, the fungus of rye, was used to facilitate childbirth.",1,Easy,2,2,,,,,,,,,,,,
91,1708613240985,22/02/2024 14:47:20,1708613240985,0,22/02/2024 14:47:20,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,10,probe,Thought probe,muxvwp,1,response,no,3688.900000047637,3680.899999999907,3688.900000047637,3688.900000047637,3680.899999999907,3688.900000047637,1,3688.900000047637,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
92,1708613248904,22/02/2024 14:47:28,1708613248904,0,22/02/2024 14:47:28,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,60,passages,Sentences,3emlxf,1,response,,7927.199999976205,7912.70000000007,7927.199999976205,7927.199999976205,7912.70000000007,7927.199999976205,1,7927.199999976205,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,7,"It causes the contraction of involuntary muscles, particularly in the uterus.",0,Easy,2,2,,,,,,,,,,,,
93,1708613259897,22/02/2024 14:47:39,1708613259897,0,22/02/2024 14:47:39,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,61,passages,Sentences,3emlxf,1,response,,11007.80000004766,10993.699999999953,11007.80000004766,11007.80000004766,10993.699999999953,11007.80000004766,1,11007.80000004766,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,8,"In the twentieth century, ergot has once more attracted interest as the source of the chemical from which the hallucinogenic drug LSD is derived.",1,Easy,2,2,,,,,,,,,,,,
94,1708613262668,22/02/2024 14:47:42,1708613262668,0,22/02/2024 14:47:42,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,11,probe,Thought probe,muxvwp,1,response,yes,2784.600000047707,2782.0999999999767,2784.600000047707,2784.600000047707,2782.0999999999767,2784.600000047707,1,2784.600000047707,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
95,1708613265053,22/02/2024 14:47:45,1708613265053,0,22/02/2024 14:47:45,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,62,passages,Sentences,3emlxf,1,response,,2387.4000000238884,2381.20000000007,2387.4000000238884,2387.4000000238884,2381.20000000007,2387.4000000238884,1,2387.4000000238884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,Most modern antibiotics are produced by fungi.,0,Easy,2,2,,,,,,,,,,,,
96,1708613268742,22/02/2024 14:47:48,1708613268742,0,22/02/2024 14:47:48,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,63,passages,Sentences,3emlxf,1,response,,3695.0999999999767,3681.79999999993,3695.0999999999767,3695.0999999999767,3681.79999999993,3695.0999999999767,1,3695.0999999999767,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,10,Alexander Fleming discovered the first of these antibiotics.,0,Easy,2,2,,,,,,,,,,,,
97,1708613274960,22/02/2024 14:47:54,1708613274960,0,22/02/2024 14:47:54,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,64,passages,Sentences,3emlxf,1,response,,6231.300000000047,6229.20000000007,6231.300000000047,6231.300000000047,6229.20000000007,6231.300000000047,1,6231.300000000047,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,11,A mold of the genus Penicillium had contaminated a culture of staphylococcus bacteria that was growing on a nutrient agar plate.,0,Easy,2,2,,,,,,,,,,,,
98,1708613280940,22/02/2024 14:48:00,1708613280940,0,22/02/2024 14:48:00,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,65,passages,Sentences,3emlxf,1,response,,5982.399999952293,5980.099999999977,5982.399999952293,5982.399999952293,5980.099999999977,5982.399999952293,1,5982.399999952293,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,12,Alexander noted that the mold completely halted the growth of the bacteria.,0,Easy,2,2,,,,,,,,,,,,
99,1708613287849,22/02/2024 14:48:07,1708613287849,0,22/02/2024 14:48:07,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,66,passages,Sentences,3emlxf,1,response,,6911,6896.5,6911,6911,6896.5,6911,1,6911,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,13,"Antibiotics, of which many hundreds have now been discovered, are substances produced by a living organism that injure another living organism.",1,Easy,2,2,,,,,,,,,,,,
100,1708613289378,22/02/2024 14:48:09,1708613289378,0,22/02/2024 14:48:09,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,12,probe,Thought probe,muxvwp,1,response,yes,1543.6000000238419,1532.4000000000233,1543.6000000238419,1543.6000000238419,1532.4000000000233,1543.6000000238419,1,1543.6000000238419,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
101,1708613297138,22/02/2024 14:48:17,1708613297138,0,22/02/2024 14:48:17,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,67,passages,Sentences,3emlxf,1,response,,7771.80000004766,7762.400000000023,7771.80000004766,7771.80000004766,7762.400000000023,7771.80000004766,1,7771.80000004766,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,14,All of these are substances produced by one living organism that injures another living organism.,0,Easy,2,2,,,,,,,,,,,,
102,1708613299471,22/02/2024 14:48:19,1708613299471,0,22/02/2024 14:48:19,158033,3,task-ppjy,,35425807,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,asd,,set 2,,,Neurodiverse,,ACCEPT,set2_easy,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,2341.900000047637,2332.0999999999767,2341.900000047637,2341.900000047637,2332.0999999999767,2341.900000047637,1,2341.900000047637,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
