Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-35ov,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
115,1722212966257,29/07/2024 00:29:26,1722216566257,1,29/07/2024 02:29:26,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,12,probe,Thought probe,muxvwp,1,response,On Task,902.6999999523105,900.1000000000058,902.6999999523105,902.6999999523105,900.1000000000058,902.6999999523105,1,902.6999999523105,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
116,1722212967352,29/07/2024 00:29:27,1722216567352,1,29/07/2024 02:29:27,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,75,passages,Sentences,3emlxf,1,response,space,1097.2000000953558,1083.2999999999884,1097.2000000953558,1097.2000000953558,1083.2999999999884,1097.2000000953558,1,1097.2000000953558,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,9,"Hopeful astronomers reminded us that the Mariner IV had photographed a mere one percent of the Martian surface from 2,000 miles away.",1,Difficult,1,2,,,,,,,,,,,,
117,1722212968884,29/07/2024 00:29:28,1722216568884,1,29/07/2024 02:29:28,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,13,probe,Thought probe,muxvwp,1,response,On Task,1546.4000000953674,1533.2000000000116,1546.4000000953674,1546.4000000953674,1533.2000000000116,1546.4000000953674,1,1546.4000000953674,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
118,1722212973190,29/07/2024 00:29:33,1722216573190,1,29/07/2024 02:29:33,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,76,passages,Sentences,3emlxf,1,response,space,4319.200000095356,4316.5,4319.200000095356,4319.200000095356,4316.5,4319.200000095356,1,4319.200000095356,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,10,"And they pointed out that the Earth-orbiting Tiros weather satellite shot over 20,000 pictures before uncovering any evidence of life on Earth.",1,Difficult,1,2,,,,,,,,,,,,
119,1722212974747,29/07/2024 00:29:34,1722216574747,1,29/07/2024 02:29:34,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,14,probe,Thought probe,muxvwp,1,response,On Task,1560.000000047672,1549.8999999999942,1560.000000047672,1560.000000047672,1549.8999999999942,1560.000000047672,1,1560.000000047672,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
120,1722212977559,29/07/2024 00:29:37,1722216577559,1,29/07/2024 02:29:37,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,77,passages,Sentences,3emlxf,1,response,space,2821.399999999994,2816.600000000006,2821.399999999994,2821.399999999994,2816.600000000006,2821.399999999994,1,2821.399999999994,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,11,"But still, public enthusiasm for Martian exploration wilted.",1,Difficult,1,2,,,,,,,,,,,,
121,1722212978157,29/07/2024 00:29:38,1722216578157,1,29/07/2024 02:29:38,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,15,probe,Thought probe,muxvwp,1,response,On Task,602.7000000953558,600.1999999999825,602.7000000953558,602.7000000953558,600.1999999999825,602.7000000953558,1,602.7000000953558,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
122,1722212982247,29/07/2024 00:29:42,1722216582247,1,29/07/2024 02:29:42,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,78,passages,Sentences,3emlxf,1,response,space,4092.600000000006,4083,4092.600000000006,4092.600000000006,4083,4092.600000000006,1,4092.600000000006,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,12,"By the time Viking I touched down on the Plain of Chryse in August, few seemed to care at all.",0,Difficult,1,2,,,,,,,,,,,,
123,1722212983248,29/07/2024 00:29:43,1722216583248,1,29/07/2024 02:29:43,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,79,passages,Sentences,3emlxf,1,response,space,1010.8000000476895,999.8000000000175,1010.8000000476895,1010.8000000476895,999.8000000000175,1010.8000000476895,1,1010.8000000476895,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,13,"J. Richard Keefe, one of the Viking scientists, declared himself “disgusted” at what he called the “blasé…apathetic” public response and the skimpy television coverage of what was certainly one of the magnificent scientific and technical accomplishments in human history.",0,Difficult,1,2,,,,,,,,,,,,
124,1722212984130,29/07/2024 00:29:44,1722216584130,1,29/07/2024 02:29:44,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,893.2999999999884,883.5,893.2999999999884,893.2999999999884,883.5,893.2999999999884,1,893.2999999999884,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
125,1722212989128,29/07/2024 00:29:49,1722216589128,1,29/07/2024 02:29:49,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,17,comprehension,Comprehension questions,ers3wv,1,response,b,5007.599999952305,4999.599999999977,5007.599999952305,5007.599999952305,4999.599999999977,5007.599999952305,1,5007.599999952305,0,0,,Click Response,response D,5,object-69,comprehension,,,4,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,
126,1722212992343,29/07/2024 00:29:52,1722216592343,1,29/07/2024 02:29:52,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,18,comprehension,Comprehension questions,ers3wv,1,response,a,3223.2000000000116,3216.7000000000116,3223.2000000000116,3223.2000000000116,3216.7000000000116,3223.2000000000116,1,3223.2000000000116,0,0,,Click Response,response D,5,object-69,comprehension,,,4,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,
127,1722212994306,29/07/2024 00:29:54,1722216594306,1,29/07/2024 02:29:54,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,19,comprehension,Comprehension questions,ers3wv,1,response,a,1968.7999999523163,1966.5,1968.7999999523163,1968.7999999523163,1966.5,1968.7999999523163,1,1968.7999999523163,0,0,,Click Response,response A,2,object-66,comprehension,,,4,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,
128,1722212998399,29/07/2024 00:29:58,1722216598399,1,29/07/2024 02:29:58,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,20,comprehension,Comprehension questions,ers3wv,1,response,d,4096.200000047684,4083.2999999999884,4096.200000047684,4096.200000047684,4083.2999999999884,4096.200000047684,1,4096.200000047684,0,0,,Click Response,response D,5,object-69,comprehension,,,4,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,
129,1722212999122,29/07/2024 00:29:59,1722216599122,1,29/07/2024 02:29:59,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,80,passages,Sentences,3emlxf,1,response,space,735.1000000953791,733.2000000000116,735.1000000953791,735.1000000953791,733.2000000000116,735.1000000953791,1,735.1000000953791,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,0,Passage 5,0,Easy,2,2,,,,,,,,,,,,
130,1722213000603,29/07/2024 00:30:00,1722216600603,1,29/07/2024 02:30:00,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,81,passages,Sentences,3emlxf,1,response,space,1482.7999999523163,1466.7999999999884,1482.7999999523163,1482.7999999523163,1466.7999999999884,1482.7999999523163,1,1482.7999999523163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,1,"Fungi give cheese the flavor, odor, and character that gourmets so highly prize.",0,Easy,2,2,,,,,,,,,,,,
131,1722213001021,29/07/2024 00:30:01,1722216601021,1,29/07/2024 02:30:01,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,82,passages,Sentences,3emlxf,1,response,space,433.29999999998836,416.6000000000058,433.29999999998836,433.29999999998836,416.6000000000058,433.29999999998836,1,433.29999999998836,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,2,One of the first molds was found in caves near the French village of Roquefort.,0,Easy,2,2,,,,,,,,,,,,
132,1722213001361,29/07/2024 00:30:01,1722216601361,1,29/07/2024 02:30:01,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,83,passages,Sentences,3emlxf,1,response,space,357.8999999523221,349.8999999999942,357.8999999523221,357.8999999523221,349.8999999999942,357.8999999523221,1,357.8999999523221,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,3,"According to legend, a peasant boy left his lunch, which was a mild fresh piece of goat cheese, in one of the caves.",0,Easy,2,2,,,,,,,,,,,,
133,1722213001676,29/07/2024 00:30:01,1722216601676,1,29/07/2024 02:30:01,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,84,passages,Sentences,3emlxf,1,response,space,322.9999999523279,316.70000000001164,322.9999999523279,322.9999999523279,316.70000000001164,322.9999999523279,1,322.9999999523279,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,4,"When he returned, he found the cheese marbled, tart, and fragrant.",0,Easy,2,2,,,,,,,,,,,,
134,1722213001982,29/07/2024 00:30:01,1722216601982,1,29/07/2024 02:30:01,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,85,passages,Sentences,3emlxf,1,response,space,312.5,300,312.5,312.5,300,312.5,1,312.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,5,Only cheeses that come from the area around these particular caves are allowed to bear the name of Roquefort.,0,Easy,2,2,,,,,,,,,,,,
135,1722213002277,29/07/2024 00:30:02,1722216602277,1,29/07/2024 02:30:02,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,86,passages,Sentences,3emlxf,1,response,space,307.2999999523163,299.79999999998836,307.2999999523163,307.2999999523163,299.79999999998836,307.2999999523163,1,307.2999999523163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,6,"As early as the seventeenth century, ergot, the fungus of rye, was used to facilitate childbirth.",1,Easy,2,2,,,,,,,,,,,,
136,1722213003086,29/07/2024 00:30:03,1722216603086,1,29/07/2024 02:30:03,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,16,probe,Thought probe,muxvwp,1,response,On Task,816.4999999523279,800.4000000000233,816.4999999523279,816.4999999523279,800.4000000000233,816.4999999523279,1,816.4999999523279,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
137,1722213003625,29/07/2024 00:30:03,1722216603625,1,29/07/2024 02:30:03,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,87,passages,Sentences,3emlxf,1,response,space,555.5000000476721,549.6999999999825,555.5000000476721,555.5000000476721,549.6999999999825,555.5000000476721,1,555.5000000476721,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,7,"It causes the contraction of involuntary muscles, particularly in the uterus.",0,Easy,2,2,,,,,,,,,,,,
138,1722213004009,29/07/2024 00:30:04,1722216604009,1,29/07/2024 02:30:04,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,88,passages,Sentences,3emlxf,1,response,space,389.3999999523221,383.30000000001746,389.3999999523221,389.3999999523221,383.30000000001746,389.3999999523221,1,389.3999999523221,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,8,"In the twentieth century, ergot has once more attracted interest as the source of the chemical from which the hallucinogenic drug LSD is derived.",1,Easy,2,2,,,,,,,,,,,,
139,1722213005136,29/07/2024 00:30:05,1722216605136,1,29/07/2024 02:30:05,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,17,probe,Thought probe,muxvwp,1,response,On Task,1133.399999999965,1116.6999999999825,1133.399999999965,1133.399999999965,1116.6999999999825,1133.399999999965,1,1133.399999999965,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
140,1722213006981,29/07/2024 00:30:06,1722216606981,1,29/07/2024 02:30:06,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,89,passages,Sentences,3emlxf,1,response,space,1861.0000000953733,1850,1861.0000000953733,1861.0000000953733,1850,1861.0000000953733,1,1861.0000000953733,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,9,Most modern antibiotics are produced by fungi.,0,Easy,2,2,,,,,,,,,,,,
141,1722213007645,29/07/2024 00:30:07,1722216607645,1,29/07/2024 02:30:07,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,90,passages,Sentences,3emlxf,1,response,space,675.3000000476895,666.5,675.3000000476895,675.3000000476895,666.5,675.3000000476895,1,675.3000000476895,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,10,Alexander Fleming discovered the first of these antibiotics.,0,Easy,2,2,,,,,,,,,,,,
142,1722213008076,29/07/2024 00:30:08,1722216608076,1,29/07/2024 02:30:08,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,91,passages,Sentences,3emlxf,1,response,space,439.80000004768954,433.30000000001746,439.80000004768954,439.80000004768954,433.30000000001746,439.80000004768954,1,439.80000004768954,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,11,A mold of the genus Penicillium had contaminated a culture of staphylococcus bacteria that was growing on a nutrient agar plate.,0,Easy,2,2,,,,,,,,,,,,
143,1722213008438,29/07/2024 00:30:08,1722216608438,1,29/07/2024 02:30:08,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,92,passages,Sentences,3emlxf,1,response,space,368.7000000953558,366.69999999998254,368.7000000953558,368.7000000953558,366.69999999998254,368.7000000953558,1,368.7000000953558,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,12,Alexander noted that the mold completely halted the growth of the bacteria.,0,Easy,2,2,,,,,,,,,,,,
144,1722213008839,29/07/2024 00:30:08,1722216608839,1,29/07/2024 02:30:08,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,93,passages,Sentences,3emlxf,1,response,space,403.20000014305697,399.8999999999942,403.20000014305697,403.20000014305697,399.8999999999942,403.20000014305697,1,403.20000014305697,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,13,"Antibiotics, of which many hundreds have now been discovered, are substances produced by a living organism that injure another living organism.",1,Easy,2,2,,,,,,,,,,,,
145,1722213009747,29/07/2024 00:30:09,1722216609747,1,29/07/2024 02:30:09,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,18,probe,Thought probe,muxvwp,1,response,On Task,910.6000000953791,899.9000000000233,910.6000000953791,910.6000000953791,899.9000000000233,910.6000000953791,1,910.6000000953791,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
146,1722213010448,29/07/2024 00:30:10,1722216610448,1,29/07/2024 02:30:10,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,94,passages,Sentences,3emlxf,1,response,space,711.5999999523046,700.1999999999825,711.5999999523046,711.5999999523046,700.1999999999825,711.5999999523046,1,711.5999999523046,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,14,All of these are substances produced by one living organism that injures another living organism.,0,Easy,2,2,,,,,,,,,,,,
147,1722213011388,29/07/2024 00:30:11,1722216611388,1,29/07/2024 02:30:11,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,5,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,951.3999999523221,949.8999999999942,951.3999999523221,951.3999999523221,949.8999999999942,951.3999999523221,1,951.3999999523221,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
148,1722213015609,29/07/2024 00:30:15,1722216615609,1,29/07/2024 02:30:15,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,21,comprehension,Comprehension questions,ers3wv,1,response,b,4222.600000095379,4216.600000000006,4222.600000095379,4222.600000095379,4216.600000000006,4222.600000095379,1,4222.600000095379,0,0,,Click Response,response D,5,object-69,comprehension,,,5,1,,,,,,A fungus was used as medicine as early as what century?,b,Sixteenth,Seventeenth,Eighteenth,Nineteenth,Twentieth,,,,,
149,1722213021761,29/07/2024 00:30:21,1722216621761,1,29/07/2024 02:30:21,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,22,comprehension,Comprehension questions,ers3wv,1,response,b,6158.899999952322,6149.600000000006,6158.899999952322,6158.899999952322,6149.600000000006,6158.899999952322,1,6158.899999952322,0,0,,Click Response,response A,2,object-66,comprehension,,,5,2,,,,,,How many antibiotics have been discovered?,b,Ninety-six,Many hundreds,Thousands,Millions,An unspecified number,,,,,
150,1722213023146,29/07/2024 00:30:23,1722216623146,1,29/07/2024 02:30:23,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,23,comprehension,Comprehension questions,ers3wv,1,response,c,1393.9000000953674,1383.3999999999942,1393.9000000953674,1393.9000000953674,1383.3999999999942,1393.9000000953674,1,1393.9000000953674,0,0,,Click Response,response D,5,object-69,comprehension,,,5,3,,,,,,This passage is mainly about,c,ergot,drugs,fungi,antibiotics,cheese,,,,,
151,1722213026028,29/07/2024 00:30:26,1722216626028,1,29/07/2024 02:30:26,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,24,comprehension,Comprehension questions,ers3wv,1,response,d,2892.600000000006,2883.3000000000175,2892.600000000006,2892.600000000006,2883.3000000000175,2892.600000000006,1,2892.600000000006,0,0,,Click Response,response B,3,object-67,comprehension,,,5,4,,,,,,LSD is specifically mentioned to show that ergot,d,needs to be further controlled,needs further research,has medicinal value,is of current interest,is dangerous,,,,,
152,1722213026686,29/07/2024 00:30:26,1722216626686,1,29/07/2024 02:30:26,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,95,passages,Sentences,3emlxf,1,response,space,667.7000000953558,666.5,667.7000000953558,667.7000000953558,666.5,667.7000000953558,1,667.7000000953558,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,0,Passage 6,0,Difficult,1,2,,,,,,,,,,,,
153,1722213027117,29/07/2024 00:30:27,1722216627117,1,29/07/2024 02:30:27,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,96,passages,Sentences,3emlxf,1,response,space,431.9000001430395,416.70000000001164,431.9000001430395,431.9000001430395,416.70000000001164,431.9000001430395,1,431.9000001430395,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,1,Local governments were our first governments.,1,Difficult,1,2,,,,,,,,,,,,
154,1722213027768,29/07/2024 00:30:27,1722216627768,1,29/07/2024 02:30:27,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,19,probe,Thought probe,muxvwp,1,response,On Task,665.7000001430279,650,665.7000001430279,665.7000001430279,650,665.7000001430279,1,665.7000001430279,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
