Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
23,1704277371246,03/01/2024 10:22:51,1704277371246,0,03/01/2024 10:22:51,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,13,passages,Sentences,3emlxf,1,response,,3248.399999999994,3233.5999999999913,3248.399999999994,3248.399999999994,3233.5999999999913,3248.399999999994,1,3248.399999999994,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,12,"He thought that she was a better poet than he was, and the world at that time agreed with him.",0,Easy,2,2,,,,,,,,,,,,
24,1704277373530,03/01/2024 10:22:53,1704277373530,0,03/01/2024 10:22:53,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,14,passages,Sentences,3emlxf,1,response,,2298.5000000476866,2283.4000000000087,2298.5000000476866,2298.5000000476866,2283.4000000000087,2298.5000000476866,1,2298.5000000476866,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,13,"He called her his “moon of poets,” and she considered him her sun.",0,Easy,2,2,,,,,,,,,,,,
25,1704277376218,03/01/2024 10:22:56,1704277376218,0,03/01/2024 10:22:56,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,15,passages,Sentences,3emlxf,1,response,,2703.0000001430453,2700.1999999999825,2703.0000001430453,2703.0000001430453,2700.1999999999825,2703.0000001430453,1,2703.0000001430453,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,14,Elizabeth Barrett Browning was a pure singer with a lovely lyrical tenderness.,0,Easy,2,2,,,,,,,,,,,,
26,1704277378381,03/01/2024 10:22:58,1704277378381,0,03/01/2024 10:22:58,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,16,passages,Sentences,3emlxf,1,response,,2166.4000000000233,2149.8000000000175,2166.4000000000233,2166.4000000000233,2149.8000000000175,2166.4000000000233,1,2166.4000000000233,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,15,She was the best poet of her sex since Sappho.,0,Easy,2,2,,,,,,,,,,,,
27,1704277381375,03/01/2024 10:23:01,1704277381375,0,03/01/2024 10:23:01,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,17,passages,Sentences,3emlxf,1,response,,3010.3000000953616,3000.2999999999884,3010.3000000953616,3010.3000000953616,3000.2999999999884,3010.3000000953616,1,3010.3000000953616,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,16,Her Sonnets reveal a woman’s secret soul like no other poetry in our literature up to that time.,0,Easy,2,2,,,,,,,,,,,,
28,1704277387095,03/01/2024 10:23:07,1704277387095,0,03/01/2024 10:23:07,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,18,passages,Sentences,3emlxf,1,response,,5729.8000000476895,5717.5,5729.8000000476895,5729.8000000476895,5717.5,5729.8000000476895,1,5729.8000000476895,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,17,"They did so with autobiographical honesty, fine moderation and fullness.",0,Easy,2,2,,,,,,,,,,,,
29,1704277391178,03/01/2024 10:23:11,1704277391178,0,03/01/2024 10:23:11,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,19,passages,Sentences,3emlxf,1,response,,4095.5000000953733,4082.5,4095.5000000953733,4095.5000000953733,4082.5,4095.5000000953733,1,4095.5000000953733,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,18,Her lyrical mastery shines in many passages of her writings.,0,Easy,2,2,,,,,,,,,,,,
30,1704277392908,03/01/2024 10:23:12,1704277392908,0,03/01/2024 10:23:12,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,20,passages,Sentences,3emlxf,1,response,,1742.6000000000058,1733.7000000000116,1742.6000000000058,1742.6000000000058,1733.7000000000116,1742.6000000000058,1,1742.6000000000058,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,19,Italy was a kind of promised land for Elizabeth Browning.,0,Easy,2,2,,,,,,,,,,,,
31,1704277394936,03/01/2024 10:23:14,1704277394936,0,03/01/2024 10:23:14,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,21,passages,Sentences,3emlxf,1,response,,2037.8000000953616,2033.5,2037.8000000953616,2037.8000000953616,2033.5,2037.8000000953616,1,2037.8000000953616,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,20,"In the summer, she and her husband lived in Florence or in little villages.",0,Easy,2,2,,,,,,,,,,,,
32,1704277400663,03/01/2024 10:23:20,1704277400663,0,03/01/2024 10:23:20,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,22,passages,Sentences,3emlxf,1,response,,5731.100000047678,5716.899999999994,5731.100000047678,5731.100000047678,5716.899999999994,5731.100000047678,1,5731.100000047678,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,21,She drank in the sun of the south and the warmth of her husband’s love.,0,Easy,2,2,,,,,,,,,,,,
33,1704277404097,03/01/2024 10:23:24,1704277404097,0,03/01/2024 10:23:24,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,23,passages,Sentences,3emlxf,1,response,,3448.2000000476837,3433.2000000000116,3448.2000000476837,3448.2000000476837,3433.2000000000116,3448.2000000476837,1,3448.2000000476837,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,22,She blossomed in a life of delicate happiness for fifteen years.,0,Easy,2,2,,,,,,,,,,,,
34,1704277405848,03/01/2024 10:23:25,1704277405848,0,03/01/2024 10:23:25,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,24,passages,Sentences,3emlxf,1,response,,1766.2000000953558,1750.3999999999942,1766.2000000953558,1766.2000000953558,1750.3999999999942,1766.2000000953558,1,1766.2000000953558,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,23,"She found friends in Italy, most of them cultured Americans.",0,Easy,2,2,,,,,,,,,,,,
35,1704277411095,03/01/2024 10:23:31,1704277411095,0,03/01/2024 10:23:31,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,25,passages,Sentences,3emlxf,1,response,,5262.800000095362,5250.1999999999825,5262.800000095362,5262.800000095362,5250.1999999999825,5262.800000095362,1,5262.800000095362,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,24,Hawthorne saw the Browning's there: the New England thinker and essayist Margaret Fuller visited them.,1,Easy,2,2,,,,,,,,,,,,
36,1704277414560,03/01/2024 10:23:34,1704277414560,0,03/01/2024 10:23:34,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,3,probe,Thought probe,muxvwp,1,response,yes,3476.999999952328,3466.5,3476.999999952328,3476.999999952328,3466.5,3476.999999952328,1,3476.999999952328,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
37,1704277418602,03/01/2024 10:23:38,1704277418602,0,03/01/2024 10:23:38,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,26,passages,Sentences,3emlxf,1,response,,4052.4000000476954,4050.2000000000116,4052.4000000476954,4052.4000000476954,4050.2000000000116,4052.4000000476954,1,4052.4000000476954,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,25,The painter Story and the young sculptress Harriet Hosmer came.,0,Easy,2,2,,,,,,,,,,,,
38,1704277422352,03/01/2024 10:23:42,1704277422352,0,03/01/2024 10:23:42,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,27,passages,Sentences,3emlxf,1,response,,3752.600000143051,3750.2000000000116,3752.600000143051,3752.600000143051,3750.2000000000116,3752.600000143051,1,3752.600000143051,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,26,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all “genius and sensibility.”",1,Easy,2,2,,,,,,,,,,,,
39,1704277423655,03/01/2024 10:23:43,1704277423655,0,03/01/2024 10:23:43,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,4,probe,Thought probe,muxvwp,1,response,no,1305.7000000953558,1300,1305.7000000953558,1305.7000000953558,1300,1305.7000000953558,1,1305.7000000953558,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
40,1704277430371,03/01/2024 10:23:50,1704277430371,0,03/01/2024 10:23:50,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,28,passages,Sentences,3emlxf,1,response,,6721.4000001430395,6717.299999999988,6721.4000001430395,6721.4000001430395,6717.299999999988,6721.4000001430395,1,6721.4000001430395,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,27,"Daytimes Browning walked forth with Elizabeth's little dog Flush, but he seldom could be lured from his home evenings.",1,Easy,2,2,,,,,,,,,,,,
41,1704277431351,03/01/2024 10:23:51,1704277431351,0,03/01/2024 10:23:51,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,5,probe,Thought probe,muxvwp,1,response,yes,983.2999999999884,966.5,983.2999999999884,983.2999999999884,966.5,983.2999999999884,1,983.2999999999884,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
42,1704277440170,03/01/2024 10:24:00,1704277440170,0,03/01/2024 10:24:00,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,29,passages,Sentences,3emlxf,1,response,,8833.99999999997,8817.299999999988,8833.99999999997,8833.99999999997,8817.299999999988,8833.99999999997,1,8833.99999999997,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,28,"One privileged intruder, coming frequently at night to join the poets over hot chestnuts and mulled wine, found talk good and laughter plentiful.",1,Easy,2,2,,,,,,,,,,,,
43,1704277441138,03/01/2024 10:24:01,1704277441138,0,03/01/2024 10:24:01,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,6,probe,Thought probe,muxvwp,1,response,yes,986.8000001430628,983.2000000000116,986.8000001430628,986.8000001430628,983.2000000000116,986.8000001430628,1,986.8000001430628,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
44,1704277443645,03/01/2024 10:24:03,1704277443645,0,03/01/2024 10:24:03,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,30,passages,Sentences,3emlxf,1,response,,2511.5,2500.2000000000116,2511.5,2511.5,2500.2000000000116,2511.5,1,2511.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,29,He found the talk good and the laughter plentiful.,0,Easy,2,2,,,,,,,,,,,,
45,1704277445921,03/01/2024 10:24:05,1704277445921,0,03/01/2024 10:24:05,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,31,passages,Sentences,3emlxf,1,response,,2286.5999999523046,2283.5999999999767,2286.5999999523046,2286.5999999523046,2283.5999999999767,2286.5999999523046,1,2286.5999999523046,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,30,"The Brownings had a son, Robert Weidemann Browning, during the third year of their stay in Italy.",0,Easy,2,2,,,,,,,,,,,,
46,1704277448447,03/01/2024 10:24:08,1704277448447,0,03/01/2024 10:24:08,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,32,passages,Sentences,3emlxf,1,response,,2529.499999952328,2516.7000000000116,2529.499999952328,2529.499999952328,2516.7000000000116,2529.499999952328,1,2529.499999952328,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,31,But a strain of dark dread began to creep through this happy life.,0,Easy,2,2,,,,,,,,,,,,
47,1704277451173,03/01/2024 10:24:11,1704277451173,0,03/01/2024 10:24:11,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,33,passages,Sentences,3emlxf,1,response,,2738.2000000476837,2733.100000000006,2738.2000000476837,2738.2000000476837,2733.100000000006,2738.2000000476837,1,2738.2000000476837,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,32,Elizabeth Browning’s father died still disapproving of her marriage.,0,Easy,2,2,,,,,,,,,,,,
48,1704277453265,03/01/2024 10:24:13,1704277453265,0,03/01/2024 10:24:13,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,34,passages,Sentences,3emlxf,1,response,,2097.600000047678,2083.7999999999884,2097.600000047678,2097.600000047678,2083.7999999999884,2097.600000047678,1,2097.600000047678,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,33,He had refused to see her or to allow any of his family to see her.,0,Easy,2,2,,,,,,,,,,,,
49,1704277456262,03/01/2024 10:24:16,1704277456262,0,03/01/2024 10:24:16,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,35,passages,Sentences,3emlxf,1,response,,3011.0000000953733,3000.100000000006,3011.0000000953733,3011.0000000953733,3000.100000000006,3011.0000000953733,1,3011.0000000953733,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,34,Elizabeth’s dearly loved sister died and left three children who were all younger than her own boy.,0,Easy,2,2,,,,,,,,,,,,
50,1704277459517,03/01/2024 10:24:19,1704277459517,0,03/01/2024 10:24:19,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,36,passages,Sentences,3emlxf,1,response,,3266,3250.2000000000116,3266,3266,3250.2000000000116,3266,1,3266,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,35,Elizabeth drooped and grieved a little and Robert shielded her from ordinary visitors.,0,Easy,2,2,,,,,,,,,,,,
51,1704277462662,03/01/2024 10:24:22,1704277462662,0,03/01/2024 10:24:22,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,37,passages,Sentences,3emlxf,1,response,,3160.5999999523046,3149.6999999999825,3160.5999999523046,3160.5999999523046,3149.6999999999825,3160.5999999523046,1,3160.5999999523046,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,36,She had a sudden and alarming attack of sickness but was not considered in any danger.,0,Easy,2,2,,,,,,,,,,,,
52,1704277465122,03/01/2024 10:24:25,1704277465122,0,03/01/2024 10:24:25,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,38,passages,Sentences,3emlxf,1,response,,2470.5000000953733,2467.2000000000116,2470.5000000953733,2470.5000000953733,2467.2000000000116,2470.5000000953733,1,2470.5000000953733,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,37,"One night, soon after, she awoke from a troubled sleep, apparently with no idea that she was about to leave Robert.",0,Easy,2,2,,,,,,,,,,,,
53,1704277471265,03/01/2024 10:24:31,1704277471265,0,03/01/2024 10:24:31,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,39,passages,Sentences,3emlxf,1,response,,6146.6999999523105,6133.5,6146.6999999523105,6146.6999999523105,6133.5,6146.6999999523105,1,6146.6999999523105,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,38,"She spoke tenderly about her love for him. In his arms, her head drooped as though in a faint, but it was the end.",0,Easy,2,2,,,,,,,,,,,,
54,1704277475132,03/01/2024 10:24:35,1704277475132,0,03/01/2024 10:24:35,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,40,passages,Sentences,3emlxf,1,response,,3880.3000000953616,3866.899999999994,3880.3000000953616,3880.3000000953616,3866.899999999994,3880.3000000953616,1,3880.3000000953616,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,39,"Profound and lasting was Browning's grief. “Looking back,” he said, “I see that we have been all the time walking over a torrent on a straw.”",1,Easy,2,2,,,,,,,,,,,,
55,1704277476309,03/01/2024 10:24:36,1704277476309,0,03/01/2024 10:24:36,155541,10,task-ppjy,,33927458,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,7,probe,Thought probe,muxvwp,1,response,no,1189.9000000953674,1183.1000000000058,1189.9000000953674,1189.9000000953674,1183.1000000000058,1189.9000000953674,1,1189.9000000953674,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
