Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
40,1719918181554,02/07/2024 11:03:01,1719921781554,1,02/07/2024 13:03:01,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,27,passages,Sentences,3emlxf,1,response,space,3071.199999988079,3066.5,3071.199999988079,3071.199999988079,3066.5,3071.199999988079,1,3071.199999988079,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,26,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all “genius and sensibility.”",1,Easy,2,2,,,,,,,,,,,,
41,1719918183979,02/07/2024 11:03:03,1719921783979,1,02/07/2024 13:03:03,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,4,probe,Thought probe,muxvwp,1,response,Unintentional,2429.699999988079,2416.7000000000116,2429.699999988079,2429.699999988079,2416.7000000000116,2429.699999988079,1,2429.699999988079,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
42,1719918186794,02/07/2024 11:03:06,1719921786794,1,02/07/2024 13:03:06,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,28,passages,Sentences,3emlxf,1,response,space,2828.1999999761465,2816.5,2828.1999999761465,2828.1999999761465,2816.5,2828.1999999761465,1,2828.1999999761465,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,27,"Daytimes Browning walked forth with Elizabeth's little dog Flush, but he seldom could be lured from his home evenings.",1,Easy,2,2,,,,,,,,,,,,
43,1719918193523,02/07/2024 11:03:13,1719921793523,1,02/07/2024 13:03:13,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,5,probe,Thought probe,muxvwp,1,response,Unintentional,6740.499999988067,6733.399999999994,6740.499999988067,6740.499999988067,6733.399999999994,6740.499999988067,1,6740.499999988067,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
44,1719918197161,02/07/2024 11:03:17,1719921797161,1,02/07/2024 13:03:17,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,29,passages,Sentences,3emlxf,1,response,space,3644.9999999642314,3633.100000000006,3644.9999999642314,3644.9999999642314,3633.100000000006,3644.9999999642314,1,3644.9999999642314,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,28,"One privileged intruder, coming frequently at night to join the poets over hot chestnuts and mulled wine, found talk good and laughter plentiful.",1,Easy,2,2,,,,,,,,,,,,
45,1719918198459,02/07/2024 11:03:18,1719921798459,1,02/07/2024 13:03:18,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,6,probe,Thought probe,muxvwp,1,response,Unintentional,1309.7999999999884,1300.1999999999825,1309.7999999999884,1309.7999999999884,1300.1999999999825,1309.7999999999884,1,1309.7999999999884,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
46,1719918200530,02/07/2024 11:03:20,1719921800530,1,02/07/2024 13:03:20,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,30,passages,Sentences,3emlxf,1,response,space,2080.799999988085,2066.600000000006,2080.799999988085,2080.799999988085,2066.600000000006,2080.799999988085,1,2080.799999988085,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,29,He found the talk good and the laughter plentiful.,0,Easy,2,2,,,,,,,,,,,,
47,1719918202554,02/07/2024 11:03:22,1719921802554,1,02/07/2024 13:03:22,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,31,passages,Sentences,3emlxf,1,response,space,2038.199999988079,2033.2999999999884,2038.199999988079,2038.199999988079,2033.2999999999884,2038.199999988079,1,2038.199999988079,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,30,"The Brownings had a son, Robert Weidemann Browning, during the third year of their stay in Italy.",0,Easy,2,2,,,,,,,,,,,,
48,1719918204346,02/07/2024 11:03:24,1719921804346,1,02/07/2024 13:03:24,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,32,passages,Sentences,3emlxf,1,response,space,1796.999999952328,1783.3000000000175,1796.999999952328,1796.999999952328,1783.3000000000175,1796.999999952328,1,1796.999999952328,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,31,But a strain of dark dread began to creep through this happy life.,0,Easy,2,2,,,,,,,,,,,,
49,1719918208162,02/07/2024 11:03:28,1719921808162,1,02/07/2024 13:03:28,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,33,passages,Sentences,3emlxf,1,response,space,3829.7999999761523,3816.6999999999825,3829.7999999761523,3829.7999999761523,3816.6999999999825,3829.7999999761523,1,3829.7999999761523,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,32,Elizabeth Browning’s father died still disapproving of her marriage.,0,Easy,2,2,,,,,,,,,,,,
50,1719918210593,02/07/2024 11:03:30,1719921810593,1,02/07/2024 13:03:30,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,34,passages,Sentences,3emlxf,1,response,space,2443.59999997617,2433.2000000000116,2443.59999997617,2443.59999997617,2433.2000000000116,2443.59999997617,1,2443.59999997617,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,33,He had refused to see her or to allow any of his family to see her.,0,Easy,2,2,,,,,,,,,,,,
51,1719918213986,02/07/2024 11:03:33,1719921813986,1,02/07/2024 13:03:33,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,35,passages,Sentences,3emlxf,1,response,space,3403.5,3400.2999999999884,3403.5,3403.5,3400.2999999999884,3403.5,1,3403.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,34,Elizabeth’s dearly loved sister died and left three children who were all younger than her own boy.,0,Easy,2,2,,,,,,,,,,,,
52,1719918216498,02/07/2024 11:03:36,1719921816498,1,02/07/2024 13:03:36,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,36,passages,Sentences,3emlxf,1,response,space,2515.2000000000116,2499.8000000000175,2515.2000000000116,2515.2000000000116,2499.8000000000175,2515.2000000000116,1,2515.2000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,35,Elizabeth drooped and grieved a little and Robert shielded her from ordinary visitors.,0,Easy,2,2,,,,,,,,,,,,
53,1719918218522,02/07/2024 11:03:38,1719921818522,1,02/07/2024 13:03:38,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,37,passages,Sentences,3emlxf,1,response,space,2039.4999999642314,2033.5,2039.4999999642314,2039.4999999642314,2033.5,2039.4999999642314,1,2039.4999999642314,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,36,She had a sudden and alarming attack of sickness but was not considered in any danger.,0,Easy,2,2,,,,,,,,,,,,
54,1719918220962,02/07/2024 11:03:40,1719921820962,1,02/07/2024 13:03:40,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,38,passages,Sentences,3emlxf,1,response,space,2445.6999999523105,2433.399999999994,2445.6999999523105,2445.6999999523105,2433.399999999994,2445.6999999523105,1,2445.6999999523105,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,37,"One night, soon after, she awoke from a troubled sleep, apparently with no idea that she was about to leave Robert.",0,Easy,2,2,,,,,,,,,,,,
55,1719918224466,02/07/2024 11:03:44,1719921824466,1,02/07/2024 13:03:44,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,39,passages,Sentences,3emlxf,1,response,space,3516.399999976158,3500,3516.399999976158,3516.399999976158,3500,3516.399999976158,1,3516.399999976158,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,38,"She spoke tenderly about her love for him. In his arms, her head drooped as though in a faint, but it was the end.",0,Easy,2,2,,,,,,,,,,,,
56,1719918226857,02/07/2024 11:03:46,1719921826857,1,02/07/2024 13:03:46,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,40,passages,Sentences,3emlxf,1,response,space,2407.2999999523163,2399.5999999999767,2407.2999999523163,2407.2999999523163,2399.5999999999767,2407.2999999523163,1,2407.2999999523163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,39,"Profound and lasting was Browning's grief. “Looking back,” he said, “I see that we have been all the time walking over a torrent on a straw.”",1,Easy,2,2,,,,,,,,,,,,
57,1719918227843,02/07/2024 11:03:47,1719921827843,1,02/07/2024 13:03:47,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,7,probe,Thought probe,muxvwp,1,response,Unintentional,993.9999999642605,983.4000000000233,993.9999999642605,993.9999999642605,983.4000000000233,993.9999999642605,1,993.9999999642605,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
58,1719918234011,02/07/2024 11:03:54,1719921834011,1,02/07/2024 13:03:54,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,6178.199999988079,6166.700000000012,6178.199999988079,6178.199999988079,6166.700000000012,6178.199999988079,1,6178.199999988079,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
59,1719918240377,02/07/2024 11:04:00,1719921840377,1,02/07/2024 13:04:00,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,1,comprehension,Comprehension questions,ers3wv,1,response,b,6371.799999999988,6366.700000000012,6371.799999999988,6371.799999999988,6366.700000000012,6371.799999999988,1,6371.799999999988,0,0,,Click Response,response C,4,object-68,comprehension,,,1,1,,,,,,Flush was the name of the Brownings’,b,cat,dog,canary,turtle,thrush,,,,,
60,1719918245691,02/07/2024 11:04:05,1719921845691,1,02/07/2024 13:04:05,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,2,comprehension,Comprehension questions,ers3wv,1,response,a,5325.299999988056,5316.699999999953,5325.299999988056,5325.299999988056,5316.699999999953,5325.299999988056,1,5325.299999988056,0,0,,Click Response,response A,2,object-66,comprehension,,,1,2,,,,,,At night the Brownings often enjoyed,a,hot chestnuts,a tart with clotted cream,strawberries and cream,café au lait,cheese soufflé,,,,,
61,1719918252707,02/07/2024 11:04:12,1719921852707,1,02/07/2024 13:04:12,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,3,comprehension,Comprehension questions,ers3wv,1,response,e,7024.400000000023,7016.800000000047,7024.400000000023,7024.400000000023,7016.800000000047,7024.400000000023,1,7024.400000000023,0,0,,Click Response,response A,2,object-66,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,
62,1719918262795,02/07/2024 11:04:22,1719921862795,1,02/07/2024 13:04:22,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,4,comprehension,Comprehension questions,ers3wv,1,response,c,10095.799999988056,10083.299999999988,10095.799999988056,10095.799999988056,10083.299999999988,10095.799999988056,1,10095.799999988056,0,0,,Click Response,response C,4,object-68,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,
63,1719918270531,02/07/2024 11:04:30,1719921870531,1,02/07/2024 13:04:30,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,5,comprehension,Comprehension questions,ers3wv,1,response,b,7748.1999999761465,7733.099999999977,7748.1999999761465,7748.1999999761465,7733.099999999977,7748.1999999761465,1,7748.1999999761465,0,0,,Click Response,response D,5,object-69,comprehension,,,1,5,,,,,,The authors of this passage placed most attention on the Brownings’,b,literary efforts,personal relationship,social contacts,problems,early meeting,,,,,
64,1719918279635,02/07/2024 11:04:39,1719921879635,1,02/07/2024 13:04:39,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,6,comprehension,Comprehension questions,ers3wv,1,response,e,9119.299999964249,9116.700000000012,9119.299999964249,9119.299999964249,9116.700000000012,9119.299999964249,1,9119.299999964249,0,0,,Click Response,response E,6,object-70,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,
65,1719918295427,02/07/2024 11:04:55,1719921895427,1,02/07/2024 13:04:55,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,7,comprehension,Comprehension questions,ers3wv,1,response,b,15794.5,15783.599999999977,15794.5,15794.5,15783.599999999977,15794.5,1,15794.5,0,0,,Click Response,response B,3,object-67,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,
66,1719918306955,02/07/2024 11:05:06,1719921906955,1,02/07/2024 13:05:06,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,8,comprehension,Comprehension questions,ers3wv,1,response,a,11538.799999976181,11533.300000000047,11538.799999976181,11538.799999976181,11533.300000000047,11538.799999976181,1,11538.799999976181,0,0,,Click Response,response B,3,object-67,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,
67,1719918309281,02/07/2024 11:05:09,1719921909281,1,02/07/2024 13:05:09,179131,14,task-353c,,38673791,BLIND,11354582,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1273x694,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,41,passages,Sentences,3emlxf,1,response,space,2331.299999988056,2316.5999999999767,2331.299999988056,2331.299999988056,2316.5999999999767,2331.299999988056,1,2331.299999988056,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,0,Passage 2,0,Difficult,1,2,,,,,,,,,,,,
