Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
17,1736900460683,15/01/2025 00:21:00,1736900460683,0,15/01/2025 00:21:00,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,9,passages,Sentences,3emlxf,1,response,space,5870.4999999292195,5866.5,5870.4999999292195,5870.4999999292195,5866.5,5870.4999999292195,1,5870.4999999292195,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,8,"The economic well-being of our country is determined largely by productivity, consumption, and employment.",1,Easy,2,1,,,,,,,,,,,,
18,1736900464479,15/01/2025 00:21:04,1736900464479,0,15/01/2025 00:21:04,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,probe,Thought probe,muxvwp,1,response,no,3799.900000024587,3791.2000000011176,3799.900000024587,3799.900000024587,3791.2000000011176,3799.900000024587,1,3799.900000024587,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
19,1736900467302,15/01/2025 00:21:07,1736900467302,0,15/01/2025 00:21:07,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,10,passages,Sentences,3emlxf,1,response,space,2832.2000000234693,2825,2832.2000000234693,2832.2000000234693,2825,2832.2000000234693,1,2832.2000000234693,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,9,The efficiency of marketing affects all three.,0,Easy,2,1,,,,,,,,,,,,
20,1736900471304,15/01/2025 00:21:11,1736900471304,0,15/01/2025 00:21:11,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,11,passages,Sentences,3emlxf,1,response,space,4008.4999999757856,4000.199999999255,4008.4999999757856,4008.4999999757856,4000.199999999255,4008.4999999757856,1,4008.4999999757856,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,10,People consume many goods if marketing creates a demand.,0,Easy,2,1,,,,,,,,,,,,
21,1736900478094,15/01/2025 00:21:18,1736900478094,0,15/01/2025 00:21:18,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,12,passages,Sentences,3emlxf,1,response,space,6798.699999952689,6791.5999999996275,6798.699999952689,6798.699999952689,6791.5999999996275,6798.699999952689,1,6798.699999952689,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,11,"High consumption requires high productivity to meet the wants of people, and high productivity and high-level activity in marketing combined result in high employment.",1,Easy,2,1,,,,,,,,,,,,
22,1736900483911,15/01/2025 00:21:23,1736900483911,0,15/01/2025 00:21:23,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,probe,Thought probe,muxvwp,1,response,yes,5823.9999999292195,5817.10000000149,5823.9999999292195,5823.9999999292195,5817.10000000149,5823.9999999292195,1,5823.9999999292195,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
23,1736900489321,15/01/2025 00:21:29,1736900489321,0,15/01/2025 00:21:29,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,13,passages,Sentences,3emlxf,1,response,space,5416.199999999255,5408.0999999996275,5416.199999999255,5416.199999999255,5408.0999999996275,5416.199999999255,1,5416.199999999255,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,12,Marketing is indirectly a key to a high economic level of living for the people.,0,Easy,2,1,,,,,,,,,,,,
24,1736900496082,15/01/2025 00:21:36,1736900496082,0,15/01/2025 00:21:36,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,6769.499999975786,6762.4000000003725,6769.499999975786,6769.499999975786,6762.4000000003725,6769.499999975786,1,6769.499999975786,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
25,1736900499465,15/01/2025 00:21:39,1736900499465,0,15/01/2025 00:21:39,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,1,comprehension,Comprehension questions,ers3wv,1,response,c,3389.599999975413,3383,3389.599999975413,3389.599999975413,3383,3389.599999975413,1,3389.599999975413,0,0,,Click Response,response C,4,object-68,comprehension,,,1,1,,,,,,Our economic well-being is determined largely by how many factors?,c,One,Two,Three,Four,Five,,,,,
26,1736900522002,15/01/2025 00:22:02,1736900522002,0,15/01/2025 00:22:02,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,comprehension,Comprehension questions,ers3wv,1,response,d,22543.99999995157,22541,22543.99999995157,22543.99999995157,22541,22543.99999995157,1,22543.99999995157,0,0,,Click Response,response B,3,object-67,comprehension,,,1,2,,,,,,One major factor mentioned as affecting our economic well-being was,d,high wages,low interest rates,technology,employment,foreign trade,,,,,
27,1736900530637,15/01/2025 00:22:10,1736900530637,0,15/01/2025 00:22:10,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,comprehension,Comprehension questions,ers3wv,1,response,d,8638,8629.699999999255,8638,8638,8629.699999999255,8638,1,8638,0,0,,Click Response,response D,5,object-69,comprehension,,,1,3,,,,,,The purpose of this passage is to,d,persuade,guide,evaluate,inform,interest,,,,,
28,1736900541804,15/01/2025 00:22:21,1736900541804,0,15/01/2025 00:22:21,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,4,comprehension,Comprehension questions,ers3wv,1,response,e,11175.600000023842,11167.400000000373,11175.600000023842,11175.600000023842,11167.400000000373,11175.600000023842,1,11175.600000023842,0,0,,Click Response,response E,6,object-70,comprehension,,,1,4,,,,,,The chief emphasis is on,e,defining marketing,principles of marketing,opportunities in marketing,kinds of jobs in marketing,the economic significance of marketing,,,,,
29,1736900543221,15/01/2025 00:22:23,1736900543221,0,15/01/2025 00:22:23,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,14,passages,Sentences,3emlxf,1,response,space,1424.4000000003725,1416.0999999996275,1424.4000000003725,1424.4000000003725,1416.0999999996275,1424.4000000003725,1,1424.4000000003725,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,0,Passage 2,0,Easy,2,1,,,,,,,,,,,,
30,1736900547587,15/01/2025 00:22:27,1736900547587,0,15/01/2025 00:22:27,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,15,passages,Sentences,3emlxf,1,response,space,4374.299999952316,4367.199999999255,4374.299999952316,4374.299999952316,4367.199999999255,4374.299999952316,1,4374.299999952316,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,1,The possibility of life on Mars is not dismissed even by skeptics.,0,Easy,2,1,,,,,,,,,,,,
31,1736900550181,15/01/2025 00:22:30,1736900550181,0,15/01/2025 00:22:30,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,16,passages,Sentences,3emlxf,1,response,space,2601.800000000745,2599.7000000011176,2601.800000000745,2601.800000000745,2599.7000000011176,2601.800000000745,1,2601.800000000745,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,2,They seem to share our hope that it is true.,0,Easy,2,1,,,,,,,,,,,,
32,1736900554130,15/01/2025 00:22:34,1736900554130,0,15/01/2025 00:22:34,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,17,passages,Sentences,3emlxf,1,response,space,3950.9999999757856,3950.2999999988824,3950.9999999757856,3950.9999999757856,3950.2999999988824,3950.9999999757856,1,3950.9999999757856,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,3,"So, it was disappointing when scientists studied photos from the early Mariner space flights in the mid-1960's.",0,Easy,2,1,,,,,,,,,,,,
33,1736900557378,15/01/2025 00:22:37,1736900557378,0,15/01/2025 00:22:37,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,18,passages,Sentences,3emlxf,1,response,space,3248.0999999530613,3242.10000000149,3248.0999999530613,3248.0999999530613,3242.10000000149,3248.0999999530613,1,3248.0999999530613,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,4,"They saw no canals, no seas, and no busy Martian engineers.",0,Easy,2,1,,,,,,,,,,,,
34,1736900559907,15/01/2025 00:22:39,1736900559907,0,15/01/2025 00:22:39,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,19,passages,Sentences,3emlxf,1,response,space,2535.599999975413,2533.2999999988824,2535.599999975413,2535.599999975413,2533.2999999988824,2535.599999975413,1,2535.599999975413,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,5,"They saw no dangerous, warlike Martians as huge as skyscrapers.",0,Easy,2,1,,,,,,,,,,,,
35,1736900562188,15/01/2025 00:22:42,1736900562188,0,15/01/2025 00:22:42,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,20,passages,Sentences,3emlxf,1,response,space,2283.199999952689,2275,2283.199999952689,2283.199999952689,2275,2283.199999952689,1,2283.199999952689,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,6,"All they saw were mountains, craters, cold winds, and dust storms.",0,Easy,2,1,,,,,,,,,,,,
36,1736900573367,15/01/2025 00:22:53,1736900573367,0,15/01/2025 00:22:53,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,21,passages,Sentences,3emlxf,1,response,space,11187.29999997653,11183.5,11187.29999997653,11187.29999997653,11183.5,11187.29999997653,1,11187.29999997653,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,7,It was almost as if scouts for Columbus had returned to Isabella’s court with the news that the world had turned out to be flat after all.,1,Easy,2,1,,,,,,,,,,,,
37,1736900576006,15/01/2025 00:22:56,1736900576006,0,15/01/2025 00:22:56,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,probe,Thought probe,muxvwp,1,response,yes,2641.7999999988824,2633.5,2641.7999999988824,2641.7999999988824,2633.5,2641.7999999988824,1,2641.7999999988824,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
38,1736900584324,15/01/2025 00:23:04,1736900584324,0,15/01/2025 00:23:04,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,22,passages,Sentences,3emlxf,1,response,space,8327.099999928847,8320.300000000745,8327.099999928847,8327.099999928847,8320.300000000745,8327.099999928847,1,8327.099999928847,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,8,"Hopeful astronomers reminded us that the Mariner IV had photographed a mere one percent of the Martian surface from 2,000 miles away.",1,Easy,2,1,,,,,,,,,,,,
39,1736900586356,15/01/2025 00:23:06,1736900586356,0,15/01/2025 00:23:06,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,4,probe,Thought probe,muxvwp,1,response,no,2038.699999999255,2030.0999999996275,2038.699999999255,2038.699999999255,2030.0999999996275,2038.699999999255,1,2038.699999999255,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
40,1736900588714,15/01/2025 00:23:08,1736900588714,0,15/01/2025 00:23:08,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,23,passages,Sentences,3emlxf,1,response,space,2366.60000000149,2357.800000000745,2366.60000000149,2366.60000000149,2357.800000000745,2366.60000000149,1,2366.60000000149,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,9,"In addition, the photos were taken from 2,000 miles away.",0,Easy,2,1,,,,,,,,,,,,
41,1736900593444,15/01/2025 00:23:13,1736900593444,0,15/01/2025 00:23:13,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,24,passages,Sentences,3emlxf,1,response,space,4738.999999951571,4732.5999999996275,4738.999999951571,4738.999999951571,4732.5999999996275,4738.999999951571,1,4738.999999951571,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,10,"And they pointed out that the Earth-orbiting Tiros weather satellite shot over 20,000 pictures before uncovering any evidence of life on Earth.",1,Easy,2,1,,,,,,,,,,,,
42,1736900596047,15/01/2025 00:23:16,1736900596047,0,15/01/2025 00:23:16,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,probe,Thought probe,muxvwp,1,response,yes,2609.1999999973923,2600.7999999988824,2609.1999999973923,2609.1999999973923,2600.7999999988824,2609.1999999973923,1,2609.1999999973923,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
43,1736900599439,15/01/2025 00:23:19,1736900599439,0,15/01/2025 00:23:19,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,25,passages,Sentences,3emlxf,1,response,space,3399.800000000745,3393.800000000745,3399.800000000745,3399.800000000745,3393.800000000745,3399.800000000745,1,3399.800000000745,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,11,"But still, public enthusiasm for Martian exploration wilted.",1,Easy,2,1,,,,,,,,,,,,
44,1736900601307,15/01/2025 00:23:21,1736900601307,0,15/01/2025 00:23:21,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,probe,Thought probe,muxvwp,1,response,no,1874.8999999761581,1868,1874.8999999761581,1874.8999999761581,1868,1874.8999999761581,1,1874.8999999761581,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
45,1736900606614,15/01/2025 00:23:26,1736900606614,0,15/01/2025 00:23:26,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,26,passages,Sentences,3emlxf,1,response,space,5313.199999928474,5312.300000000745,5313.199999928474,5313.199999928474,5312.300000000745,5313.199999928474,1,5313.199999928474,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,12,Few people seemed to care about life on Mars by the time Viking I landed on the Plain of Chrise in August.,0,Easy,2,1,,,,,,,,,,,,
46,1736900617563,15/01/2025 00:23:37,1736900617563,0,15/01/2025 00:23:37,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,27,passages,Sentences,3emlxf,1,response,space,10949.599999975413,10944.799999998882,10949.599999975413,10949.599999975413,10944.799999998882,10949.599999975413,1,10949.599999975413,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,13,"One Viking scientist, J. Richard Keefe, said that he was “disgusted” at the “blasé...apathetic” public response and the skimpy television coverage of one of the most magnificent scientific and technical accomplishments in human history.",0,Easy,2,1,,,,,,,,,,,,
47,1736900620900,15/01/2025 00:23:40,1736900620900,0,15/01/2025 00:23:40,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,3341.10000000149,3333.300000000745,3341.10000000149,3341.10000000149,3333.300000000745,3341.10000000149,1,3341.10000000149,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
48,1736900626100,15/01/2025 00:23:46,1736900626100,0,15/01/2025 00:23:46,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,comprehension,Comprehension questions,ers3wv,1,response,b,5208.499999975786,5204.799999998882,5208.499999975786,5208.499999975786,5204.799999998882,5208.499999975786,1,5208.499999975786,0,0,,Click Response,response E,6,object-70,comprehension,,,2,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,
49,1736900630200,15/01/2025 00:23:50,1736900630200,0,15/01/2025 00:23:50,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,comprehension,Comprehension questions,ers3wv,1,response,a,4104.4999999292195,4100.10000000149,4104.4999999292195,4104.4999999292195,4100.10000000149,4104.4999999292195,1,4104.4999999292195,0,0,,Click Response,response C,4,object-68,comprehension,,,2,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,
50,1736900641828,15/01/2025 00:24:01,1736900641828,0,15/01/2025 00:24:01,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,comprehension,Comprehension questions,ers3wv,1,response,a,11632.199999999255,11625,11632.199999999255,11632.199999999255,11625,11632.199999999255,1,11632.199999999255,0,0,,Click Response,response A,2,object-66,comprehension,,,2,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,
51,1736900651525,15/01/2025 00:24:11,1736900651525,0,15/01/2025 00:24:11,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,8,comprehension,Comprehension questions,ers3wv,1,response,d,9703.499999951571,9696.699999999255,9703.499999951571,9703.499999951571,9696.699999999255,9703.499999951571,1,9703.499999951571,0,0,,Click Response,response D,5,object-69,comprehension,,,2,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,
52,1736900652677,15/01/2025 00:24:12,1736900652677,0,15/01/2025 00:24:12,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,28,passages,Sentences,3emlxf,1,response,space,1158.1000000014901,1149.800000000745,1158.1000000014901,1158.1000000014901,1149.800000000745,1158.1000000014901,1,1158.1000000014901,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Easy,2,1,,,,,,,,,,,,
53,1736900655530,15/01/2025 00:24:15,1736900655530,0,15/01/2025 00:24:15,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,29,passages,Sentences,3emlxf,1,response,space,2862.3999999277294,2854.2999999988824,2862.3999999277294,2862.3999999277294,2854.2999999988824,2862.3999999277294,1,2862.3999999277294,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,Local governments were our first governments.,1,Easy,2,1,,,,,,,,,,,,
54,1736900657810,15/01/2025 00:24:17,1736900657810,0,15/01/2025 00:24:17,195194,10,task-wn3e,,42480980,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1512x982,1512x823,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,probe,Thought probe,muxvwp,1,response,yes,2287.7999999765307,2283.0999999996275,2287.7999999765307,2287.7999999765307,2283.0999999996275,2287.7999999765307,1,2287.7999999765307,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
