Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Randomise questionnaire elements?,Question Key,Response
8,1738591281457,03/02/2025 14:01:21,1738591281605,0,03/02/2025 14:01:21,209080,4,questionnaire-dqyr,,43004376,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1349x641,,,,Consent form,5,set1,No,consent7,1
9,1738591281457,03/02/2025 14:01:21,1738591281605,0,03/02/2025 14:01:21,209080,4,questionnaire-dqyr,,43004376,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1349x641,,,,Consent form,5,set1,No,END QUESTIONNAIRE,18535
1,1738587532380,03/02/2025 12:58:52,1738587532251,0,03/02/2025 12:58:52,209080,4,questionnaire-dqyr,,43001706,BLIND,12532862,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1389x698,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1738587543097,03/02/2025 12:59:03,1738587543015,0,03/02/2025 12:59:03,209080,4,questionnaire-dqyr,,43001706,BLIND,12532862,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1389x698,,,,Consent form,5,set1,No,consent1,1
3,1738587543199,03/02/2025 12:59:03,1738587543017,0,03/02/2025 12:59:03,209080,4,questionnaire-dqyr,,43001706,BLIND,12532862,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1389x698,,,,Consent form,5,set1,No,consent2,1
4,1738587543199,03/02/2025 12:59:03,1738587543017,0,03/02/2025 12:59:03,209080,4,questionnaire-dqyr,,43001706,BLIND,12532862,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1389x698,,,,Consent form,5,set1,No,consent3,1
5,1738587543199,03/02/2025 12:59:03,1738587543017,0,03/02/2025 12:59:03,209080,4,questionnaire-dqyr,,43001706,BLIND,12532862,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1389x698,,,,Consent form,5,set1,No,consent4,1
6,1738587543199,03/02/2025 12:59:03,1738587543017,0,03/02/2025 12:59:03,209080,4,questionnaire-dqyr,,43001706,BLIND,12532862,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1389x698,,,,Consent form,5,set1,No,consent5,1
7,1738587543199,03/02/2025 12:59:03,1738587543017,0,03/02/2025 12:59:03,209080,4,questionnaire-dqyr,,43001706,BLIND,12532862,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1389x698,,,,Consent form,5,set1,No,consent6,1
8,1738587543199,03/02/2025 12:59:03,1738587543017,0,03/02/2025 12:59:03,209080,4,questionnaire-dqyr,,43001706,BLIND,12532862,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1389x698,,,,Consent form,5,set1,No,consent7,1
9,1738587543199,03/02/2025 12:59:03,1738587543017,0,03/02/2025 12:59:03,209080,4,questionnaire-dqyr,,43001706,BLIND,12532862,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1389x698,,,,Consent form,5,set1,No,END QUESTIONNAIRE,10766
1,1738586490141,03/02/2025 12:41:30,1738586490057,0,03/02/2025 12:41:30,209080,4,questionnaire-dqyr,,43000768,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,,Consent form,5,set2,No,BEGIN QUESTIONNAIRE,
2,1738586500144,03/02/2025 12:41:40,1738586500081,0,03/02/2025 12:41:40,209080,4,questionnaire-dqyr,,43000768,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,,Consent form,5,set2,No,consent1,1
3,1738586500314,03/02/2025 12:41:40,1738586500084,0,03/02/2025 12:41:40,209080,4,questionnaire-dqyr,,43000768,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,,Consent form,5,set2,No,consent2,1
4,1738586500314,03/02/2025 12:41:40,1738586500084,0,03/02/2025 12:41:40,209080,4,questionnaire-dqyr,,43000768,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,,Consent form,5,set2,No,consent3,1
5,1738586500314,03/02/2025 12:41:40,1738586500084,0,03/02/2025 12:41:40,209080,4,questionnaire-dqyr,,43000768,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,,Consent form,5,set2,No,consent4,1
6,1738586500314,03/02/2025 12:41:40,1738586500084,0,03/02/2025 12:41:40,209080,4,questionnaire-dqyr,,43000768,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,,Consent form,5,set2,No,consent5,1
7,1738586500314,03/02/2025 12:41:40,1738586500084,0,03/02/2025 12:41:40,209080,4,questionnaire-dqyr,,43000768,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,,Consent form,5,set2,No,consent6,1
8,1738586500314,03/02/2025 12:41:40,1738586500084,0,03/02/2025 12:41:40,209080,4,questionnaire-dqyr,,43000768,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,,Consent form,5,set2,No,consent7,1
9,1738586500314,03/02/2025 12:41:40,1738586500084,0,03/02/2025 12:41:40,209080,4,questionnaire-dqyr,,43000768,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,,Consent form,5,set2,No,END QUESTIONNAIRE,10027
1,1738523719126,02/02/2025 19:15:19,1738523737051,0,02/02/2025 19:15:37,209080,4,questionnaire-dqyr,,42985952,BLIND,12528775,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,800x1280,800x1112,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1738523780050,02/02/2025 19:16:20,1738523798012,0,02/02/2025 19:16:38,209080,4,questionnaire-dqyr,,42985952,BLIND,12528775,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,800x1280,800x1112,,,,Consent form,5,set1,No,consent1,1
3,1738523780106,02/02/2025 19:16:20,1738523798014,0,02/02/2025 19:16:38,209080,4,questionnaire-dqyr,,42985952,BLIND,12528775,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,800x1280,800x1112,,,,Consent form,5,set1,No,consent2,1
4,1738523780106,02/02/2025 19:16:20,1738523798015,0,02/02/2025 19:16:38,209080,4,questionnaire-dqyr,,42985952,BLIND,12528775,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,800x1280,800x1112,,,,Consent form,5,set1,No,consent3,1
5,1738523780106,02/02/2025 19:16:20,1738523798015,0,02/02/2025 19:16:38,209080,4,questionnaire-dqyr,,42985952,BLIND,12528775,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,800x1280,800x1112,,,,Consent form,5,set1,No,consent4,1
6,1738523780106,02/02/2025 19:16:20,1738523798015,0,02/02/2025 19:16:38,209080,4,questionnaire-dqyr,,42985952,BLIND,12528775,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,800x1280,800x1112,,,,Consent form,5,set1,No,consent5,1
7,1738523780106,02/02/2025 19:16:20,1738523798015,0,02/02/2025 19:16:38,209080,4,questionnaire-dqyr,,42985952,BLIND,12528775,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,800x1280,800x1112,,,,Consent form,5,set1,No,consent6,1
8,1738523780106,02/02/2025 19:16:20,1738523798016,0,02/02/2025 19:16:38,209080,4,questionnaire-dqyr,,42985952,BLIND,12528775,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,800x1280,800x1112,,,,Consent form,5,set1,No,consent7,1
9,1738523780106,02/02/2025 19:16:20,1738523798016,0,02/02/2025 19:16:38,209080,4,questionnaire-dqyr,,42985952,BLIND,12528775,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,800x1280,800x1112,,,,Consent form,5,set1,No,END QUESTIONNAIRE,60965
1,1738433597565,01/02/2025 18:13:17,1738433606833,0,01/02/2025 18:13:26,209080,4,questionnaire-dqyr,,42965411,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1738433637672,01/02/2025 18:13:57,1738433646978,0,01/02/2025 18:14:06,209080,4,questionnaire-dqyr,,42965411,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,,Consent form,5,set1,No,consent1,1
3,1738433637770,01/02/2025 18:13:57,1738433646980,0,01/02/2025 18:14:06,209080,4,questionnaire-dqyr,,42965411,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,,Consent form,5,set1,No,consent2,1
4,1738433637770,01/02/2025 18:13:57,1738433646981,0,01/02/2025 18:14:06,209080,4,questionnaire-dqyr,,42965411,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,,Consent form,5,set1,No,consent3,1
5,1738433637770,01/02/2025 18:13:57,1738433646981,0,01/02/2025 18:14:06,209080,4,questionnaire-dqyr,,42965411,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,,Consent form,5,set1,No,consent4,1
6,1738433637770,01/02/2025 18:13:57,1738433646981,0,01/02/2025 18:14:06,209080,4,questionnaire-dqyr,,42965411,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,,Consent form,5,set1,No,consent5,1
7,1738433637770,01/02/2025 18:13:57,1738433646982,0,01/02/2025 18:14:06,209080,4,questionnaire-dqyr,,42965411,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,,Consent form,5,set1,No,consent6,1
8,1738433637770,01/02/2025 18:13:57,1738433646982,0,01/02/2025 18:14:06,209080,4,questionnaire-dqyr,,42965411,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,,Consent form,5,set1,No,consent7,1
9,1738433637770,01/02/2025 18:13:57,1738433646982,0,01/02/2025 18:14:06,209080,4,questionnaire-dqyr,,42965411,BLIND,12524314,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 132.0.2957.129,1280x800,1280x632,,,,Consent form,5,set1,No,END QUESTIONNAIRE,40149
1,1738238283462,30/01/2025 11:58:03,1738238283315,0,30/01/2025 11:58:03,209080,4,questionnaire-dqyr,,42891413,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1738238313882,30/01/2025 11:58:33,1738238313757,0,30/01/2025 11:58:33,209080,4,questionnaire-dqyr,,42891413,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,,Consent form,5,set1,No,consent1,1
3,1738238313950,30/01/2025 11:58:33,1738238313759,0,30/01/2025 11:58:33,209080,4,questionnaire-dqyr,,42891413,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,,Consent form,5,set1,No,consent2,1
4,1738238313950,30/01/2025 11:58:33,1738238313759,0,30/01/2025 11:58:33,209080,4,questionnaire-dqyr,,42891413,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,,Consent form,5,set1,No,consent3,1
5,1738238313950,30/01/2025 11:58:33,1738238313759,0,30/01/2025 11:58:33,209080,4,questionnaire-dqyr,,42891413,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,,Consent form,5,set1,No,consent4,1
6,1738238313950,30/01/2025 11:58:33,1738238313759,0,30/01/2025 11:58:33,209080,4,questionnaire-dqyr,,42891413,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,,Consent form,5,set1,No,consent5,1
7,1738238313950,30/01/2025 11:58:33,1738238313759,0,30/01/2025 11:58:33,209080,4,questionnaire-dqyr,,42891413,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,,Consent form,5,set1,No,consent6,1
8,1738238313950,30/01/2025 11:58:33,1738238313759,0,30/01/2025 11:58:33,209080,4,questionnaire-dqyr,,42891413,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,,Consent form,5,set1,No,consent7,1
9,1738238313950,30/01/2025 11:58:33,1738238313759,0,30/01/2025 11:58:33,209080,4,questionnaire-dqyr,,42891413,BLIND,12503190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x848,,,,Consent form,5,set1,No,END QUESTIONNAIRE,30444
1,1738168673069,29/01/2025 16:37:53,1738168672966,0,29/01/2025 16:37:52,209080,4,questionnaire-dqyr,,42842376,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Consent form,5,set2,No,BEGIN QUESTIONNAIRE,
2,1738168682740,29/01/2025 16:38:02,1738168682677,0,29/01/2025 16:38:02,209080,4,questionnaire-dqyr,,42842376,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Consent form,5,set2,No,consent1,1
3,1738168682819,29/01/2025 16:38:02,1738168682682,0,29/01/2025 16:38:02,209080,4,questionnaire-dqyr,,42842376,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Consent form,5,set2,No,consent2,1
4,1738168682819,29/01/2025 16:38:02,1738168682682,0,29/01/2025 16:38:02,209080,4,questionnaire-dqyr,,42842376,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Consent form,5,set2,No,consent3,1
5,1738168682819,29/01/2025 16:38:02,1738168682682,0,29/01/2025 16:38:02,209080,4,questionnaire-dqyr,,42842376,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Consent form,5,set2,No,consent4,1
6,1738168682819,29/01/2025 16:38:02,1738168682682,0,29/01/2025 16:38:02,209080,4,questionnaire-dqyr,,42842376,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Consent form,5,set2,No,consent5,1
7,1738168682819,29/01/2025 16:38:02,1738168682682,0,29/01/2025 16:38:02,209080,4,questionnaire-dqyr,,42842376,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Consent form,5,set2,No,consent6,1
8,1738168682819,29/01/2025 16:38:02,1738168682682,0,29/01/2025 16:38:02,209080,4,questionnaire-dqyr,,42842376,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Consent form,5,set2,No,consent7,1
9,1738168682819,29/01/2025 16:38:02,1738168682682,0,29/01/2025 16:38:02,209080,4,questionnaire-dqyr,,42842376,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Consent form,5,set2,No,END QUESTIONNAIRE,9716
1,1739137236291,09/02/2025 21:40:36,1739137236085,0,09/02/2025 21:40:36,209080,4,questionnaire-dqyr,,43225560,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1739137274434,09/02/2025 21:41:14,1739137274291,0,09/02/2025 21:41:14,209080,4,questionnaire-dqyr,,43225560,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Consent form,5,set1,No,consent1,1
3,1739137274493,09/02/2025 21:41:14,1739137274294,0,09/02/2025 21:41:14,209080,4,questionnaire-dqyr,,43225560,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Consent form,5,set1,No,consent2,1
4,1739137274493,09/02/2025 21:41:14,1739137274294,0,09/02/2025 21:41:14,209080,4,questionnaire-dqyr,,43225560,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Consent form,5,set1,No,consent3,1
5,1739137274493,09/02/2025 21:41:14,1739137274294,0,09/02/2025 21:41:14,209080,4,questionnaire-dqyr,,43225560,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Consent form,5,set1,No,consent4,1
6,1739137274493,09/02/2025 21:41:14,1739137274294,0,09/02/2025 21:41:14,209080,4,questionnaire-dqyr,,43225560,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Consent form,5,set1,No,consent5,1
7,1739137274493,09/02/2025 21:41:14,1739137274294,0,09/02/2025 21:41:14,209080,4,questionnaire-dqyr,,43225560,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Consent form,5,set1,No,consent6,1
8,1739137274493,09/02/2025 21:41:14,1739137274295,0,09/02/2025 21:41:14,209080,4,questionnaire-dqyr,,43225560,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Consent form,5,set1,No,consent7,1
9,1739137274493,09/02/2025 21:41:14,1739137274295,0,09/02/2025 21:41:14,209080,4,questionnaire-dqyr,,43225560,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Consent form,5,set1,No,END QUESTIONNAIRE,38210
END OF FILE
